locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKBIBNOH_00001	CDS	261				hypothetical protein
GKBIBNOH_00002	CDS	261				hypothetical protein
GKBIBNOH_00003	CDS	405				hypothetical protein
GKBIBNOH_00004	CDS	636				hypothetical protein
GKBIBNOH_00005	CDS	1683				hypothetical protein
GKBIBNOH_00006	CDS	1539				hypothetical protein
GKBIBNOH_00007	CDS	1095				hypothetical protein
GKBIBNOH_00008	CDS	921				hypothetical protein
GKBIBNOH_00009	CDS	909	rhaS_1			HTH-type transcriptional activator RhaS
GKBIBNOH_00010	CDS	753	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GKBIBNOH_00011	CDS	321				hypothetical protein
GKBIBNOH_00012	CDS	285				hypothetical protein
GKBIBNOH_00013	CDS	1152				hypothetical protein
GKBIBNOH_00014	CDS	3255	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
GKBIBNOH_00015	CDS	1419	imuB_1			Protein ImuB
GKBIBNOH_00016	CDS	753				hypothetical protein
GKBIBNOH_00017	CDS	192				hypothetical protein
GKBIBNOH_00018	CDS	954	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
GKBIBNOH_00019	CDS	774				hypothetical protein
GKBIBNOH_00020	CDS	276				hypothetical protein
GKBIBNOH_00021	CDS	300				hypothetical protein
GKBIBNOH_00022	CDS	471	ibpA_1		COG0071	Small heat shock protein IbpA
GKBIBNOH_00023	CDS	291				hypothetical protein
GKBIBNOH_00024	CDS	552				hypothetical protein
GKBIBNOH_00025	CDS	300				hypothetical protein
GKBIBNOH_00026	CDS	204				hypothetical protein
GKBIBNOH_00027	CDS	1098	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
GKBIBNOH_00028	CDS	894	yghA	1.-.-.-		putative oxidoreductase YghA
GKBIBNOH_00029	CDS	321				hypothetical protein
GKBIBNOH_00030	CDS	399				hypothetical protein
GKBIBNOH_00031	CDS	1071				hypothetical protein
GKBIBNOH_00032	CDS	1956				hypothetical protein
GKBIBNOH_00033	CDS	225				hypothetical protein
GKBIBNOH_00034	CDS	591				hypothetical protein
GKBIBNOH_00035	CDS	201				hypothetical protein
GKBIBNOH_00036	CDS	345				hypothetical protein
GKBIBNOH_00037	CDS	354				hypothetical protein
GKBIBNOH_00038	CDS	345				hypothetical protein
GKBIBNOH_00039	CDS	405				hypothetical protein
GKBIBNOH_00040	CDS	1317				hypothetical protein
GKBIBNOH_00041	CDS	1446	mdlY	3.5.1.86		Mandelamide hydrolase
GKBIBNOH_00042	CDS	489				hypothetical protein
GKBIBNOH_00043	CDS	573				hypothetical protein
GKBIBNOH_00044	CDS	2511				hypothetical protein
GKBIBNOH_00045	CDS	696				hypothetical protein
GKBIBNOH_00046	CDS	3138				hypothetical protein
GKBIBNOH_00047	CDS	423				hypothetical protein
GKBIBNOH_00048	CDS	1452				hypothetical protein
GKBIBNOH_00049	CDS	552				hypothetical protein
GKBIBNOH_00050	CDS	615				hypothetical protein
GKBIBNOH_00051	CDS	1716				hypothetical protein
GKBIBNOH_00052	CDS	1716				hypothetical protein
GKBIBNOH_00053	CDS	1233				hypothetical protein
GKBIBNOH_00054	CDS	288				hypothetical protein
GKBIBNOH_00055	CDS	1155	xerC_1			Tyrosine recombinase XerC
GKBIBNOH_00056	CDS	2652				hypothetical protein
GKBIBNOH_00057	CDS	684				hypothetical protein
GKBIBNOH_00058	CDS	705				hypothetical protein
GKBIBNOH_00059	CDS	1215				hypothetical protein
GKBIBNOH_00060	CDS	1026	noc_1			Nucleoid occlusion protein
GKBIBNOH_00061	CDS	1215				hypothetical protein
GKBIBNOH_00062	CDS	294				hypothetical protein
GKBIBNOH_00063	CDS	144				hypothetical protein
GKBIBNOH_00064	CDS	1554	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GKBIBNOH_00065	CDS	384			COG3474	Cytochrome c2
GKBIBNOH_00066	CDS	2148	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
GKBIBNOH_00067	CDS	453	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
GKBIBNOH_00068	CDS	522	dps_1	1.16.-.-		DNA protection during starvation protein
GKBIBNOH_00069	CDS	723				hypothetical protein
GKBIBNOH_00070	CDS	984	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
GKBIBNOH_00071	CDS	642				hypothetical protein
GKBIBNOH_00072	CDS	816		1.-.-.-		putative oxidoreductase
GKBIBNOH_00073	CDS	546				hypothetical protein
GKBIBNOH_00074	CDS	474				hypothetical protein
GKBIBNOH_00075	CDS	4866				hypothetical protein
GKBIBNOH_00076	CDS	1707				hypothetical protein
GKBIBNOH_00077	CDS	957				hypothetical protein
GKBIBNOH_00078	CDS	2133				hypothetical protein
