locus_tag	ftype	length_bp	gene	EC_number	COG	product
FJEBMDIN_00001	CDS	585				hypothetical protein
FJEBMDIN_00002	CDS	384				hypothetical protein
FJEBMDIN_00003	CDS	564				hypothetical protein
FJEBMDIN_00004	CDS	576				hypothetical protein
FJEBMDIN_00005	CDS	240				hypothetical protein
FJEBMDIN_00006	CDS	330				hypothetical protein
FJEBMDIN_00007	CDS	1467				hypothetical protein
FJEBMDIN_00008	CDS	333				hypothetical protein
FJEBMDIN_00009	CDS	525				hypothetical protein
FJEBMDIN_00010	CDS	1152				hypothetical protein
FJEBMDIN_00011	CDS	804				hypothetical protein
FJEBMDIN_00012	CDS	1515				hypothetical protein
FJEBMDIN_00013	CDS	1506				hypothetical protein
FJEBMDIN_00014	CDS	381				hypothetical protein
FJEBMDIN_00015	CDS	291				hypothetical protein
FJEBMDIN_00016	CDS	408				hypothetical protein
FJEBMDIN_00017	CDS	162				hypothetical protein
FJEBMDIN_00018	CDS	120				hypothetical protein
FJEBMDIN_00019	CDS	351				hypothetical protein
FJEBMDIN_00020	CDS	99				hypothetical protein
FJEBMDIN_00021	CDS	273				hypothetical protein
FJEBMDIN_00022	CDS	747				hypothetical protein
FJEBMDIN_00023	CDS	471				hypothetical protein
FJEBMDIN_00024	CDS	555				hypothetical protein
FJEBMDIN_00025	CDS	489				hypothetical protein
FJEBMDIN_00026	CDS	306				hypothetical protein
FJEBMDIN_00027	CDS	2130				hypothetical protein
FJEBMDIN_00028	CDS	1512	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
FJEBMDIN_00029	CDS	168				hypothetical protein
FJEBMDIN_00030	CDS	387				hypothetical protein
FJEBMDIN_00031	CDS	1254				hypothetical protein
FJEBMDIN_00032	CDS	849				hypothetical protein
FJEBMDIN_00033	CDS	642				hypothetical protein
FJEBMDIN_00034	CDS	606				hypothetical protein
FJEBMDIN_00035	CDS	348				hypothetical protein
FJEBMDIN_00036	CDS	219				hypothetical protein
FJEBMDIN_00037	CDS	306	lexA_1	3.4.21.88		LexA repressor
FJEBMDIN_00038	CDS	174				hypothetical protein
FJEBMDIN_00039	CDS	840	lexA_2	3.4.21.88		LexA repressor
FJEBMDIN_00040	CDS	180				hypothetical protein
FJEBMDIN_00041	CDS	321				hypothetical protein
FJEBMDIN_00042	CDS	867				hypothetical protein
FJEBMDIN_00043	CDS	753				hypothetical protein
FJEBMDIN_00044	CDS	285				hypothetical protein
FJEBMDIN_00045	CDS	270				hypothetical protein
FJEBMDIN_00046	CDS	396				hypothetical protein
FJEBMDIN_00047	CDS	261				hypothetical protein
FJEBMDIN_00048	CDS	402				hypothetical protein
FJEBMDIN_00049	CDS	207				hypothetical protein
FJEBMDIN_00050	CDS	1077				hypothetical protein
FJEBMDIN_00051	CDS	177				hypothetical protein
FJEBMDIN_00052	CDS	282				hypothetical protein
FJEBMDIN_00053	CDS	1134				hypothetical protein
FJEBMDIN_00054	CDS	945				hypothetical protein
FJEBMDIN_00055	CDS	183				hypothetical protein
FJEBMDIN_00056	CDS	369				hypothetical protein
FJEBMDIN_00057	CDS	933				hypothetical protein
FJEBMDIN_00058	CDS	735				hypothetical protein
FJEBMDIN_00059	CDS	351				hypothetical protein
FJEBMDIN_00060	CDS	384				hypothetical protein
FJEBMDIN_00061	CDS	459				hypothetical protein
FJEBMDIN_00062	CDS	360				hypothetical protein
FJEBMDIN_00063	CDS	582				hypothetical protein
FJEBMDIN_00064	CDS	1257				hypothetical protein
FJEBMDIN_00065	CDS	390				hypothetical protein
FJEBMDIN_00066	CDS	294				hypothetical protein
FJEBMDIN_00067	tRNA	75				tRNA-Asn(gtt)
FJEBMDIN_00068	CDS	1083				hypothetical protein
FJEBMDIN_00069	CDS	744				hypothetical protein
FJEBMDIN_00070	CDS	360				hypothetical protein
FJEBMDIN_00071	CDS	450				hypothetical protein
FJEBMDIN_00072	CDS	333				hypothetical protein
FJEBMDIN_00073	CDS	255				hypothetical protein
FJEBMDIN_00074	CDS	291				hypothetical protein
FJEBMDIN_00075	CDS	210				hypothetical protein
FJEBMDIN_00076	CDS	282				hypothetical protein
FJEBMDIN_00077	CDS	546				hypothetical protein
FJEBMDIN_00078	CDS	1053				hypothetical protein
FJEBMDIN_00079	CDS	474				hypothetical protein
FJEBMDIN_00080	CDS	1044	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
FJEBMDIN_00081	CDS	171				hypothetical protein
FJEBMDIN_00082	CDS	240				hypothetical protein
FJEBMDIN_00083	CDS	324				hypothetical protein
FJEBMDIN_00084	CDS	207				hypothetical protein
FJEBMDIN_00085	CDS	198				hypothetical protein
FJEBMDIN_00086	CDS	660				hypothetical protein
FJEBMDIN_00087	CDS	645				hypothetical protein
FJEBMDIN_00088	CDS	7752				hypothetical protein
FJEBMDIN_00089	CDS	2193	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
FJEBMDIN_00090	CDS	1476	hlyD_1			Hemolysin secretion protein D, plasmid
FJEBMDIN_00091	CDS	291				hypothetical protein
FJEBMDIN_00092	CDS	405				hypothetical protein
FJEBMDIN_00093	CDS	600				hypothetical protein
FJEBMDIN_00094	CDS	357				hypothetical protein
FJEBMDIN_00095	CDS	396				hypothetical protein
FJEBMDIN_00096	CDS	153				hypothetical protein
FJEBMDIN_00097	CDS	582				hypothetical protein
FJEBMDIN_00098	CDS	201				hypothetical protein
FJEBMDIN_00099	CDS	2091				hypothetical protein
FJEBMDIN_00100	CDS	318				hypothetical protein
FJEBMDIN_00101	CDS	342				hypothetical protein
FJEBMDIN_00102	CDS	387				hypothetical protein
FJEBMDIN_00103	CDS	597				hypothetical protein
FJEBMDIN_00104	CDS	252				hypothetical protein
