Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V004_fsa_00001	ropA_1	143	883	741	CDS	Reverse	C103	Outer membrane protein IIIA
V004_fsa_00002		219	404	186	CDS	Reverse	C29	hypothetical protein
V004_fsa_00003		518	925	408	CDS	Reverse	C29	hypothetical protein
V004_fsa_00004		987	1286	300	CDS	Reverse	C29	hypothetical protein
V004_fsa_00005		1440	1718	279	CDS	Reverse	C29	hypothetical protein
V004_fsa_00006		1975	2838	864	CDS	Reverse	C29	hypothetical protein
V004_fsa_00007		2825	3529	705	CDS	Reverse	C29	hypothetical protein
V004_fsa_00008		3712	4920	1209	CDS	Forward	C29	hypothetical protein
V004_fsa_00009		4870	4962	93	CDS	Reverse	C29	hypothetical protein
V004_fsa_00010		5342	6466	1125	CDS	Forward	C29	hypothetical protein
V004_fsa_00011		6629	8590	1962	CDS	Reverse	C29	hypothetical protein
V004_fsa_00012		8638	9384	747	CDS	Reverse	C29	hypothetical protein
V004_fsa_00013		9837	11078	1242	CDS	Forward	C29	hypothetical protein
V004_fsa_00014		11146	12774	1629	CDS	Forward	C29	hypothetical protein
V004_fsa_00015		13512	13778	267	CDS	Reverse	C29	hypothetical protein
V004_fsa_00016		14045	14770	726	CDS	Forward	C29	hypothetical protein
V004_fsa_00017		16469	16624	156	CDS	Forward	C29	hypothetical protein
V004_fsa_00018		16962	17339	378	CDS	Forward	C29	hypothetical protein
V004_fsa_00019		17819	18631	813	CDS	Forward	C29	hypothetical protein
V004_fsa_00020		18624	20933	2310	CDS	Forward	C29	hypothetical protein
V004_fsa_00021		20959	21915	957	CDS	Forward	C29	hypothetical protein
V004_fsa_00022		22004	23767	1764	CDS	Forward	C29	hypothetical protein
V004_fsa_00023		24295	25776	1482	CDS	Forward	C29	hypothetical protein
V004_fsa_00024		26095	26280	186	CDS	Forward	C29	hypothetical protein
V004_fsa_00025		26744	28186	1443	CDS	Reverse	C29	hypothetical protein
V004_fsa_00026		28305	29135	831	CDS	Reverse	C29	hypothetical protein
V004_fsa_00027		29232	31055	1824	CDS	Reverse	C29	hypothetical protein
V004_fsa_00028		31284	32588	1305	CDS	Reverse	C29	hypothetical protein
V004_fsa_00029		32663	33037	375	CDS	Reverse	C29	hypothetical protein
V004_fsa_00030		33143	34159	1017	CDS	Reverse	C29	hypothetical protein
V004_fsa_00031		34210	34476	267	CDS	Reverse	C29	hypothetical protein
V004_fsa_00032		34660	34998	339	CDS	Forward	C29	hypothetical protein
V004_fsa_00033		35115	35891	777	CDS	Forward	C29	hypothetical protein
V004_fsa_00034		36026	37543	1518	CDS	Forward	C29	hypothetical protein
V004_fsa_00035		37801	38247	447	CDS	Forward	C29	hypothetical protein
V004_fsa_00036		38395	38817	423	CDS	Forward	C29	hypothetical protein
V004_fsa_00037	pal_1	38842	39411	570	CDS	Forward	C29	Peptidoglycan-associated lipoprotein
V004_fsa_00038		39430	40113	684	CDS	Forward	C29	hypothetical protein
V004_fsa_00039		40135	40857	723	CDS	Forward	C29	hypothetical protein
V004_fsa_00040		41323	41970	648	CDS	Reverse	C29	hypothetical protein
V004_fsa_00041		42050	42451	402	CDS	Reverse	C29	hypothetical protein
V004_fsa_00042		42506	44662	2157	CDS	Reverse	C29	hypothetical protein
V004_fsa_00043		44707	46020	1314	CDS	Reverse	C29	hypothetical protein
V004_fsa_00044		46164	47984	1821	CDS	Reverse	C29	hypothetical protein
V004_fsa_00045		48131	48388	258	CDS	Forward	C29	hypothetical protein
V004_fsa_00046	aaeA_1	48541	49647	1107	CDS	Forward	C29	p-hydroxybenzoic acid efflux pump subunit AaeA
V004_fsa_00047		49637	50665	1029	CDS	Forward	C29	hypothetical protein
V004_fsa_00048	gdh_1	50805	51665	861	CDS	Reverse	C29	Glucose 1-dehydrogenase
V004_fsa_00049		51839	54553	2715	CDS	Reverse	C29	hypothetical protein
V004_fsa_00050		54884	56266	1383	CDS	Forward	C29	hypothetical protein
V004_fsa_00051		56287	57243	957	CDS	Forward	C29	hypothetical protein
V004_fsa_00052		57325	57558	234	CDS	Forward	C29	hypothetical protein
