Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G109_fsa_00001		324	599	276	CDS	Reverse	C22	hypothetical protein
G109_fsa_00002		710	997	288	CDS	Reverse	C22	hypothetical protein
G109_fsa_00003		1131	1382	252	CDS	Reverse	C22	hypothetical protein
G109_fsa_00004		1505	1741	237	CDS	Reverse	C22	hypothetical protein
G109_fsa_00005		2182	3777	1596	CDS	Forward	C22	hypothetical protein
G109_fsa_00006		3767	5068	1302	CDS	Forward	C22	hypothetical protein
G109_fsa_00007		5065	8034	2970	CDS	Forward	C22	hypothetical protein
G109_fsa_00008		8031	8771	741	CDS	Forward	C22	hypothetical protein
G109_fsa_00009	recF_1	9809	12244	2436	CDS	Reverse	C22	DNA replication and repair protein RecF
G109_fsa_00010		12241	12810	570	CDS	Reverse	C22	hypothetical protein
G109_fsa_00011		12807	14525	1719	CDS	Reverse	C22	hypothetical protein
G109_fsa_00012		14687	15181	495	CDS	Reverse	C22	hypothetical protein
G109_fsa_00013		15126	17303	2178	CDS	Reverse	C22	hypothetical protein
G109_fsa_00014		17288	17974	687	CDS	Reverse	C22	hypothetical protein
G109_fsa_00015		18216	20294	2079	CDS	Reverse	C22	hypothetical protein
G109_fsa_00016		20376	22166	1791	CDS	Reverse	C22	hypothetical protein
G109_fsa_00017		22219	24282	2064	CDS	Reverse	C22	hypothetical protein
G109_fsa_00018		24328	26232	1905	CDS	Reverse	C22	hypothetical protein
G109_fsa_00019		27448	29274	1827	CDS	Forward	C22	hypothetical protein
G109_fsa_00020		29292	30236	945	CDS	Forward	C22	hypothetical protein
G109_fsa_00021		30390	30599	210	CDS	Reverse	C22	hypothetical protein
G109_fsa_00022		31575	32486	912	CDS	Forward	C22	hypothetical protein
G109_fsa_00023		32599	34158	1560	CDS	Forward	C22	hypothetical protein
G109_fsa_00024		34373	35329	957	CDS	Forward	C22	hypothetical protein
G109_fsa_00025		35402	37462	2061	CDS	Forward	C22	hypothetical protein
G109_fsa_00026		37976	40171	2196	CDS	Reverse	C22	hypothetical protein
