Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G051_fsa_00001		109	969	861	CDS	Forward	C100	IS91 family transposase ISMno24
G051_fsa_00002		983	2158	1176	CDS	Forward	C100	IS91 family transposase ISAzo26
G051_fsa_00003		136	1677	1542	CDS	Reverse	C101	IS66 family transposase ISRle3
G051_fsa_00004		1803	2147	345	CDS	Reverse	C101	hypothetical protein
G051_fsa_00005	ltrA	688	2124	1437	CDS	Forward	C102	Group II intron-encoded protein LtrA
G051_fsa_00006		52	474	423	CDS	Reverse	C103	hypothetical protein
G051_fsa_00007		633	893	261	CDS	Reverse	C103	hypothetical protein
G051_fsa_00008		106	669	564	CDS	Reverse	C104	ISL3 family transposase ISMex26
G051_fsa_00009		1322	1801	480	CDS	Forward	C104	IS481 family transposase ISNwi5
G051_fsa_00010		72	1331	1260	CDS	Reverse	C105	hypothetical protein
G051_fsa_00011		335	919	585	CDS	Reverse	C106	hypothetical protein
G051_fsa_00012		111	287	177	CDS	Reverse	C107	hypothetical protein
G051_fsa_00013		385	591	207	CDS	Forward	C107	IS5 family transposase ISRm33
G051_fsa_00014		896	1462	567	CDS	Reverse	C107	IS110 family transposase ISPye46
G051_fsa_00015		704	1180	477	CDS	Reverse	C108	hypothetical protein
G051_fsa_00016		1220	1951	732	CDS	Reverse	C108	hypothetical protein
G051_fsa_00017		46	228	183	CDS	Reverse	C109	hypothetical protein
G051_fsa_00018	basR_1	599	1255	657	CDS	Forward	C109	Transcriptional regulatory protein BasR
G051_fsa_00019		1406	1591	186	CDS	Forward	C109	hypothetical protein
G051_fsa_00020		189	773	585	CDS	Forward	C110	hypothetical protein
G051_fsa_00021		829	1032	204	CDS	Reverse	C110	hypothetical protein
G051_fsa_00022		1335	1778	444	CDS	Forward	C110	hypothetical protein
G051_fsa_00023	relE2	515	802	288	CDS	Reverse	C111	Toxin RelE2
G051_fsa_00024		1237	1704	468	CDS	Reverse	C111	hypothetical protein
G051_fsa_00025	aroK_1	90	1172	1083	CDS	Forward	C113	Shikimate kinase
G051_fsa_00026		204	548	345	CDS	Forward	C114	hypothetical protein
G051_fsa_00027		545	751	207	CDS	Forward	C114	IS5 family transposase ISRm33
G051_fsa_00028		279	905	627	CDS	Forward	C115	hypothetical protein
G051_fsa_00029		464	928	465	CDS	Reverse	C116	hypothetical protein
G051_fsa_00030		1144	1431	288	CDS	Reverse	C116	hypothetical protein
G051_fsa_00031		1431	1547	117	CDS	Reverse	C116	hypothetical protein
G051_fsa_00032		59	1126	1068	CDS	Reverse	C117	hypothetical protein
G051_fsa_00033	aroK_2	85	1188	1104	CDS	Forward	C118	Shikimate kinase
G051_fsa_00034	virA	431	1222	792	CDS	Forward	C119	Wide host range VirA protein
G051_fsa_00035		158	514	357	CDS	Forward	C121	hypothetical protein
G051_fsa_00036		670	1089	420	CDS	Reverse	C121	hypothetical protein
G051_fsa_00037		368	1189	822	CDS	Forward	C122	hypothetical protein
G051_fsa_00038		1275	1559	285	CDS	Reverse	C123	hypothetical protein
G051_fsa_00039		1	699	699	CDS	Forward	C124	hypothetical protein
G051_fsa_00040		18	767	750	CDS	Reverse	C125	hypothetical protein
G051_fsa_00041		976	1227	252	CDS	Reverse	C125	IS256 family transposase ISNGR8
G051_fsa_00042		103	801	699	CDS	Reverse	C126	IS3 family transposase ISRle4
G051_fsa_00043		829	1179	351	CDS	Forward	C126	hypothetical protein
G051_fsa_00044		1098	1292	195	CDS	Reverse	C126	IS3 family transposase ISRle4
G051_fsa_00045		109	261	153	CDS	Forward	C127	hypothetical protein
G051_fsa_00046		82	348	267	CDS	Forward	C128	IS3 family transposase ISMsi3
G051_fsa_00047		387	1181	795	CDS	Forward	C128	IS3 family transposase ISRle5
G051_fsa_00048		82	1266	1185	CDS	Reverse	C129	hypothetical protein
G051_fsa_00049		40	462	423	CDS	Forward	C130	hypothetical protein
G051_fsa_00050		222	440	219	CDS	Forward	C133	hypothetical protein
G051_fsa_00051		186	431	246	CDS	Reverse	C138	hypothetical protein
G051_fsa_00052		77	400	324	CDS	Reverse	C142	hypothetical protein
G051_fsa_00053		732	1004	273	CDS	Reverse	C142	hypothetical protein
G051_fsa_00054		94	588	495	CDS	Reverse	C143	Type IV secretion system protein VirB11
G051_fsa_00055		167	430	264	CDS	Reverse	C145	hypothetical protein
G051_fsa_00056		254	769	516	CDS	Reverse	C150	hypothetical protein
G051_fsa_00057		57	326	270	CDS	Forward	C157	hypothetical protein
G051_fsa_00058		23	685	663	CDS	Forward	C160	hypothetical protein
G051_fsa_00059		150	716	567	CDS	Forward	C161	hypothetical protein
G051_fsa_00060		167	376	210	CDS	Forward	C162	hypothetical protein
G051_fsa_00061		492	776	285	CDS	Forward	C162	hypothetical protein
G051_fsa_00062		382	546	165	CDS	Forward	C164	hypothetical protein
G051_fsa_00063		191	511	321	CDS	Reverse	C165	hypothetical protein
G051_fsa_00064		99	497	399	CDS	Forward	C168	hypothetical protein
G051_fsa_00065		94	543	450	CDS	Reverse	C169	hypothetical protein
G051_fsa_00066		24	500	477	CDS	Forward	C172	hypothetical protein
G051_fsa_00067		18	362	345	CDS	Reverse	C177	hypothetical protein
G051_fsa_00068		251	577	327	CDS	Reverse	C178	IS256 family transposase ISMex3
G051_fsa_00069		225	437	213	CDS	Forward	C187	hypothetical protein
G051_fsa_00070		89	385	297	CDS	Forward	C188	hypothetical protein
G051_fsa_00071		251	361	111	CDS	Reverse	C192	hypothetical protein
G051_fsa_00072		317	484	168	CDS	Forward	C203	hypothetical protein
G051_fsa_00073		129	728	600	CDS	Reverse	C206	hypothetical protein
G051_fsa_00074	traC_1	31	498	468	CDS	Forward	C25	DNA primase TraC
G051_fsa_00075		660	1787	1128	CDS	Forward	C25	hypothetical protein
G051_fsa_00076	rhlB	1979	7159	5181	CDS	Forward	C25	ATP-dependent RNA helicase RhlB
G051_fsa_00077	rapA	7156	9921	2766	CDS	Forward	C25	RNA polymerase-associated protein RapA
G051_fsa_00078		9925	14343	4419	CDS	Forward	C25	hypothetical protein
G051_fsa_00079		14327	16309	1983	CDS	Forward	C25	hypothetical protein
G051_fsa_00080		16327	17091	765	CDS	Forward	C25	hypothetical protein
G051_fsa_00081		17204	19798	2595	CDS	Reverse	C25	hypothetical protein
G051_fsa_00082	ftsH_1	19814	20812	999	CDS	Reverse	C25	ATP-dependent zinc metalloprotease FtsH
G051_fsa_00083		21175	21666	492	CDS	Forward	C25	hypothetical protein
G051_fsa_00084	recD2_1	21757	25311	3555	CDS	Reverse	C25	ATP-dependent RecD-like DNA helicase
G051_fsa_00085		25761	28904	3144	CDS	Reverse	C25	hypothetical protein
G051_fsa_00086		29408	30259	852	CDS	Reverse	C25	hypothetical protein
G051_fsa_00087		30611	31759	1149	CDS	Reverse	C25	hypothetical protein
G051_fsa_00088		32484	32927	444	CDS	Forward	C25	hypothetical protein
G051_fsa_00089		32947	35601	2655	CDS	Reverse	C25	Tn3 family transposase ISAzs17
G051_fsa_00090	rhaS_1	36728	37696	969	CDS	Reverse	C25	HTH-type transcriptional activator RhaS
G051_fsa_00091		37891	38115	225	CDS	Forward	C25	hypothetical protein
G051_fsa_00092		38137	38796	660	CDS	Forward	C25	hypothetical protein
G051_fsa_00093		38823	39197	375	CDS	Forward	C25	hypothetical protein
G051_fsa_00094		39580	39888	309	CDS	Forward	C25	hypothetical protein
G051_fsa_00095		39834	39953	120	CDS	Reverse	C25	hypothetical protein
G051_fsa_00096		40148	40621	474	CDS	Forward	C25	hypothetical protein
G051_fsa_00097	aidA	40676	41608	933	CDS	Forward	C25	Quorum-quenching protein AidA
G051_fsa_00098	kdhA	41624	42490	867	CDS	Forward	C25	6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
G051_fsa_00099	ndhS	42514	42996	483	CDS	Forward	C25	Nicotinate dehydrogenase small FeS subunit
G051_fsa_00100	hcrA	42989	45367	2379	CDS	Forward	C25	4-hydroxybenzoyl-CoA reductase subunit alpha
G051_fsa_00101	livK_1	45386	46645	1260	CDS	Forward	C25	Leucine-specific-binding protein
G051_fsa_00102	livH_1	46673	47545	873	CDS	Forward	C25	High-affinity branched-chain amino acid transport system permease protein LivH
G051_fsa_00103		47542	48534	993	CDS	Forward	C25	hypothetical protein
G051_fsa_00104	lptB_1	48527	49258	732	CDS	Forward	C25	Lipopolysaccharide export system ATP-binding protein LptB
G051_fsa_00105	livF_1	49248	49979	732	CDS	Forward	C25	High-affinity branched-chain amino acid transport ATP-binding protein LivF
G051_fsa_00106	mcp4_1	50058	51881	1824	CDS	Forward	C25	Methyl-accepting chemotaxis protein 4
G051_fsa_00107	hdfR_1	51885	52865	981	CDS	Reverse	C25	HTH-type transcriptional regulator HdfR
G051_fsa_00108	glmU_1	53083	53754	672	CDS	Reverse	C25	Bifunctional protein GlmU
G051_fsa_00109	moaA_1	53772	54758	987	CDS	Reverse	C25	GTP 3'%2C8-cyclase
G051_fsa_00110		55665	56336	672	CDS	Reverse	C25	hypothetical protein
G051_fsa_00111		56455	57405	951	CDS	Forward	C25	hypothetical protein
G051_fsa_00112	gno_1	57413	58180	768	CDS	Forward	C25	Gluconate 5-dehydrogenase
G051_fsa_00113	paoD_1	58451	59449	999	CDS	Forward	C25	Molybdenum cofactor insertion chaperone PaoD
G051_fsa_00114		59862	60725	864	CDS	Forward	C25	hypothetical protein
G051_fsa_00115	exuR_1	61415	62395	981	CDS	Reverse	C25	putative HTH-type transcriptional repressor ExuR
G051_fsa_00116	hpsN_1	62486	63796	1311	CDS	Forward	C25	Sulfopropanediol 3-dehydrogenase
G051_fsa_00117	pntA	63960	65534	1575	CDS	Forward	C25	NAD(P) transhydrogenase subunit alpha
G051_fsa_00118	pntB_1	65556	66995	1440	CDS	Forward	C25	NAD(P) transhydrogenase subunit beta
G051_fsa_00119	acsA_1	67147	69096	1950	CDS	Forward	C25	Acetyl-coenzyme A synthetase
G051_fsa_00120		69128	70105	978	CDS	Reverse	C25	hypothetical protein
G051_fsa_00121		70178	70867	690	CDS	Reverse	C25	hypothetical protein
G051_fsa_00122		70973	72187	1215	CDS	Forward	C25	putative transporter
G051_fsa_00123	fabG_1	72189	72920	732	CDS	Forward	C25	3-oxoacyl-[acyl-carrier-protein] reductase FabG
G051_fsa_00124		72936	73751	816	CDS	Forward	C25	hypothetical protein
G051_fsa_00125	aes_1	74709	75623	915	CDS	Forward	C25	Acetyl esterase
G051_fsa_00126		76722	77126	405	CDS	Reverse	C25	hypothetical protein
G051_fsa_00127		77163	77684	522	CDS	Reverse	C25	hypothetical protein
G051_fsa_00128		77933	78376	444	CDS	Reverse	C25	hypothetical protein
G051_fsa_00129		78545	78799	255	CDS	Reverse	C25	hypothetical protein
G051_fsa_00130	imuB_1	79796	81214	1419	CDS	Forward	C25	Protein ImuB
G051_fsa_00131	dnaE2_1	81211	82080	870	CDS	Forward	C25	Error-prone DNA polymerase
G051_fsa_00132	egtE	82048	83235	1188	CDS	Reverse	C25	hercynylcysteine sulfoxide lyase
G051_fsa_00133	mltF_1	83361	84200	840	CDS	Reverse	C25	Membrane-bound lytic murein transglycosylase F
G051_fsa_00134	pcpR_1	84366	85319	954	CDS	Forward	C25	PCP degradation transcriptional activation protein
G051_fsa_00135		85384	85851	468	CDS	Reverse	C25	hypothetical protein
G051_fsa_00136	artM	85929	86732	804	CDS	Reverse	C25	Arginine transport ATP-binding protein ArtM
G051_fsa_00137		86729	87670	942	CDS	Reverse	C25	hypothetical protein
G051_fsa_00138	lrp_1	88782	89273	492	CDS	Reverse	C25	Leucine-responsive regulatory protein
G051_fsa_00139	thrB_1	89270	90076	807	CDS	Reverse	C25	Homoserine kinase
G051_fsa_00140	fumC_1	90060	91112	1053	CDS	Reverse	C25	Fumarate hydratase class II
G051_fsa_00141	safD	91158	92576	1419	CDS	Reverse	C25	Sulfoacetaldehyde dehydrogenase
G051_fsa_00142		92573	93634	1062	CDS	Reverse	C25	hypothetical protein
G051_fsa_00143	csd_1	94809	96014	1206	CDS	Reverse	C25	putative cysteine desulfurase
G051_fsa_00144	hdfR_2	96177	97097	921	CDS	Reverse	C25	HTH-type transcriptional regulator HdfR
G051_fsa_00145	yabJ_1	97277	97660	384	CDS	Forward	C25	2-iminobutanoate/2-iminopropanoate deaminase
G051_fsa_00146		239	583	345	CDS	Forward	C41	hypothetical protein
G051_fsa_00147	acdS	1952	2971	1020	CDS	Reverse	C41	1-aminocyclopropane-1-carboxylate deaminase
G051_fsa_00148	lrp_2	3115	3591	477	CDS	Forward	C41	Leucine-responsive regulatory protein
G051_fsa_00149		3673	3879	207	CDS	Reverse	C41	hypothetical protein
G051_fsa_00150	thiG_1	3876	4118	243	CDS	Reverse	C41	Thiazole synthase
G051_fsa_00151	dntB	4316	5983	1668	CDS	Reverse	C41	4-methyl-5-nitrocatechol 5-monooxygenase
G051_fsa_00152		6038	6502	465	CDS	Reverse	C41	hypothetical protein
G051_fsa_00153		6652	6783	132	CDS	Forward	C41	hypothetical protein
G051_fsa_00154	desA	6802	8217	1416	CDS	Forward	C41	Syringate O-demethylase
G051_fsa_00155		8367	9236	870	CDS	Forward	C41	hypothetical protein
G051_fsa_00156		9425	10594	1170	CDS	Forward	C41	hypothetical protein
G051_fsa_00157		10662	11525	864	CDS	Forward	C41	hypothetical protein
G051_fsa_00158		11522	12511	990	CDS	Forward	C41	hypothetical protein
G051_fsa_00159	lptB_2	12508	13257	750	CDS	Forward	C41	Lipopolysaccharide export system ATP-binding protein LptB
G051_fsa_00160	livF_2	13250	13954	705	CDS	Forward	C41	High-affinity branched-chain amino acid transport ATP-binding protein LivF
G051_fsa_00161	purU_1	13982	14956	975	CDS	Forward	C41	Formyltetrahydrofolate deformylase
G051_fsa_00162	linF_1	15005	16072	1068	CDS	Forward	C41	Maleylacetate reductase
G051_fsa_00163	chqB_1	16176	17015	840	CDS	Forward	C41	Hydroxyquinol 1%2C2-dioxygenase
