Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V057_fsa_00001		16	276	261	CDS	Reverse	C1	hypothetical protein
V057_fsa_00002		373	633	261	CDS	Reverse	C1	hypothetical protein
V057_fsa_00003		1302	1706	405	CDS	Reverse	C1	hypothetical protein
V057_fsa_00004		1955	2590	636	CDS	Forward	C1	hypothetical protein
V057_fsa_00005		2685	4367	1683	CDS	Reverse	C1	hypothetical protein
V057_fsa_00006		4554	6092	1539	CDS	Reverse	C1	hypothetical protein
V057_fsa_00007		6196	7290	1095	CDS	Forward	C1	hypothetical protein
V057_fsa_00008		7290	8210	921	CDS	Forward	C1	hypothetical protein
V057_fsa_00009	rhaS_1	8332	9240	909	CDS	Reverse	C1	HTH-type transcriptional activator RhaS
V057_fsa_00010	hcaB_1	9402	10154	753	CDS	Forward	C1	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
V057_fsa_00011		10437	10757	321	CDS	Forward	C1	hypothetical protein
V057_fsa_00012		10911	11195	285	CDS	Forward	C1	hypothetical protein
V057_fsa_00013		11360	12511	1152	CDS	Forward	C1	hypothetical protein
V057_fsa_00014	dnaE2_1	12719	15973	3255	CDS	Reverse	C1	Error-prone DNA polymerase
V057_fsa_00015	imuB_1	15970	17388	1419	CDS	Reverse	C1	Protein ImuB
V057_fsa_00016		17402	18154	753	CDS	Reverse	C1	hypothetical protein
V057_fsa_00017		18247	18438	192	CDS	Reverse	C1	hypothetical protein
V057_fsa_00018	ligD_1	18548	19501	954	CDS	Forward	C1	Multifunctional non-homologous end joining protein LigD
V057_fsa_00019		19563	20336	774	CDS	Forward	C1	hypothetical protein
V057_fsa_00020		20459	20734	276	CDS	Reverse	C1	hypothetical protein
V057_fsa_00021		20746	21045	300	CDS	Reverse	C1	hypothetical protein
V057_fsa_00022	ibpA_1	21120	21590	471	CDS	Reverse	C1	Small heat shock protein IbpA
V057_fsa_00023		21834	22124	291	CDS	Reverse	C1	hypothetical protein
V057_fsa_00024		22421	22972	552	CDS	Reverse	C1	hypothetical protein
V057_fsa_00025		23138	23437	300	CDS	Reverse	C1	hypothetical protein
V057_fsa_00026		23837	24040	204	CDS	Forward	C1	hypothetical protein
V057_fsa_00027	dinB_1	24355	25452	1098	CDS	Forward	C1	DNA polymerase IV
V057_fsa_00028	yghA	25670	26563	894	CDS	Reverse	C1	putative oxidoreductase YghA
V057_fsa_00029		26711	27031	321	CDS	Forward	C1	hypothetical protein
V057_fsa_00030		27090	27488	399	CDS	Forward	C1	hypothetical protein
V057_fsa_00031		27510	28580	1071	CDS	Reverse	C1	hypothetical protein
V057_fsa_00032		28875	30830	1956	CDS	Reverse	C1	hypothetical protein
V057_fsa_00033		30871	31095	225	CDS	Reverse	C1	hypothetical protein
V057_fsa_00034		31703	32293	591	CDS	Reverse	C1	hypothetical protein
V057_fsa_00035		32510	32710	201	CDS	Reverse	C1	hypothetical protein
V057_fsa_00036		32717	33061	345	CDS	Reverse	C1	hypothetical protein
V057_fsa_00037		33206	33559	354	CDS	Reverse	C1	hypothetical protein
V057_fsa_00038		33635	33979	345	CDS	Forward	C1	hypothetical protein
V057_fsa_00039		34288	34692	405	CDS	Reverse	C1	hypothetical protein
V057_fsa_00040		34680	35996	1317	CDS	Reverse	C1	hypothetical protein
V057_fsa_00041	mdlY	36494	37939	1446	CDS	Forward	C1	Mandelamide hydrolase
V057_fsa_00042		37997	38485	489	CDS	Forward	C1	hypothetical protein
V057_fsa_00043		38558	39130	573	CDS	Forward	C1	hypothetical protein
V057_fsa_00044		39516	42026	2511	CDS	Forward	C1	hypothetical protein
V057_fsa_00045		42023	42718	696	CDS	Forward	C1	hypothetical protein
V057_fsa_00046		42715	45852	3138	CDS	Forward	C1	hypothetical protein
V057_fsa_00047		46131	46553	423	CDS	Forward	C1	hypothetical protein
V057_fsa_00048		46557	48008	1452	CDS	Forward	C1	hypothetical protein
V057_fsa_00049		48022	48573	552	CDS	Forward	C1	hypothetical protein
V057_fsa_00050		48575	49189	615	CDS	Reverse	C1	hypothetical protein
V057_fsa_00051		49237	50952	1716	CDS	Reverse	C1	hypothetical protein
V057_fsa_00052		50952	52667	1716	CDS	Reverse	C1	hypothetical protein
V057_fsa_00053		52783	54015	1233	CDS	Reverse	C1	hypothetical protein
V057_fsa_00054		54105	54392	288	CDS	Forward	C1	hypothetical protein
V057_fsa_00055	xerC_1	54392	55546	1155	CDS	Forward	C1	Tyrosine recombinase XerC
V057_fsa_00056		55737	58388	2652	CDS	Reverse	C1	hypothetical protein
V057_fsa_00057		58373	59056	684	CDS	Reverse	C1	hypothetical protein
V057_fsa_00058		59291	59995	705	CDS	Forward	C1	hypothetical protein
V057_fsa_00059		60560	61774	1215	CDS	Forward	C1	hypothetical protein
V057_fsa_00060	noc_1	61771	62796	1026	CDS	Forward	C1	Nucleoid occlusion protein
V057_fsa_00061		62952	64166	1215	CDS	Forward	C1	hypothetical protein
V057_fsa_00062		64284	64577	294	CDS	Reverse	C1	hypothetical protein
V057_fsa_00063		65785	65928	144	CDS	Forward	C1	hypothetical protein
V057_fsa_00064	lcfB_1	67041	68594	1554	CDS	Forward	C1	Long-chain-fatty-acid--CoA ligase
V057_fsa_00065		68833	69216	384	CDS	Reverse	C1	Cytochrome c2
V057_fsa_00066	iorB_1	69236	71383	2148	CDS	Reverse	C1	Isoquinoline 1-oxidoreductase subunit beta
V057_fsa_00067	iorA_1	71397	71849	453	CDS	Reverse	C1	Isoquinoline 1-oxidoreductase subunit alpha
V057_fsa_00068	dps_1	72146	72667	522	CDS	Forward	C1	DNA protection during starvation protein
V057_fsa_00069		72628	73350	723	CDS	Forward	C1	hypothetical protein
V057_fsa_00070	cdhR_1	73407	74390	984	CDS	Reverse	C1	HTH-type transcriptional regulator CdhR
V057_fsa_00071		74502	75143	642	CDS	Forward	C1	hypothetical protein
