Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V074_fsa_00001		17	235	219	CDS	Reverse	C113	hypothetical protein
V074_fsa_00002		12	260	249	CDS	Forward	C114	hypothetical protein
V074_fsa_00003	dnaE2_1	78	2495	2418	CDS	Forward	C18	Error-prone DNA polymerase
V074_fsa_00004		2565	2732	168	CDS	Reverse	C18	hypothetical protein
V074_fsa_00005		3855	4187	333	CDS	Forward	C18	hypothetical protein
V074_fsa_00006	metB	4488	5645	1158	CDS	Forward	C18	Cystathionine gamma-synthase
V074_fsa_00007		5672	6277	606	CDS	Reverse	C18	hypothetical protein
V074_fsa_00008		6413	6718	306	CDS	Reverse	C18	hypothetical protein
V074_fsa_00009		8017	8385	369	CDS	Reverse	C18	hypothetical protein
V074_fsa_00010	tal_1	8526	9182	657	CDS	Forward	C18	Transaldolase
V074_fsa_00011		9680	10501	822	CDS	Forward	C18	hypothetical protein
V074_fsa_00012		10705	11379	675	CDS	Reverse	C18	hypothetical protein
V074_fsa_00013		11861	14359	2499	CDS	Forward	C18	hypothetical protein
V074_fsa_00014	ctaD_1	14488	16083	1596	CDS	Reverse	C18	Cytochrome c oxidase subunit 1
V074_fsa_00015	hcaD	16690	18234	1545	CDS	Reverse	C18	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
V074_fsa_00016		18595	18894	300	CDS	Reverse	C18	hypothetical protein
V074_fsa_00017		19587	19712	126	CDS	Forward	C18	hypothetical protein
V074_fsa_00018		20278	20691	414	CDS	Forward	C18	hypothetical protein
V074_fsa_00019	petE	20688	21215	528	CDS	Forward	C18	Plastocyanin
V074_fsa_00020		21324	22112	789	CDS	Forward	C18	Blue-light-activated protein
V074_fsa_00021	hdfR_1	22121	22702	582	CDS	Reverse	C18	HTH-type transcriptional regulator HdfR
V074_fsa_00022		23545	24441	897	CDS	Forward	C18	hypothetical protein
V074_fsa_00023		24599	24961	363	CDS	Reverse	C18	hypothetical protein
V074_fsa_00024		24958	25239	282	CDS	Reverse	C18	hypothetical protein
V074_fsa_00025		25236	25712	477	CDS	Reverse	C18	hypothetical protein
V074_fsa_00026	mrpD_1	25714	27333	1620	CDS	Reverse	C18	Na(+)/H(+) antiporter subunit D
V074_fsa_00027	mnhC1	27330	27668	339	CDS	Reverse	C18	Na(+)/H(+) antiporter subunit C1
V074_fsa_00028	mrpA_1	27668	30562	2895	CDS	Reverse	C18	Na(+)/H(+) antiporter subunit A
V074_fsa_00029	rnk_1	31168	31581	414	CDS	Reverse	C18	Regulator of nucleoside diphosphate kinase
V074_fsa_00030	rnk_2	32216	32638	423	CDS	Forward	C18	Regulator of nucleoside diphosphate kinase
V074_fsa_00031		33152	33388	237	CDS	Forward	C18	hypothetical protein
V074_fsa_00032	rnk_3	33462	33986	525	CDS	Forward	C18	Regulator of nucleoside diphosphate kinase
V074_fsa_00033		34700	34990	291	CDS	Forward	C18	hypothetical protein
V074_fsa_00034		35171	35623	453	CDS	Forward	C18	hypothetical protein
V074_fsa_00035		36698	37120	423	CDS	Reverse	C18	hypothetical protein
V074_fsa_00036	clcB_1	37809	39503	1695	CDS	Forward	C18	Voltage-gated ClC-type chloride channel ClcB
V074_fsa_00037		39816	40112	297	CDS	Forward	C18	hypothetical protein
V074_fsa_00038		40160	40648	489	CDS	Forward	C18	hypothetical protein
V074_fsa_00039		40868	41128	261	CDS	Reverse	C18	hypothetical protein
V074_fsa_00040		41217	41309	93	CDS	Reverse	C18	hypothetical protein
V074_fsa_00041		41363	41491	129	CDS	Reverse	C18	hypothetical protein
V074_fsa_00042		41582	41983	402	CDS	Forward	C18	hypothetical protein
V074_fsa_00043		42279	42686	408	CDS	Reverse	C18	hypothetical protein
V074_fsa_00044		42776	43216	441	CDS	Reverse	C18	hypothetical protein
V074_fsa_00045		44684	44872	189	CDS	Reverse	C18	hypothetical protein
V074_fsa_00046		45185	45373	189	CDS	Forward	C18	hypothetical protein
V074_fsa_00047		45977	47215	1239	CDS	Forward	C18	hypothetical protein
V074_fsa_00048	sasA_1	47343	49436	2094	CDS	Reverse	C18	Adaptive-response sensory-kinase SasA
V074_fsa_00049	ompR_1	49433	50173	741	CDS	Reverse	C18	Transcriptional regulatory protein OmpR
V074_fsa_00050		50389	51411	1023	CDS	Forward	C18	putative protein
V074_fsa_00051		51531	52559	1029	CDS	Forward	C18	putative protein
V074_fsa_00052		52629	54851	2223	CDS	Forward	C18	hypothetical protein
V074_fsa_00053	potA_1	54848	55909	1062	CDS	Forward	C18	Spermidine/putrescine import ATP-binding protein PotA
V074_fsa_00054	yqaB	56027	56674	648	CDS	Forward	C18	Fructose-1-phosphate phosphatase YqaB
V074_fsa_00055	cytR_1	56772	57779	1008	CDS	Forward	C18	HTH-type transcriptional repressor CytR
V074_fsa_00056		57846	58370	525	CDS	Forward	C18	hypothetical protein
V074_fsa_00057	nudF	58528	59109	582	CDS	Forward	C18	ADP-ribose pyrophosphatase
V074_fsa_00058		59198	60328	1131	CDS	Forward	C18	Gluconeogenesis factor
V074_fsa_00059		60321	60953	633	CDS	Forward	C18	hypothetical protein
V074_fsa_00060	suhB_1	61146	61997	852	CDS	Forward	C18	Inositol-1-monophosphatase
V074_fsa_00061		62052	62657	606	CDS	Forward	C18	hypothetical protein
V074_fsa_00062		62654	64354	1701	CDS	Forward	C18	hypothetical protein
V074_fsa_00063		64468	66108	1641	CDS	Forward	C18	hypothetical protein
V074_fsa_00064	ccpA_1	66105	67088	984	CDS	Reverse	C18	Catabolite control protein A
V074_fsa_00065		67602	69455	1854	CDS	Forward	C18	hypothetical protein
V074_fsa_00066	msmX_1	69455	70588	1134	CDS	Forward	C18	Oligosaccharides import ATP-binding protein MsmX
V074_fsa_00067		70631	71758	1128	CDS	Forward	C18	hypothetical protein
V074_fsa_00068		71782	72921	1140	CDS	Forward	C18	hypothetical protein
V074_fsa_00069		72959	74080	1122	CDS	Forward	C18	hypothetical protein
V074_fsa_00070	suhB_2	74137	75021	885	CDS	Forward	C18	Fructose-1%2C6-bisphosphatase/inositol-1-monophosphatase
V074_fsa_00071		75123	75743	621	CDS	Forward	C18	hypothetical protein
V074_fsa_00072		75789	76106	318	CDS	Forward	C18	hypothetical protein
V074_fsa_00073	pcpR_1	76708	77649	942	CDS	Reverse	C18	PCP degradation transcriptional activation protein
V074_fsa_00074		77795	78541	747	CDS	Forward	C18	hypothetical protein
V074_fsa_00075	ghrB_1	78547	79551	1005	CDS	Forward	C18	Glyoxylate/hydroxypyruvate reductase B
V074_fsa_00076	gno_1	79548	80336	789	CDS	Forward	C18	Gluconate 5-dehydrogenase
V074_fsa_00077	naiP_1	80375	81679	1305	CDS	Forward	C18	Putative niacin/nicotinamide transporter NaiP
V074_fsa_00078		81882	82388	507	CDS	Forward	C18	hypothetical protein
V074_fsa_00079		82521	82967	447	CDS	Forward	C18	hypothetical protein
V074_fsa_00080	pntA	83113	84687	1575	CDS	Forward	C18	NAD(P) transhydrogenase subunit alpha
V074_fsa_00081	pntB_1	84707	86140	1434	CDS	Forward	C18	NAD(P) transhydrogenase subunit beta
V074_fsa_00082		86354	86860	507	CDS	Forward	C18	hypothetical protein
V074_fsa_00083		87794	88018	225	CDS	Reverse	C18	hypothetical protein
V074_fsa_00084		88124	90334	2211	CDS	Reverse	C18	hypothetical protein
V074_fsa_00085	mshA_1	90344	91438	1095	CDS	Reverse	C18	D-inositol-3-phosphate glycosyltransferase
V074_fsa_00086		91526	91945	420	CDS	Reverse	C18	hypothetical protein
V074_fsa_00087	groL5_1	92040	93668	1629	CDS	Reverse	C18	60 kDa chaperonin 5
V074_fsa_00088	groS5_1	93721	94035	315	CDS	Reverse	C18	10 kDa chaperonin 5
V074_fsa_00089		94312	94584	273	CDS	Forward	C18	hypothetical protein
V074_fsa_00090		94680	94970	291	CDS	Forward	C18	hypothetical protein
V074_fsa_00091	lfrA	95874	97427	1554	CDS	Forward	C18	Multidrug efflux pump LfrA
V074_fsa_00092		97775	98878	1104	CDS	Reverse	C18	Gamma-butyrobetaine dioxygenase
V074_fsa_00093		99641	99823	183	CDS	Reverse	C18	hypothetical protein
V074_fsa_00094	htpG	100128	102020	1893	CDS	Forward	C18	Chaperone protein HtpG
V074_fsa_00095		101857	102411	555	CDS	Reverse	C18	hypothetical protein
V074_fsa_00096		396	872	477	CDS	Forward	C24	hypothetical protein
V074_fsa_00097		1022	2098	1077	CDS	Forward	C24	hypothetical protein
V074_fsa_00098		2108	3040	933	CDS	Forward	C24	hypothetical protein
V074_fsa_00099		3069	5333	2265	CDS	Forward	C24	hypothetical protein
V074_fsa_00100		5344	6459	1116	CDS	Forward	C24	hypothetical protein
V074_fsa_00101		6456	7958	1503	CDS	Forward	C24	hypothetical protein
V074_fsa_00102		7958	9070	1113	CDS	Forward	C24	hypothetical protein
V074_fsa_00103		9107	10426	1320	CDS	Forward	C24	hypothetical protein
V074_fsa_00104		10462	11208	747	CDS	Forward	C24	hypothetical protein
V074_fsa_00105		11423	12382	960	CDS	Forward	C24	hypothetical protein
V074_fsa_00106	vdh_1	12512	13957	1446	CDS	Reverse	C24	Vanillin dehydrogenase
V074_fsa_00107	calA	13981	14766	786	CDS	Reverse	C24	Coniferyl-alcohol dehydrogenase
V074_fsa_00108		14807	15844	1038	CDS	Reverse	C24	hypothetical protein
