Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V006_fsa_00001		34	417	384	CDS	Forward	C107	hypothetical protein
V006_fsa_00002		98	388	291	CDS	Forward	C108	hypothetical protein
V006_fsa_00003		278	448	171	CDS	Reverse	C118	hypothetical protein
V006_fsa_00004		117	335	219	CDS	Reverse	C119	hypothetical protein
V006_fsa_00005		23	313	291	CDS	Forward	C125	hypothetical protein
V006_fsa_00006		4	393	390	CDS	Reverse	C126	hypothetical protein
V006_fsa_00007		170	322	153	CDS	Forward	C128	hypothetical protein
V006_fsa_00008		188	451	264	CDS	Forward	C129	hypothetical protein
V006_fsa_00009		138	344	207	CDS	Reverse	C134	hypothetical protein
V006_fsa_00010	citZ	7	399	393	CDS	Reverse	C137	Citrate synthase 2
V006_fsa_00011		36	398	363	CDS	Reverse	C138	hypothetical protein
V006_fsa_00012	kbl_1	29	361	333	CDS	Forward	C145	2-amino-3-ketobutyrate coenzyme A ligase
V006_fsa_00013		226	426	201	CDS	Reverse	C151	hypothetical protein
V006_fsa_00014	davD_1	29	358	330	CDS	Reverse	C152	Glutarate-semialdehyde dehydrogenase
V006_fsa_00015		198	737	540	CDS	Reverse	C16	putative transporter
V006_fsa_00016	bacC_1	1081	1614	534	CDS	Reverse	C16	Dihydroanticapsin 7-dehydrogenase
V006_fsa_00017	dmlR_1	1695	2375	681	CDS	Forward	C16	HTH-type transcriptional regulator DmlR
V006_fsa_00018		2365	2616	252	CDS	Forward	C16	hypothetical protein
V006_fsa_00019	pntB_1	2722	4155	1434	CDS	Reverse	C16	NAD(P) transhydrogenase subunit beta
V006_fsa_00020	pntA	4186	5760	1575	CDS	Reverse	C16	NAD(P) transhydrogenase subunit alpha
V006_fsa_00021	gno_1	5774	6544	771	CDS	Reverse	C16	Gluconate 5-dehydrogenase
V006_fsa_00022	hpsN	6564	7874	1311	CDS	Reverse	C16	Sulfopropanediol 3-dehydrogenase
V006_fsa_00023	degA_1	7966	8946	981	CDS	Forward	C16	HTH-type transcriptional regulator DegA
V006_fsa_00024		9086	10297	1212	CDS	Reverse	C16	hypothetical protein
V006_fsa_00025	atzA	10299	11705	1407	CDS	Reverse	C16	Atrazine chlorohydrolase
V006_fsa_00026	gltC_1	11846	12715	870	CDS	Forward	C16	HTH-type transcriptional regulator GltC
V006_fsa_00027	cutS	12814	13299	486	CDS	Reverse	C16	Carbon monoxide dehydrogenase small chain
V006_fsa_00028	cutM	13299	14147	849	CDS	Reverse	C16	Carbon monoxide dehydrogenase medium chain
V006_fsa_00029	cdhA	14144	16525	2382	CDS	Reverse	C16	Caffeine dehydrogenase subunit alpha
V006_fsa_00030	camK	16636	17421	786	CDS	Reverse	C16	6-oxocamphor hydrolase
V006_fsa_00031	kynB	17437	18207	771	CDS	Reverse	C16	Kynurenine formamidase
V006_fsa_00032	ttuB_1	18220	19557	1338	CDS	Reverse	C16	Putative tartrate transporter
V006_fsa_00033		19742	20389	648	CDS	Forward	C16	hypothetical protein
V006_fsa_00034	stp_1	20653	22062	1410	CDS	Reverse	C16	Multidrug resistance protein Stp
V006_fsa_00035	comR_1	22135	22668	534	CDS	Reverse	C16	HTH-type transcriptional repressor ComR
V006_fsa_00036	rbsC_1	22833	23822	990	CDS	Reverse	C16	Ribose import permease protein RbsC
V006_fsa_00037	rbsA_1	23815	25350	1536	CDS	Reverse	C16	Ribose import ATP-binding protein RbsA
V006_fsa_00038		25373	26410	1038	CDS	Reverse	C16	hypothetical protein
V006_fsa_00039		26412	26759	348	CDS	Reverse	C16	hypothetical protein
V006_fsa_00040		26767	27828	1062	CDS	Reverse	C16	hypothetical protein
V006_fsa_00041	bacC_2	27852	28646	795	CDS	Reverse	C16	Dihydroanticapsin 7-dehydrogenase
V006_fsa_00042		28646	29701	1056	CDS	Reverse	C16	hypothetical protein
V006_fsa_00043	linC_1	29730	30470	741	CDS	Reverse	C16	2%2C5-dichloro-2%2C5-cyclohexadiene-1%2C4-diol dehydrogenase
V006_fsa_00044	yohF	30472	31272	801	CDS	Reverse	C16	putative oxidoreductase YohF
V006_fsa_00045		31272	31697	426	CDS	Reverse	C16	hypothetical protein
V006_fsa_00046		31824	32780	957	CDS	Reverse	C16	hypothetical protein
V006_fsa_00047		32802	33683	882	CDS	Reverse	C16	hypothetical protein
V006_fsa_00048		33785	33985	201	CDS	Reverse	C16	hypothetical protein
V006_fsa_00049		34482	35069	588	CDS	Reverse	C16	hypothetical protein
V006_fsa_00050	rclR	35326	36285	960	CDS	Reverse	C16	RCS-specific HTH-type transcriptional activator RclR
V006_fsa_00051	bdcA_1	36547	37287	741	CDS	Forward	C16	Cyclic-di-GMP-binding biofilm dispersal mediator protein
V006_fsa_00052		37433	38185	753	CDS	Reverse	C16	hypothetical protein
V006_fsa_00053	yajO_1	38576	39631	1056	CDS	Reverse	C16	1-deoxyxylulose-5-phosphate synthase YajO
V006_fsa_00054		39646	40308	663	CDS	Forward	C16	hypothetical protein
V006_fsa_00055		40428	40967	540	CDS	Forward	C16	hypothetical protein
V006_fsa_00056	rcsB	74	238	165	CDS	Forward	C164	Transcriptional regulatory protein RcsB
V006_fsa_00057		360	1343	984	CDS	Forward	C17	hypothetical protein
