Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G004_fsa_00001	ugpC_1	93	611	519	CDS	Forward	C101	sn-glycerol-3-phosphate import ATP-binding protein UgpC
G004_fsa_00002		349	543	195	CDS	Reverse	C102	hypothetical protein
G004_fsa_00003		93	545	453	CDS	Reverse	C108	hypothetical protein
G004_fsa_00004		215	385	171	CDS	Reverse	C110	hypothetical protein
G004_fsa_00005	ycjP_1	268	624	357	CDS	Reverse	C111	Inner membrane ABC transporter permease protein YcjP
G004_fsa_00006	fixP_1	27	374	348	CDS	Forward	C116	Cbb3-type cytochrome c oxidase subunit FixP
G004_fsa_00007		386	571	186	CDS	Forward	C116	hypothetical protein
G004_fsa_00008		244	354	111	CDS	Reverse	C117	hypothetical protein
G004_fsa_00009		42	332	291	CDS	Forward	C118	hypothetical protein
G004_fsa_00010		54	449	396	CDS	Forward	C119	hypothetical protein
G004_fsa_00011		221	592	372	CDS	Reverse	C120	hypothetical protein
G004_fsa_00012		29	301	273	CDS	Forward	C121	hypothetical protein
G004_fsa_00013	fixP_2	60	236	177	CDS	Forward	C122	Cbb3-type cytochrome c oxidase subunit FixP
G004_fsa_00014		248	433	186	CDS	Forward	C122	hypothetical protein
G004_fsa_00015		6	224	219	CDS	Forward	C124	hypothetical protein
G004_fsa_00016	cobQ_1	38	508	471	CDS	Reverse	C133	Cobyric acid synthase
G004_fsa_00017		290	430	141	CDS	Reverse	C135	hypothetical protein
G004_fsa_00018		117	263	147	CDS	Forward	C136	hypothetical protein
G004_fsa_00019		301	486	186	CDS	Reverse	C136	hypothetical protein
G004_fsa_00020		114	302	189	CDS	Forward	C139	hypothetical protein
G004_fsa_00021		62	322	261	CDS	Forward	C140	hypothetical protein
G004_fsa_00022		97	393	297	CDS	Forward	C15	IS3 family transposase ISAtu5
G004_fsa_00023		471	1394	924	CDS	Reverse	C15	hypothetical protein
G004_fsa_00024		1878	2231	354	CDS	Reverse	C15	hypothetical protein
G004_fsa_00025		2384	2929	546	CDS	Reverse	C15	hypothetical protein
G004_fsa_00026		3145	5508	2364	CDS	Reverse	C15	hypothetical protein
G004_fsa_00027		5505	6719	1215	CDS	Reverse	C15	hypothetical protein
G004_fsa_00028		7007	9043	2037	CDS	Reverse	C15	hypothetical protein
G004_fsa_00029	smc_1	9058	10452	1395	CDS	Reverse	C15	Chromosome partition protein Smc
G004_fsa_00030		10424	13102	2679	CDS	Reverse	C15	hypothetical protein
G004_fsa_00031		13858	15222	1365	CDS	Forward	C15	hypothetical protein
