Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V060_fsa_00001		570	1154	585	CDS	Reverse	C1	hypothetical protein
V060_fsa_00002		1308	1691	384	CDS	Reverse	C1	hypothetical protein
V060_fsa_00003		1815	2378	564	CDS	Reverse	C1	hypothetical protein
V060_fsa_00004		2469	3044	576	CDS	Reverse	C1	hypothetical protein
V060_fsa_00005		3184	3423	240	CDS	Reverse	C1	hypothetical protein
V060_fsa_00006		3627	3956	330	CDS	Forward	C1	hypothetical protein
V060_fsa_00007		4075	5541	1467	CDS	Reverse	C1	hypothetical protein
V060_fsa_00008		5546	5878	333	CDS	Reverse	C1	hypothetical protein
V060_fsa_00009		5947	6471	525	CDS	Reverse	C1	hypothetical protein
V060_fsa_00010		6539	7690	1152	CDS	Reverse	C1	hypothetical protein
V060_fsa_00011		7794	8597	804	CDS	Reverse	C1	hypothetical protein
V060_fsa_00012		8737	10251	1515	CDS	Reverse	C1	hypothetical protein
V060_fsa_00013		10251	11756	1506	CDS	Reverse	C1	hypothetical protein
V060_fsa_00014		11710	12090	381	CDS	Reverse	C1	hypothetical protein
V060_fsa_00015		12225	12515	291	CDS	Forward	C1	hypothetical protein
V060_fsa_00016		12601	13008	408	CDS	Forward	C1	hypothetical protein
V060_fsa_00017		13113	13274	162	CDS	Forward	C1	hypothetical protein
V060_fsa_00018		13312	13431	120	CDS	Reverse	C1	hypothetical protein
V060_fsa_00019		13447	13797	351	CDS	Reverse	C1	hypothetical protein
V060_fsa_00020		13964	14062	99	CDS	Forward	C1	hypothetical protein
V060_fsa_00021		14317	14589	273	CDS	Forward	C1	hypothetical protein
V060_fsa_00022		15484	16230	747	CDS	Reverse	C1	hypothetical protein
V060_fsa_00023		16227	16697	471	CDS	Reverse	C1	hypothetical protein
V060_fsa_00024		16694	17248	555	CDS	Reverse	C1	hypothetical protein
V060_fsa_00025		17245	17733	489	CDS	Reverse	C1	hypothetical protein
V060_fsa_00026		17730	18035	306	CDS	Reverse	C1	hypothetical protein
V060_fsa_00027		18032	20161	2130	CDS	Reverse	C1	hypothetical protein
V060_fsa_00028	dnaB	20158	21669	1512	CDS	Reverse	C1	Replicative DNA helicase
V060_fsa_00029		21666	21833	168	CDS	Reverse	C1	hypothetical protein
V060_fsa_00030		21830	22216	387	CDS	Reverse	C1	hypothetical protein
V060_fsa_00031		22216	23469	1254	CDS	Reverse	C1	hypothetical protein
V060_fsa_00032		23466	24314	849	CDS	Reverse	C1	hypothetical protein
V060_fsa_00033		24314	24955	642	CDS	Reverse	C1	hypothetical protein
V060_fsa_00034		25002	25607	606	CDS	Reverse	C1	hypothetical protein
V060_fsa_00035		25607	25954	348	CDS	Reverse	C1	hypothetical protein
V060_fsa_00036		26081	26299	219	CDS	Reverse	C1	hypothetical protein
V060_fsa_00037	lexA_1	26299	26604	306	CDS	Reverse	C1	LexA repressor
V060_fsa_00038		26601	26774	174	CDS	Reverse	C1	hypothetical protein
V060_fsa_00039	lexA_2	26994	27833	840	CDS	Forward	C1	LexA repressor
V060_fsa_00040		27780	27959	180	CDS	Reverse	C1	hypothetical protein
V060_fsa_00041		28062	28382	321	CDS	Forward	C1	hypothetical protein
V060_fsa_00042		28379	29245	867	CDS	Forward	C1	hypothetical protein
V060_fsa_00043		29235	29987	753	CDS	Reverse	C1	hypothetical protein
V060_fsa_00044		30709	30993	285	CDS	Forward	C1	hypothetical protein
V060_fsa_00045		30993	31262	270	CDS	Forward	C1	hypothetical protein
