Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G008_fsa_00001		96	461	366	CDS	Forward	C36	hypothetical protein
G008_fsa_00002	IMPDH_1	1247	1927	681	CDS	Reverse	C36	Inosine-5'-monophosphate dehydrogenase
G008_fsa_00003		2002	2199	198	CDS	Reverse	C36	hypothetical protein
G008_fsa_00004	ccmE_1	2196	2657	462	CDS	Reverse	C36	Cytochrome c-type biogenesis protein CcmE
G008_fsa_00005	aadR	2793	3464	672	CDS	Reverse	C36	Transcriptional activatory protein AadR
G008_fsa_00006		3499	3657	159	CDS	Reverse	C36	hypothetical protein
G008_fsa_00007	copA_1	3654	5375	1722	CDS	Reverse	C36	putative copper-importing P-type ATPase A
G008_fsa_00008		2424	3062	639	CDS	Reverse	C37	hypothetical protein
G008_fsa_00009	pcm_1	3534	4154	621	CDS	Reverse	C37	Protein-L-isoaspartate O-methyltransferase
G008_fsa_00010		4667	4831	165	CDS	Reverse	C37	hypothetical protein
G008_fsa_00011	traG_1	56	463	408	CDS	Forward	C40	Conjugal transfer protein TraG
G008_fsa_00012		566	1873	1308	CDS	Reverse	C40	hypothetical protein
G008_fsa_00013		1815	2054	240	CDS	Reverse	C40	hypothetical protein
G008_fsa_00014		2679	2870	192	CDS	Forward	C40	hypothetical protein
G008_fsa_00015		242	1405	1164	CDS	Forward	C41	hypothetical protein
G008_fsa_00016		1246	1563	318	CDS	Reverse	C41	hypothetical protein
G008_fsa_00017		1807	2409	603	CDS	Reverse	C41	hypothetical protein
G008_fsa_00018		13	1698	1686	CDS	Reverse	C42	hypothetical protein
G008_fsa_00019		1698	2012	315	CDS	Reverse	C42	hypothetical protein
G008_fsa_00020		298	963	666	CDS	Reverse	C43	hypothetical protein
G008_fsa_00021		1090	1425	336	CDS	Reverse	C43	hypothetical protein
G008_fsa_00022		213	431	219	CDS	Reverse	C48	hypothetical protein
G008_fsa_00023		560	805	246	CDS	Forward	C48	hypothetical protein
G008_fsa_00024		535	1092	558	CDS	Reverse	C51	hypothetical protein
G008_fsa_00025		75	461	387	CDS	Reverse	C53	hypothetical protein
G008_fsa_00026	traC_1	10	546	537	CDS	Forward	C54	DNA primase TraC
G008_fsa_00027		588	779	192	CDS	Reverse	C54	hypothetical protein
G008_fsa_00028		33	302	270	CDS	Forward	C56	hypothetical protein
G008_fsa_00029		370	666	297	CDS	Reverse	C56	hypothetical protein
G008_fsa_00030		726	2216	1491	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00031		2213	4972	2760	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00032		5086	5295	210	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00033	pal_1	5292	6548	1257	CDS	Reverse	Cchr	Peptidoglycan-associated lipoprotein
G008_fsa_00034		7188	8507	1320	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00035	ndvB_1	8513	12403	3891	CDS	Reverse	Cchr	Cyclic beta-(1%2C2)-glucan synthase NdvB
G008_fsa_00036	xpkA_1	12434	14899	2466	CDS	Reverse	Cchr	Xylulose-5-phosphate phosphoketolase
G008_fsa_00037	IMPDH_2	15276	15944	669	CDS	Reverse	Cchr	Inosine-5'-monophosphate dehydrogenase
G008_fsa_00038	bacA	16057	17745	1689	CDS	Reverse	Cchr	Vitamin B12 transport ATP-binding protein BacA
G008_fsa_00039	bepA_1	17868	19520	1653	CDS	Reverse	Cchr	Beta-barrel assembly-enhancing protease
G008_fsa_00040		19790	20281	492	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00041	prsE_1	20400	21749	1350	CDS	Reverse	Cchr	Type I secretion system membrane fusion protein PrsE
G008_fsa_00042	btuD_1	21755	23992	2238	CDS	Reverse	Cchr	Vitamin B12 import ATP-binding protein BtuD
G008_fsa_00043		24018	26054	2037	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00044		26196	27152	957	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00045	malT_1	27996	28778	783	CDS	Forward	Cchr	HTH-type transcriptional regulator MalT
G008_fsa_00046		28794	29114	321	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00047		29503	30528	1026	CDS	Forward	Cchr	UDP-glucose 4-epimerase
G008_fsa_00048	galE_1	30530	31513	984	CDS	Forward	Cchr	UDP-glucose 4-epimerase
G008_fsa_00049		31510	33378	1869	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00050		33417	33938	522	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00051		33942	34910	969	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00052	yesO_1	34975	36261	1287	CDS	Reverse	Cchr	Putative ABC transporter substrate-binding protein YesO
G008_fsa_00053	cytR_1	36409	37428	1020	CDS	Forward	Cchr	HTH-type transcriptional repressor CytR
G008_fsa_00054		37556	39412	1857	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00055		39409	40419	1011	CDS	Forward	Cchr	Formate dehydrogenase%2C mitochondrial
G008_fsa_00056	yteT_1	40508	41785	1278	CDS	Reverse	Cchr	Putative oxidoreductase YteT
G008_fsa_00057		41937	42761	825	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00058		42899	44062	1164	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00059	xdh	44066	45214	1149	CDS	Reverse	Cchr	D-xylose dehydrogenase
G008_fsa_00060	nicS	45346	46023	678	CDS	Reverse	Cchr	HTH-type transcriptional repressor NicS
G008_fsa_00061	yesO_2	46222	47508	1287	CDS	Forward	Cchr	Putative ABC transporter substrate-binding protein YesO
G008_fsa_00062	lacF_1	47515	48474	960	CDS	Forward	Cchr	Lactose transport system permease protein LacF
G008_fsa_00063	ngcG_1	48467	49354	888	CDS	Forward	Cchr	Diacetylchitobiose uptake system permease protein NgcG
G008_fsa_00064	iolG_1	49354	50451	1098	CDS	Forward	Cchr	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
G008_fsa_00065	malK_1	50483	51559	1077	CDS	Forward	Cchr	Maltose/maltodextrin import ATP-binding protein MalK
G008_fsa_00066	thiK_1	51732	52607	876	CDS	Forward	Cchr	Thiamine kinase
G008_fsa_00067	abo_1	52608	55058	2451	CDS	Forward	Cchr	4-methylaminobutanoate oxidase (formaldehyde-forming)
G008_fsa_00068	por	55188	56645	1458	CDS	Reverse	Cchr	Polyol:NADP oxidoreductase
G008_fsa_00069	uxaC	56642	58057	1416	CDS	Reverse	Cchr	Uronate isomerase
G008_fsa_00070	slyX	58238	58447	210	CDS	Forward	Cchr	Protein SlyX
G008_fsa_00071	gabD_1	58503	59984	1482	CDS	Reverse	Cchr	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
G008_fsa_00072	puuE	60051	61331	1281	CDS	Reverse	Cchr	4-aminobutyrate aminotransferase PuuE
G008_fsa_00073		61502	62311	810	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00074	rnd_1	62551	63177	627	CDS	Forward	Cchr	Ribonuclease D
G008_fsa_00075		63409	64974	1566	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00076	rpsA	65147	66850	1704	CDS	Reverse	Cchr	30S ribosomal protein S1
G008_fsa_00077	cmk	67027	67674	648	CDS	Reverse	Cchr	Cytidylate kinase
G008_fsa_00078	aroA_1	67747	69105	1359	CDS	Reverse	Cchr	3-phosphoshikimate 1-carboxyvinyltransferase
G008_fsa_00079		69382	69765	384	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00080		70112	70351	240	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00081		70544	71263	720	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00082		71332	72120	789	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00083		72222	72695	474	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00084		72868	73503	636	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00085	perR	73580	73999	420	CDS	Reverse	Cchr	Peroxide-responsive repressor PerR
G008_fsa_00086	fabA	74301	74816	516	CDS	Forward	Cchr	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
G008_fsa_00087	fabB	74862	76094	1233	CDS	Forward	Cchr	3-oxoacyl-[acyl-carrier-protein] synthase 1
G008_fsa_00088	fabI_1	76102	76908	807	CDS	Forward	Cchr	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
G008_fsa_00089	rsmC	76997	78013	1017	CDS	Reverse	Cchr	Ribosomal RNA small subunit methyltransferase C
G008_fsa_00090	pnp	78089	80227	2139	CDS	Reverse	Cchr	Polyribonucleotide nucleotidyltransferase
G008_fsa_00091	rpsO	80576	80845	270	CDS	Reverse	Cchr	30S ribosomal protein S15
G008_fsa_00092	catD_1	80999	81850	852	CDS	Reverse	Cchr	3-oxoadipate enol-lactonase 2
G008_fsa_00093	truB	81967	82899	933	CDS	Reverse	Cchr	tRNA pseudouridine synthase B
G008_fsa_00094	rbfA	82913	83317	405	CDS	Reverse	Cchr	Ribosome-binding factor A
G008_fsa_00095	infB	83468	86221	2754	CDS	Reverse	Cchr	Translation initiation factor IF-2
G008_fsa_00096		86323	87015	693	CDS	Reverse	Cchr	hypothetical protein
G008_fsa_00097	nusA	87012	88613	1602	CDS	Reverse	Cchr	Transcription termination/antitermination protein NusA
G008_fsa_00098	rimP	88673	89278	606	CDS	Reverse	Cchr	Ribosome maturation factor RimP
G008_fsa_00099	entS_1	89525	91156	1632	CDS	Forward	Cchr	Enterobactin exporter EntS
G008_fsa_00100		91165	91635	471	CDS	Forward	Cchr	hypothetical protein
G008_fsa_00101		91642	92901	1260	CDS	Reverse	Cchr	Tn3 family transposase TnXax1
