Name	Gene	Start	End	Length	Type	Strand	Contig	Product
L111_fsa_00001		287	1894	1608	CDS	Forward	C31	IS66 family transposase ISUnCu14
L111_fsa_00002		1891	1998	108	CDS	Forward	C31	hypothetical protein
L111_fsa_00003	LhpG_1	2440	3978	1539	CDS	Reverse	C31	Alpha-ketoglutaric semialdehyde dehydrogenase 3
L111_fsa_00004	acuR	3991	4578	588	CDS	Reverse	C31	Transcriptional regulator AcuR
L111_fsa_00005		4693	6087	1395	CDS	Reverse	C31	hypothetical protein
L111_fsa_00006		6443	6673	231	CDS	Forward	C31	hypothetical protein
L111_fsa_00007		6844	7203	360	CDS	Forward	C31	Cyclic di-GMP phosphodiesterase
L111_fsa_00008	nboR_1	7208	7843	636	CDS	Forward	C31	Nicotine blue oxidoreductase
L111_fsa_00009	todT_1	7850	8512	663	CDS	Reverse	C31	Response regulator protein TodT
L111_fsa_00010	sasA_1	8784	11279	2496	CDS	Forward	C31	Adaptive-response sensory-kinase SasA
L111_fsa_00011		11486	12244	759	CDS	Forward	C31	hypothetical protein
L111_fsa_00012		12285	15041	2757	CDS	Reverse	C31	hypothetical protein
L111_fsa_00013	bdcA_1	15224	16012	789	CDS	Reverse	C31	Cyclic-di-GMP-binding biofilm dispersal mediator protein
L111_fsa_00014	rhaR_1	16255	16824	570	CDS	Forward	C31	HTH-type transcriptional activator RhaR
L111_fsa_00015	cpo_1	16860	17816	957	CDS	Forward	C31	Non-heme chloroperoxidase
L111_fsa_00016	pbuE_1	17844	19127	1284	CDS	Forward	C31	Purine efflux pump PbuE
L111_fsa_00017		19130	19504	375	CDS	Forward	C31	Cytochrome c2
L111_fsa_00018	iorA_1	19526	19975	450	CDS	Forward	C31	Isoquinoline 1-oxidoreductase subunit alpha
L111_fsa_00019	iorB_1	19987	22140	2154	CDS	Forward	C31	Isoquinoline 1-oxidoreductase subunit beta
L111_fsa_00020	pucA	22215	22523	309	CDS	Forward	C31	putative xanthine dehydrogenase subunit A
L111_fsa_00021		22523	23218	696	CDS	Forward	C31	hypothetical protein
L111_fsa_00022		23218	24270	1053	CDS	Forward	C31	hypothetical protein
L111_fsa_00023	argP_1	24248	25264	1017	CDS	Forward	C31	HTH-type transcriptional regulator ArgP
L111_fsa_00024		25278	26099	822	CDS	Reverse	C31	hypothetical protein
L111_fsa_00025		26128	26655	528	CDS	Reverse	C31	hypothetical protein
L111_fsa_00026		26683	27111	429	CDS	Reverse	C31	hypothetical protein
L111_fsa_00027		27267	28139	873	CDS	Forward	C31	hypothetical protein
L111_fsa_00028		28185	28760	576	CDS	Reverse	C31	hypothetical protein
L111_fsa_00029		28826	29287	462	CDS	Reverse	C31	hypothetical protein
L111_fsa_00030		29396	29944	549	CDS	Forward	C31	hypothetical protein
L111_fsa_00031		30028	31875	1848	CDS	Reverse	C31	hypothetical protein
L111_fsa_00032		31878	32696	819	CDS	Reverse	C31	hypothetical protein
L111_fsa_00033		32879	33973	1095	CDS	Forward	C31	hypothetical protein
L111_fsa_00034		33960	35171	1212	CDS	Reverse	C31	hypothetical protein
L111_fsa_00035		35526	36518	993	CDS	Forward	C31	hypothetical protein
L111_fsa_00036		37231	38433	1203	CDS	Forward	C31	hypothetical protein
L111_fsa_00037		38430	39152	723	CDS	Reverse	C31	hypothetical protein
L111_fsa_00038		39165	39338	174	CDS	Reverse	C31	hypothetical protein
L111_fsa_00039		39335	39766	432	CDS	Reverse	C31	hypothetical protein
L111_fsa_00040	aqpZ_1	39763	40530	768	CDS	Reverse	C31	Aquaporin Z
L111_fsa_00041	scnB	40532	40873	342	CDS	Reverse	C31	Thiocyanate hydrolase subunit beta
L111_fsa_00042		40873	41532	660	CDS	Reverse	C31	Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
L111_fsa_00043	nthB_1	41534	41869	336	CDS	Reverse	C31	Nitrile hydratase subunit beta
L111_fsa_00044	dhaA_1	42003	42839	837	CDS	Reverse	C31	Haloalkane dehalogenase
L111_fsa_00045	rclA_1	43063	44463	1401	CDS	Forward	C31	putative pyridine nucleotide-disulfide oxidoreductase RclA
L111_fsa_00046	menH_1	44489	45346	858	CDS	Forward	C31	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
L111_fsa_00047		45606	45737	132	CDS	Forward	C31	hypothetical protein
