locus_tag	ftype	length_bp	gene	EC_number	COG	product
CAEKOLGL_00001	CDS	561				hypothetical protein
CAEKOLGL_00002	CDS	402				hypothetical protein
CAEKOLGL_00003	CDS	765	ompR_1			Transcriptional regulatory protein OmpR
CAEKOLGL_00004	CDS	510				hypothetical protein
CAEKOLGL_00005	CDS	357				hypothetical protein
CAEKOLGL_00006	CDS	1503	sctC_1			Type 3 secretion system secretin
CAEKOLGL_00007	CDS	450	dnaJ_1			Chaperone protein DnaJ
CAEKOLGL_00008	CDS	702				IS6 family transposase ISBj7
CAEKOLGL_00009	CDS	966				IS110 family transposase ISRle1
CAEKOLGL_00010	CDS	741				hypothetical protein
CAEKOLGL_00011	CDS	765				hypothetical protein
CAEKOLGL_00012	CDS	603				hypothetical protein
CAEKOLGL_00013	CDS	1179	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
CAEKOLGL_00014	CDS	663	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
CAEKOLGL_00015	CDS	723	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
CAEKOLGL_00016	CDS	603				hypothetical protein
CAEKOLGL_00017	CDS	1065	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
CAEKOLGL_00018	CDS	1263	ttuD_1	1.1.1.81		Putative hydroxypyruvate reductase
CAEKOLGL_00019	CDS	675	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
CAEKOLGL_00020	CDS	792				hypothetical protein
CAEKOLGL_00021	CDS	1290	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
CAEKOLGL_00022	CDS	1299	larA	5.1.2.1	COG3875	Lactate racemase
CAEKOLGL_00023	CDS	126				hypothetical protein
CAEKOLGL_00024	CDS	2304				hypothetical protein
CAEKOLGL_00025	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
CAEKOLGL_00026	CDS	933	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
CAEKOLGL_00027	CDS	963	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
CAEKOLGL_00028	CDS	795	lvr_1	1.1.1.-		Levodione reductase
CAEKOLGL_00029	CDS	2097				hypothetical protein
CAEKOLGL_00030	CDS	1560	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CAEKOLGL_00031	CDS	1113				hypothetical protein
CAEKOLGL_00032	CDS	663				hypothetical protein
CAEKOLGL_00033	CDS	1440	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
CAEKOLGL_00034	CDS	1521	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
CAEKOLGL_00035	CDS	1296	namA_1	1.6.99.1		NADPH dehydrogenase
CAEKOLGL_00036	CDS	846	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CAEKOLGL_00037	CDS	810	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CAEKOLGL_00038	CDS	1437	gucD	1.2.1.26	COG1012	Alpha-ketoglutaric semialdehyde dehydrogenase
CAEKOLGL_00039	CDS	1194	lhgD_1	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
CAEKOLGL_00040	CDS	3075			COG0247	putative protein
CAEKOLGL_00041	CDS	789	attM	3.1.1.81		N-acyl homoserine lactonase AttM
CAEKOLGL_00042	CDS	1515	araG_1	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
CAEKOLGL_00043	CDS	1020	rbsC_1		COG1172	Ribose import permease protein RbsC
CAEKOLGL_00044	CDS	1089				hypothetical protein
CAEKOLGL_00045	CDS	1593	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
CAEKOLGL_00046	CDS	714	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
CAEKOLGL_00047	CDS	573				hypothetical protein
CAEKOLGL_00048	CDS	687	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
CAEKOLGL_00049	CDS	972	cpo_1	1.11.1.10		Non-heme chloroperoxidase
CAEKOLGL_00050	CDS	405				hypothetical protein
CAEKOLGL_00051	CDS	426				hypothetical protein
CAEKOLGL_00052	CDS	894	azoB_1	1.7.-.-		NAD(P)H azoreductase
CAEKOLGL_00053	CDS	777	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CAEKOLGL_00054	CDS	375				hypothetical protein
CAEKOLGL_00055	CDS	888	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CAEKOLGL_00056	CDS	1215				hypothetical protein
CAEKOLGL_00057	CDS	1017	rbsC_2		COG1172	Ribose import permease protein RbsC
CAEKOLGL_00058	CDS	984	rbsC_3		COG1172	Ribose import permease protein RbsC
CAEKOLGL_00059	CDS	1557	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
CAEKOLGL_00060	CDS	1113		1.-.-.-		NADH oxidase
CAEKOLGL_00061	CDS	933	mlhB_1	3.1.1.83		Monoterpene epsilon-lactone hydrolase
CAEKOLGL_00062	CDS	888	pgrR_1			HTH-type transcriptional regulator PgrR
CAEKOLGL_00063	CDS	1206				hypothetical protein
CAEKOLGL_00064	CDS	1050	iolE_1	4.2.1.44		Inosose dehydratase
CAEKOLGL_00065	CDS	1095	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
CAEKOLGL_00066	CDS	885				hypothetical protein
CAEKOLGL_00067	CDS	879				hypothetical protein
CAEKOLGL_00068	CDS	1230				putative sugar-binding periplasmic protein
CAEKOLGL_00069	CDS	441				hypothetical protein
CAEKOLGL_00070	CDS	1152	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CAEKOLGL_00071	CDS	660	mcbR		COG1802	HTH-type transcriptional regulator McbR
CAEKOLGL_00072	CDS	408	kal	4.3.1.14		3-aminobutyryl-CoA ammonia lyase
CAEKOLGL_00073	CDS	1620	caiC_1	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
CAEKOLGL_00074	CDS	465				hypothetical protein
CAEKOLGL_00075	CDS	999	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
CAEKOLGL_00076	CDS	1059				hypothetical protein
CAEKOLGL_00077	CDS	783	ydcV_1			Inner membrane ABC transporter permease protein YdcV
CAEKOLGL_00078	CDS	774	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
CAEKOLGL_00079	CDS	1083				hypothetical protein
CAEKOLGL_00080	CDS	1047	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
CAEKOLGL_00081	CDS	807	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
CAEKOLGL_00082	CDS	2124	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
CAEKOLGL_00083	CDS	2319				hypothetical protein
CAEKOLGL_00084	CDS	561				hypothetical protein
CAEKOLGL_00085	CDS	882	dmlR_1			HTH-type transcriptional regulator DmlR
CAEKOLGL_00086	CDS	396				hypothetical protein
CAEKOLGL_00087	CDS	876				hypothetical protein
CAEKOLGL_00088	CDS	1194				hypothetical protein
CAEKOLGL_00089	CDS	495				hypothetical protein
CAEKOLGL_00090	CDS	906	pgrR_2			HTH-type transcriptional regulator PgrR
CAEKOLGL_00091	CDS	774	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CAEKOLGL_00092	CDS	186				hypothetical protein
CAEKOLGL_00093	CDS	120				hypothetical protein
CAEKOLGL_00094	CDS	1677	hutH_1	4.3.1.3		Histidine ammonia-lyase
CAEKOLGL_00095	CDS	2139	FCS1_2	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
CAEKOLGL_00096	CDS	1626				hypothetical protein
CAEKOLGL_00097	CDS	1044	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
CAEKOLGL_00098	CDS	849	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
CAEKOLGL_00099	CDS	897	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
CAEKOLGL_00100	CDS	969	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
CAEKOLGL_00101	CDS	909				hypothetical protein
CAEKOLGL_00102	CDS	789	pcaR_1		COG1414	Pca regulon regulatory protein
CAEKOLGL_00103	CDS	459				hypothetical protein
CAEKOLGL_00104	CDS	858				hypothetical protein
CAEKOLGL_00105	CDS	948	dmlR_2			HTH-type transcriptional regulator DmlR
CAEKOLGL_00106	CDS	600	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
CAEKOLGL_00107	CDS	390				hypothetical protein
