Name	Gene	Start	End	Length	Type	Strand	Contig	Product
L117_fsa_00001	bm3R1	21	197	177	CDS	Forward	C112	HTH-type transcriptional repressor Bm3R1
L117_fsa_00002	pal_1	150	425	276	CDS	Reverse	C117	Peptidoglycan-associated lipoprotein
L117_fsa_00003		336	1361	1026	CDS	Forward	C22	hypothetical protein
L117_fsa_00004		2226	3509	1284	CDS	Forward	C22	hypothetical protein
L117_fsa_00005		4156	5142	987	CDS	Forward	C22	hypothetical protein
L117_fsa_00006		5146	5436	291	CDS	Reverse	C22	hypothetical protein
L117_fsa_00007		1459	2226	768	CDS	Reverse	C23	hypothetical protein
L117_fsa_00008		58	1431	1374	CDS	Forward	C25	ISNCY family transposase ISRel26
L117_fsa_00009		22	1170	1149	CDS	Reverse	C26	IS4 family transposase ISRel1
L117_fsa_00010		29	166	138	CDS	Forward	C27	hypothetical protein
L117_fsa_00011		619	1260	642	CDS	Reverse	C27	hypothetical protein
L117_fsa_00012		103	1485	1383	CDS	Forward	C28	IS1380 family transposase ISRsp7
L117_fsa_00013		228	545	318	CDS	Reverse	C33	hypothetical protein
L117_fsa_00014		57	320	264	CDS	Forward	C35	hypothetical protein
L117_fsa_00015		112	216	105	CDS	Forward	C48	hypothetical protein
L117_fsa_00016		41	355	315	CDS	Forward	C49	hypothetical protein
L117_fsa_00017		83	280	198	CDS	Reverse	C50	hypothetical protein
L117_fsa_00018		3	416	414	CDS	Reverse	C56	hypothetical protein
L117_fsa_00019		54	425	372	CDS	Reverse	C60	hypothetical protein
L117_fsa_00020		35	409	375	CDS	Forward	C70	hypothetical protein
L117_fsa_00021		23	274	252	CDS	Forward	C71	hypothetical protein
L117_fsa_00022		135	455	321	CDS	Reverse	C79	hypothetical protein
L117_fsa_00023		174	392	219	CDS	Reverse	C82	hypothetical protein
L117_fsa_00024		192	392	201	CDS	Forward	C84	hypothetical protein
L117_fsa_00025		116	355	240	CDS	Reverse	C91	hypothetical protein
L117_fsa_00026		91	324	234	CDS	Forward	C98	hypothetical protein
L117_fsa_00027	nuoH_1	859	1860	1002	CDS	Forward	Cchr	NADH-quinone oxidoreductase subunit H
L117_fsa_00028	ndhI	1871	2437	567	CDS	Forward	Cchr	NAD(P)H-quinone oxidoreductase subunit I%2C chloroplastic
L117_fsa_00029		2482	2922	441	CDS	Forward	Cchr	hypothetical protein
L117_fsa_00030	sfrA	2998	5577	2580	CDS	Reverse	Cchr	NADPH-Fe(3+) oxidoreductase subunit alpha
L117_fsa_00031	nuoF	5611	6876	1266	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit F
L117_fsa_00032	nqo2	6881	7390	510	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit 2
L117_fsa_00033	nqo4	7407	8621	1215	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit 4
L117_fsa_00034	ndhJ	8651	9187	537	CDS	Reverse	Cchr	NAD(P)H-quinone oxidoreductase subunit J%2C chloroplastic
L117_fsa_00035	nqo6	9184	9687	504	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit 6
L117_fsa_00036	ndhC_1	9675	10031	357	CDS	Reverse	Cchr	NAD(P)H-quinone oxidoreductase subunit 3
L117_fsa_00037	ndhB_1	10194	11633	1440	CDS	Reverse	Cchr	NAD(P)H-quinone oxidoreductase subunit 2
L117_fsa_00038	nuoM_1	11630	13105	1476	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit M
L117_fsa_00039	ndhB_2	13114	14874	1761	CDS	Reverse	Cchr	NAD(P)H-quinone oxidoreductase subunit 2%2C chloroplastic
L117_fsa_00040		14867	15121	255	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00041	nuoL_1	15118	16581	1464	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit L
L117_fsa_00042	nuoK_1	16587	16892	306	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit K
L117_fsa_00043	nuoJ_1	16895	17389	495	CDS	Reverse	Cchr	NADH-quinone oxidoreductase subunit J
L117_fsa_00044		17624	21004	3381	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00045	cpoB_1	21139	22791	1653	CDS	Reverse	Cchr	Cell division coordinator CpoB
L117_fsa_00046		23062	23553	492	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00047	prsE_1	23556	24905	1350	CDS	Reverse	Cchr	Type I secretion system membrane fusion protein PrsE
L117_fsa_00048	btuD_1	24911	27208	2298	CDS	Reverse	Cchr	Vitamin B12 import ATP-binding protein BtuD
L117_fsa_00049		27234	29267	2034	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00050		29409	30365	957	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00051	malT	31196	31978	783	CDS	Forward	Cchr	HTH-type transcriptional regulator MalT
L117_fsa_00052		31994	32314	321	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00053		32697	33719	1023	CDS	Forward	Cchr	UDP-glucose 4-epimerase
L117_fsa_00054	galE_1	33721	34704	984	CDS	Forward	Cchr	UDP-glucose 4-epimerase
L117_fsa_00055		34701	36569	1869	CDS	Forward	Cchr	hypothetical protein
L117_fsa_00056		36608	37129	522	CDS	Forward	Cchr	hypothetical protein
L117_fsa_00057		37133	38101	969	CDS	Forward	Cchr	hypothetical protein
L117_fsa_00058	yesO_1	38166	39452	1287	CDS	Reverse	Cchr	Putative ABC transporter substrate-binding protein YesO
L117_fsa_00059	cytR_1	39599	40633	1035	CDS	Forward	Cchr	HTH-type transcriptional repressor CytR
L117_fsa_00060		40642	42498	1857	CDS	Forward	Cchr	hypothetical protein
L117_fsa_00061		42495	43505	1011	CDS	Forward	Cchr	Formate dehydrogenase%2C mitochondrial
L117_fsa_00062	yteT	43554	44831	1278	CDS	Reverse	Cchr	Putative oxidoreductase YteT
L117_fsa_00063		44874	45704	831	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00064		45842	47005	1164	CDS	Reverse	Cchr	hypothetical protein
L117_fsa_00065	xdh_1	47009	48157	1149	CDS	Reverse	Cchr	D-xylose dehydrogenase
L117_fsa_00066	nicS	48289	48966	678	CDS	Reverse	Cchr	HTH-type transcriptional repressor NicS
L117_fsa_00067	yesO_2	49165	50451	1287	CDS	Forward	Cchr	Putative ABC transporter substrate-binding protein YesO
L117_fsa_00068	lacF_1	50458	51417	960	CDS	Forward	Cchr	Lactose transport system permease protein LacF
L117_fsa_00069	ngcG_1	51410	52297	888	CDS	Forward	Cchr	Diacetylchitobiose uptake system permease protein NgcG
L117_fsa_00070	iolG_1	52297	53394	1098	CDS	Forward	Cchr	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
L117_fsa_00071	malK_1	53427	54503	1077	CDS	Forward	Cchr	Maltose/maltodextrin import ATP-binding protein MalK
L117_fsa_00072	thiK	54575	55450	876	CDS	Forward	Cchr	Thiamine kinase
L117_fsa_00073	abo_1	55451	57901	2451	CDS	Forward	Cchr	4-methylaminobutanoate oxidase (formaldehyde-forming)
L117_fsa_00074		57980	58927	948	CDS	Reverse	Cchr	IS110 family transposase ISWpi12
L117_fsa_00075	por	59511	60968	1458	CDS	Reverse	Cchr	Polyol:NADP oxidoreductase
L117_fsa_00076	uxaC	60965	62380	1416	CDS	Reverse	Cchr	Uronate isomerase
