Name	Gene	Start	End	Length	Type	Strand	Contig	Product
H011_fsa_00001		48	374	327	CDS	Forward	C100	hypothetical protein
H011_fsa_00002		308	577	270	CDS	Reverse	C100	IS5 family transposase ISRel13
H011_fsa_00003		341	772	432	CDS	Forward	C103	hypothetical protein
H011_fsa_00004		4	399	396	CDS	Reverse	C110	hypothetical protein
H011_fsa_00005		259	861	603	CDS	Reverse	C116	hypothetical protein
H011_fsa_00006	ropA_1	1	351	351	CDS	Forward	C118	Outer membrane protein IIIA
H011_fsa_00007		798	1532	735	CDS	Forward	C16	hypothetical protein
H011_fsa_00008		1556	2050	495	CDS	Reverse	C16	hypothetical protein
H011_fsa_00009		2040	2393	354	CDS	Reverse	C16	hypothetical protein
H011_fsa_00010		2424	3101	678	CDS	Reverse	C16	hypothetical protein
H011_fsa_00011		3251	3607	357	CDS	Forward	C16	hypothetical protein
H011_fsa_00012		3591	4070	480	CDS	Forward	C16	hypothetical protein
H011_fsa_00013		4219	4383	165	CDS	Forward	C16	hypothetical protein
H011_fsa_00014		4618	5556	939	CDS	Forward	C16	hypothetical protein
H011_fsa_00015		5897	6370	474	CDS	Reverse	C16	hypothetical protein
H011_fsa_00016	azoB_1	6403	7272	870	CDS	Reverse	C16	NAD(P)H azoreductase
H011_fsa_00017	dmlR_1	7377	8267	891	CDS	Forward	C16	HTH-type transcriptional regulator DmlR
H011_fsa_00018		8460	8774	315	CDS	Forward	C16	hypothetical protein
H011_fsa_00019		8944	9528	585	CDS	Forward	C16	hypothetical protein
H011_fsa_00020		10281	10373	93	CDS	Forward	C16	hypothetical protein
H011_fsa_00021		10708	11268	561	CDS	Forward	C16	Lectin-like protein BA14k
H011_fsa_00022		11491	12408	918	CDS	Reverse	C16	hypothetical protein
H011_fsa_00023		12405	13148	744	CDS	Reverse	C16	hypothetical protein
H011_fsa_00024		13654	13842	189	CDS	Forward	C16	hypothetical protein
H011_fsa_00025		14022	14132	111	CDS	Reverse	C16	hypothetical protein
H011_fsa_00026	ycdF	14180	14926	747	CDS	Reverse	C16	Glucose 1-dehydrogenase 2
H011_fsa_00027		15033	15377	345	CDS	Forward	C16	hypothetical protein
H011_fsa_00028	nfdA	15603	17408	1806	CDS	Reverse	C16	N-substituted formamide deformylase
H011_fsa_00029	dmlR_2	17612	18481	870	CDS	Forward	C16	HTH-type transcriptional regulator DmlR
H011_fsa_00030		18707	18997	291	CDS	Reverse	C16	hypothetical protein
H011_fsa_00031	srkA	19297	20280	984	CDS	Forward	C16	Stress response kinase A
H011_fsa_00032		20314	20472	159	CDS	Forward	C16	hypothetical protein
H011_fsa_00033		20683	21276	594	CDS	Forward	C16	hypothetical protein
H011_fsa_00034		21373	22107	735	CDS	Reverse	C16	hypothetical protein
H011_fsa_00035		22243	22626	384	CDS	Forward	C16	hypothetical protein
H011_fsa_00036		22711	23367	657	CDS	Reverse	C16	hypothetical protein
H011_fsa_00037		23494	24372	879	CDS	Forward	C16	hypothetical protein
H011_fsa_00038		24525	24953	429	CDS	Reverse	C16	hypothetical protein
H011_fsa_00039	bpoA2	25119	25925	807	CDS	Reverse	C16	Non-haem bromoperoxidase BPO-A2
H011_fsa_00040		26016	26648	633	CDS	Forward	C16	hypothetical protein
H011_fsa_00041		27071	27292	222	CDS	Forward	C16	hypothetical protein
H011_fsa_00042	msrP_1	27655	28764	1110	CDS	Reverse	C16	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
H011_fsa_00043		29089	30978	1890	CDS	Reverse	C16	hypothetical protein
H011_fsa_00044	gcvA_1	31409	32290	882	CDS	Reverse	C16	Glycine cleavage system transcriptional activator
H011_fsa_00045	fabG_1	32413	33117	705	CDS	Forward	C16	3-oxoacyl-[acyl-carrier-protein] reductase FabG
H011_fsa_00046		33206	33775	570	CDS	Forward	C16	hypothetical protein
H011_fsa_00047	yokD	33976	34791	816	CDS	Reverse	C16	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
H011_fsa_00048		35003	35314	312	CDS	Reverse	C16	hypothetical protein
H011_fsa_00049		35350	35508	159	CDS	Reverse	C16	hypothetical protein
H011_fsa_00050	copA_1	35505	37775	2271	CDS	Reverse	C16	putative copper-importing P-type ATPase A
H011_fsa_00051		37789	38595	807	CDS	Reverse	C16	hypothetical protein
H011_fsa_00052		38614	38805	192	CDS	Reverse	C16	hypothetical protein
H011_fsa_00053	fixP	38805	39683	879	CDS	Reverse	C16	Cbb3-type cytochrome c oxidase subunit FixP
H011_fsa_00054		39674	39844	171	CDS	Reverse	C16	hypothetical protein
H011_fsa_00055		39863	40615	753	CDS	Reverse	C16	hypothetical protein
H011_fsa_00056	fixN_1	40619	42262	1644	CDS	Reverse	C16	Cytochrome c oxidase subunit 1 %2C bacteroid
H011_fsa_00057		42591	43241	651	CDS	Reverse	C16	hypothetical protein
