Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V014_fsa_00001		19	231	213	CDS	Forward	C106	hypothetical protein
V014_fsa_00002		55	315	261	CDS	Reverse	C108	hypothetical protein
V014_fsa_00003		31	402	372	CDS	Reverse	C110	hypothetical protein
V014_fsa_00004	fbaA	14	418	405	CDS	Forward	C112	Fructose-bisphosphate aldolase class 2
V014_fsa_00005		73	393	321	CDS	Forward	C117	hypothetical protein
V014_fsa_00006		258	419	162	CDS	Reverse	C122	hypothetical protein
V014_fsa_00007		312	905	594	CDS	Forward	C13	hypothetical protein
V014_fsa_00008	xdhA	923	3265	2343	CDS	Reverse	C13	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
V014_fsa_00009		3519	4985	1467	CDS	Reverse	C13	hypothetical protein
V014_fsa_00010	bdhA_1	5013	5789	777	CDS	Reverse	C13	D-beta-hydroxybutyrate dehydrogenase
V014_fsa_00011	glpK_1	5947	7440	1494	CDS	Forward	C13	Glycerol kinase
V014_fsa_00012		7614	7988	375	CDS	Forward	C13	hypothetical protein
V014_fsa_00013		7985	9244	1260	CDS	Forward	C13	hypothetical protein
V014_fsa_00014		9344	9811	468	CDS	Forward	C13	hypothetical protein
V014_fsa_00015		9990	10280	291	CDS	Forward	C13	hypothetical protein
V014_fsa_00016		10387	10551	165	CDS	Reverse	C13	hypothetical protein
V014_fsa_00017		10668	11732	1065	CDS	Forward	C13	hypothetical protein
V014_fsa_00018	map_1	11774	12532	759	CDS	Forward	C13	Methionine aminopeptidase
V014_fsa_00019		12628	13029	402	CDS	Reverse	C13	hypothetical protein
V014_fsa_00020		13152	14336	1185	CDS	Forward	C13	hypothetical protein
V014_fsa_00021	sbmA	14461	15726	1266	CDS	Forward	C13	Peptide antibiotic transporter SbmA
V014_fsa_00022		15956	16465	510	CDS	Forward	C13	hypothetical protein
V014_fsa_00023		16401	17387	987	CDS	Reverse	C13	hypothetical protein
V014_fsa_00024		17509	18093	585	CDS	Forward	C13	hypothetical protein
V014_fsa_00025		18402	19085	684	CDS	Forward	C13	hypothetical protein
V014_fsa_00026	der	19104	20525	1422	CDS	Forward	C13	GTPase Der
V014_fsa_00027	mgtA	20900	22081	1182	CDS	Reverse	C13	GDP-mannose-dependent alpha-mannosyltransferase
V014_fsa_00028	glnII	22326	23366	1041	CDS	Reverse	C13	Glutamine synthetase
V014_fsa_00029		23800	23991	192	CDS	Forward	C13	hypothetical protein
V014_fsa_00030		24014	24175	162	CDS	Reverse	C13	hypothetical protein
V014_fsa_00031	kdgK_1	24227	25147	921	CDS	Reverse	C13	2-dehydro-3-deoxygluconokinase
V014_fsa_00032		25366	25707	342	CDS	Reverse	C13	hypothetical protein
V014_fsa_00033	oppF_1	25872	26858	987	CDS	Reverse	C13	Oligopeptide transport ATP-binding protein OppF
V014_fsa_00034	oppD_1	26851	27858	1008	CDS	Reverse	C13	Oligopeptide transport ATP-binding protein OppD
V014_fsa_00035	oppC_1	27861	28778	918	CDS	Reverse	C13	Oligopeptide transport system permease protein OppC
V014_fsa_00036	oppB_1	28775	29698	924	CDS	Reverse	C13	Oligopeptide transport system permease protein OppB
V014_fsa_00037	oppA_1	29747	31327	1581	CDS	Reverse	C13	Periplasmic oligopeptide-binding protein
V014_fsa_00038	malL_1	31615	33261	1647	CDS	Forward	C13	Oligo-1%2C6-glucosidase 1
V014_fsa_00039		33336	33641	306	CDS	Forward	C13	hypothetical protein
V014_fsa_00040		33634	33924	291	CDS	Forward	C13	hypothetical protein
V014_fsa_00041	adeC	33953	35650	1698	CDS	Reverse	C13	Adenine deaminase
V014_fsa_00042		35770	36873	1104	CDS	Reverse	C13	Leu/Ile/Val-binding protein 
V014_fsa_00043		37355	38269	915	CDS	Forward	C13	Cyclic di-GMP phosphodiesterase
V014_fsa_00044	bauA_1	38351	39676	1326	CDS	Reverse	C13	Beta-alanine--pyruvate aminotransferase
V014_fsa_00045		39967	41940	1974	CDS	Forward	C13	hypothetical protein
V014_fsa_00046	hlyU_1	42173	42490	318	CDS	Reverse	C13	Transcriptional activator HlyU
V014_fsa_00047		42607	43356	750	CDS	Reverse	C13	hypothetical protein
V014_fsa_00048	ousV	43388	44440	1053	CDS	Reverse	C13	Glycine betaine/choline transport system ATP-binding protein OusV
V014_fsa_00049	opuAB_1	44437	45282	846	CDS	Reverse	C13	Glycine betaine transport system permease protein OpuAB
V014_fsa_00050		45355	46311	957	CDS	Reverse	C13	hypothetical protein
V014_fsa_00051	tdk	46547	47149	603	CDS	Forward	C13	Thymidine kinase
V014_fsa_00052		47226	48299	1074	CDS	Forward	C13	hypothetical protein
V014_fsa_00053		48449	49579	1131	CDS	Forward	C13	hypothetical protein
V014_fsa_00054		49591	50052	462	CDS	Reverse	C13	hypothetical protein
V014_fsa_00055		50099	50824	726	CDS	Reverse	C13	hypothetical protein
V014_fsa_00056		51006	51209	204	CDS	Forward	C13	hypothetical protein
V014_fsa_00057		51299	52945	1647	CDS	Forward	C13	hypothetical protein
V014_fsa_00058	fhs	53144	54823	1680	CDS	Forward	C13	Formate--tetrahydrofolate ligase
V014_fsa_00059	yycN	54910	55389	480	CDS	Reverse	C13	putative N-acetyltransferase YycN
V014_fsa_00060		55471	55590	120	CDS	Reverse	C13	hypothetical protein
V014_fsa_00061		55675	56817	1143	CDS	Reverse	C13	hypothetical protein
V014_fsa_00062	btuB	56898	59156	2259	CDS	Forward	C13	Vitamin B12 transporter BtuB
V014_fsa_00063	menF_1	59421	61610	2190	CDS	Forward	C13	Isochorismate synthase MenF
V014_fsa_00064		61738	61977	240	CDS	Forward	C13	hypothetical protein
V014_fsa_00065		61993	62664	672	CDS	Forward	C13	hypothetical protein
V014_fsa_00066	fieF	62818	63732	915	CDS	Forward	C13	Ferrous-iron efflux pump FieF
V014_fsa_00067	queF	63732	64196	465	CDS	Forward	C13	NADPH-dependent 7-cyano-7-deazaguanine reductase
V014_fsa_00068		64322	65095	774	CDS	Reverse	C13	hypothetical protein
V014_fsa_00069	clpP_1	65325	65909	585	CDS	Forward	C13	ATP-dependent Clp protease proteolytic subunit
V014_fsa_00070	ydcO	66101	67300	1200	CDS	Forward	C13	Inner membrane protein YdcO
V014_fsa_00071	leuA	67729	69480	1752	CDS	Forward	C13	2-isopropylmalate synthase
V014_fsa_00072		69767	71758	1992	CDS	Forward	C13	hypothetical protein
V014_fsa_00073	yjcD	71755	73611	1857	CDS	Forward	C13	Putative ATP-dependent DNA helicase YjcD
V014_fsa_00074		73613	74458	846	CDS	Reverse	C13	hypothetical protein
V014_fsa_00075	ecfG_1	74461	74970	510	CDS	Reverse	C13	ECF RNA polymerase sigma factor EcfG
V014_fsa_00076		75158	75718	561	CDS	Reverse	C13	hypothetical protein
V014_fsa_00077	cpdA_1	75878	76786	909	CDS	Reverse	C13	3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA
V014_fsa_00078		76836	77336	501	CDS	Forward	C13	hypothetical protein
V014_fsa_00079	yqjG	77413	78432	1020	CDS	Reverse	C13	Glutathionyl-hydroquinone reductase YqjG
V014_fsa_00080		78698	79261	564	CDS	Forward	C13	hypothetical protein
V014_fsa_00081		79470	81539	2070	CDS	Reverse	C13	hypothetical protein
V014_fsa_00082		81541	84354	2814	CDS	Reverse	C13	hypothetical protein
V014_fsa_00083		84351	85271	921	CDS	Reverse	C13	hypothetical protein
V014_fsa_00084		85285	86295	1011	CDS	Reverse	C13	hypothetical protein
V014_fsa_00085		86454	87077	624	CDS	Forward	C13	hypothetical protein
V014_fsa_00086	nudL	87074	87724	651	CDS	Forward	C13	putative Nudix hydrolase NudL
V014_fsa_00087	cca	87721	88974	1254	CDS	Forward	C13	CCA-adding enzyme
V014_fsa_00088		88975	89160	186	CDS	Reverse	C13	hypothetical protein
V014_fsa_00089		89275	89544	270	CDS	Reverse	C13	hypothetical protein
V014_fsa_00090	hemF	89648	90553	906	CDS	Reverse	C13	Oxygen-dependent coproporphyrinogen-III oxidase
V014_fsa_00091		90732	90992	261	CDS	Forward	C13	hypothetical protein
V014_fsa_00092		90996	92642	1647	CDS	Reverse	C13	hypothetical protein
V014_fsa_00093	trmL	92859	93320	462	CDS	Reverse	C13	tRNA (cytidine(34)-2'-O)-methyltransferase
V014_fsa_00094	btuD_1	93707	95563	1857	CDS	Forward	C13	Vitamin B12 import ATP-binding protein BtuD
V014_fsa_00095		95675	95905	231	CDS	Reverse	C13	hypothetical protein
V014_fsa_00096		96067	97980	1914	CDS	Forward	C13	Putative multidrug export ATP-binding/permease protein
V014_fsa_00097		97936	98868	933	CDS	Reverse	C13	hypothetical protein
V014_fsa_00098	petA	99152	99730	579	CDS	Forward	C13	Ubiquinol-cytochrome c reductase iron-sulfur subunit
V014_fsa_00099	fbcH_1	99745	101013	1269	CDS	Forward	C13	Cytochrome b/c1
V014_fsa_00100	fbcH_2	101038	101922	885	CDS	Forward	C13	Cytochrome b/c1
V014_fsa_00101	apt	102038	102580	543	CDS	Forward	C13	Adenine phosphoribosyltransferase
V014_fsa_00102		102709	103176	468	CDS	Reverse	C13	hypothetical protein
V014_fsa_00103		103173	103664	492	CDS	Reverse	C13	hypothetical protein
V014_fsa_00104		103746	104825	1080	CDS	Forward	C13	hypothetical protein
V014_fsa_00105	ychF	104842	105945	1104	CDS	Reverse	C13	Ribosome-binding ATPase YchF
V014_fsa_00106		106099	106377	279	CDS	Forward	C13	hypothetical protein
V014_fsa_00107		106367	106765	399	CDS	Forward	C13	hypothetical protein
V014_fsa_00108	clpS2	106861	107172	312	CDS	Forward	C13	ATP-dependent Clp protease adapter protein ClpS 2
V014_fsa_00109		107201	107653	453	CDS	Reverse	C13	hypothetical protein
V014_fsa_00110	pth	107659	108390	732	CDS	Reverse	C13	Peptidyl-tRNA hydrolase
V014_fsa_00111		108581	109294	714	CDS	Reverse	C13	hypothetical protein
V014_fsa_00112		109320	111671	2352	CDS	Reverse	C13	hypothetical protein
V014_fsa_00113	rplY	111855	112463	609	CDS	Reverse	C13	50S ribosomal protein L25
V014_fsa_00114		112760	114844	2085	CDS	Forward	C13	hypothetical protein
V014_fsa_00115		114947	116482	1536	CDS	Forward	C13	hypothetical protein
V014_fsa_00116	prs_1	116703	117635	933	CDS	Reverse	C13	Ribose-phosphate pyrophosphokinase
V014_fsa_00117		117741	118562	822	CDS	Reverse	C13	hypothetical protein
V014_fsa_00118	doeA_1	118654	119805	1152	CDS	Reverse	C13	Ectoine hydrolase
V014_fsa_00119		119811	120605	795	CDS	Reverse	C13	Polyphenol oxidase
V014_fsa_00120		120717	121817	1101	CDS	Reverse	C13	hypothetical protein
V014_fsa_00121	lgt	121836	122684	849	CDS	Reverse	C13	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
V014_fsa_00122	ubiK	122887	123147	261	CDS	Forward	C13	Ubiquinone biosynthesis accessory factor UbiK
V014_fsa_00123		123538	124038	501	CDS	Forward	C13	hypothetical protein
V014_fsa_00124	proC_1	124040	124867	828	CDS	Forward	C13	Pyrroline-5-carboxylate reductase
V014_fsa_00125	csaA	124878	125219	342	CDS	Forward	C13	putative chaperone CsaA
V014_fsa_00126	gloC	125234	125929	696	CDS	Reverse	C13	Hydroxyacylglutathione hydrolase GloC
V014_fsa_00127		126217	126834	618	CDS	Forward	C13	hypothetical protein
V014_fsa_00128		127020	127289	270	CDS	Forward	C13	hypothetical protein
V014_fsa_00129		127433	127873	441	CDS	Reverse	C13	hypothetical protein
V014_fsa_00130		128131	128622	492	CDS	Forward	C13	hypothetical protein
V014_fsa_00131	ompR_1	128623	129324	702	CDS	Forward	C13	Transcriptional regulatory protein OmpR
V014_fsa_00132	sasA_1	129349	130725	1377	CDS	Forward	C13	Adaptive-response sensory-kinase SasA
V014_fsa_00133	ssuB_1	130752	131489	738	CDS	Reverse	C13	Aliphatic sulfonates import ATP-binding protein SsuB
V014_fsa_00134	ssuC_1	131647	132336	690	CDS	Reverse	C13	Putative aliphatic sulfonates transport permease protein SsuC
V014_fsa_00135	ssuA_1	132356	133324	969	CDS	Reverse	C13	Putative aliphatic sulfonates-binding protein
V014_fsa_00136		133563	134012	450	CDS	Reverse	C13	hypothetical protein
V014_fsa_00137		134159	134374	216	CDS	Reverse	C13	Cold shock-like protein 7.0
V014_fsa_00138		134861	135751	891	CDS	Reverse	C13	hypothetical protein
V014_fsa_00139		135850	136320	471	CDS	Forward	C13	hypothetical protein
V014_fsa_00140	yliI	136325	137467	1143	CDS	Reverse	C13	Aldose sugar dehydrogenase YliI
V014_fsa_00141		137526	138299	774	CDS	Reverse	C13	hypothetical protein
V014_fsa_00142		138289	140676	2388	CDS	Reverse	C13	hypothetical protein
V014_fsa_00143	aatA	141061	142263	1203	CDS	Forward	C13	Aspartate/prephenate aminotransferase
V014_fsa_00144		142364	142624	261	CDS	Forward	C13	hypothetical protein
V014_fsa_00145		142627	143013	387	CDS	Forward	C13	hypothetical protein
V014_fsa_00146	gspA	143195	144100	906	CDS	Forward	C13	General stress protein A
V014_fsa_00147		144147	145016	870	CDS	Forward	C13	hypothetical protein
V014_fsa_00148		145112	145801	690	CDS	Forward	C13	hypothetical protein
V014_fsa_00149	chaA_1	145841	146161	321	CDS	Reverse	C13	Sodium-potassium/proton antiporter ChaA
V014_fsa_00150		146393	146680	288	CDS	Forward	C13	hypothetical protein
V014_fsa_00151		146677	147192	516	CDS	Reverse	C13	hypothetical protein
V014_fsa_00152	hdfR_1	147298	148197	900	CDS	Reverse	C13	HTH-type transcriptional regulator HdfR
V014_fsa_00153		148292	149314	1023	CDS	Forward	C13	hypothetical protein
V014_fsa_00154		149311	150111	801	CDS	Reverse	C13	hypothetical protein
V014_fsa_00155	nemA_1	150187	151311	1125	CDS	Reverse	C13	N-ethylmaleimide reductase
V014_fsa_00156	ydhP_1	151337	152503	1167	CDS	Reverse	C13	Inner membrane transport protein YdhP
V014_fsa_00157		152505	152798	294	CDS	Reverse	C13	hypothetical protein
V014_fsa_00158	pgrR_1	153352	154248	897	CDS	Reverse	C13	HTH-type transcriptional regulator PgrR
V014_fsa_00159	trxB_1	154271	155245	975	CDS	Reverse	C13	Thioredoxin reductase
V014_fsa_00160	lrp_1	155475	155942	468	CDS	Forward	C13	Leucine-responsive regulatory protein
V014_fsa_00161	dctD_1	155974	157320	1347	CDS	Reverse	C13	C4-dicarboxylate transport transcriptional regulatory protein DctD
V014_fsa_00162	dctB_1	157325	159178	1854	CDS	Reverse	C13	C4-dicarboxylate transport sensor protein DctB
V014_fsa_00163	dctA	159418	160752	1335	CDS	Forward	C13	C4-dicarboxylate transport protein
V014_fsa_00164	mshA_1	160824	161882	1059	CDS	Reverse	C13	D-inositol-3-phosphate glycosyltransferase
