Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V069_fsa_00001		40	1449	1410	CDS	Forward	C24	hypothetical protein
V069_fsa_00002	tyrB	1480	2670	1191	CDS	Reverse	C24	Aromatic-amino-acid aminotransferase
V069_fsa_00003	hutH_1	2756	4369	1614	CDS	Reverse	C24	Histidine ammonia-lyase
V069_fsa_00004		4545	5141	597	CDS	Reverse	C24	hypothetical protein
V069_fsa_00005	btuD_1	5141	6208	1068	CDS	Reverse	C24	Vitamin B12 import ATP-binding protein BtuD
V069_fsa_00006	oppD_1	6211	7236	1026	CDS	Reverse	C24	Oligopeptide transport ATP-binding protein OppD
V069_fsa_00007	gsiD_1	7238	8161	924	CDS	Reverse	C24	Glutathione transport system permease protein GsiD
V069_fsa_00008	gsiC_1	8158	9123	966	CDS	Reverse	C24	Glutathione transport system permease protein GsiC
V069_fsa_00009	prpB	9221	10153	933	CDS	Reverse	C24	2-methylisocitrate lyase
V069_fsa_00010	gsiB_1	10305	11915	1611	CDS	Reverse	C24	Glutathione-binding protein GsiB
V069_fsa_00011	ubiX	12023	12598	576	CDS	Reverse	C24	Flavin prenyltransferase UbiX
V069_fsa_00012	ubiD	12595	14037	1443	CDS	Reverse	C24	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
V069_fsa_00013	hdfR_1	14191	16041	1851	CDS	Reverse	C24	HTH-type transcriptional regulator HdfR
V069_fsa_00014		16152	17123	972	CDS	Reverse	C24	Delta(1)-pyrroline-2-carboxylate reductase
V069_fsa_00015	yecS_1	17281	17928	648	CDS	Reverse	C24	L-cystine transport system permease protein YecS
V069_fsa_00016	yecS_2	17925	18593	669	CDS	Reverse	C24	L-cystine transport system permease protein YecS
V069_fsa_00017	fliY_1	18738	19535	798	CDS	Reverse	C24	L-cystine-binding protein FliY
V069_fsa_00018	speB_1	19620	20717	1098	CDS	Reverse	C24	Agmatinase
V069_fsa_00019		20943	22019	1077	CDS	Forward	C24	hypothetical protein
V069_fsa_00020		22113	22997	885	CDS	Forward	C24	hypothetical protein
V069_fsa_00021	ydcV_1	22994	23833	840	CDS	Forward	C24	Inner membrane ABC transporter permease protein YdcV
V069_fsa_00022	cysA_1	23844	24908	1065	CDS	Forward	C24	Sulfate/thiosulfate import ATP-binding protein CysA
V069_fsa_00023	hdfR_2	25054	25911	858	CDS	Forward	C24	HTH-type transcriptional regulator HdfR
V069_fsa_00024		26089	26442	354	CDS	Forward	C24	hypothetical protein
V069_fsa_00025		26571	27062	492	CDS	Reverse	C24	hypothetical protein
V069_fsa_00026	sdhC	27377	27772	396	CDS	Forward	C24	Succinate dehydrogenase cytochrome b556 subunit
