Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G094_fsa_00001		497	1240	744	CDS	Forward	C21	hypothetical protein
G094_fsa_00002		1332	1787	456	CDS	Forward	C21	hypothetical protein
G094_fsa_00003		1954	2346	393	CDS	Forward	C21	hypothetical protein
G094_fsa_00004		2473	3198	726	CDS	Forward	C21	hypothetical protein
G094_fsa_00005		3191	3445	255	CDS	Forward	C21	hypothetical protein
G094_fsa_00006		3681	4070	390	CDS	Forward	C21	hypothetical protein
G094_fsa_00007		4081	4422	342	CDS	Forward	C21	hypothetical protein
G094_fsa_00008		4490	5083	594	CDS	Forward	C21	hypothetical protein
G094_fsa_00009		5316	5843	528	CDS	Forward	C21	hypothetical protein
G094_fsa_00010		5920	6390	471	CDS	Forward	C21	hypothetical protein
G094_fsa_00011		6390	6695	306	CDS	Forward	C21	hypothetical protein
G094_fsa_00012		6843	7640	798	CDS	Forward	C21	hypothetical protein
G094_fsa_00013		7912	9297	1386	CDS	Reverse	C21	hypothetical protein
G094_fsa_00014		9446	11500	2055	CDS	Reverse	C21	hypothetical protein
G094_fsa_00015	tnpR	12167	12586	420	CDS	Forward	C21	Transposon gamma-delta resolvase
G094_fsa_00016		12720	14351	1632	CDS	Reverse	C21	hypothetical protein
G094_fsa_00017	pomZ	14724	15920	1197	CDS	Forward	C21	Cell division protein PomZ
G094_fsa_00018	noc_1	15996	16973	978	CDS	Forward	C21	Nucleoid occlusion protein
G094_fsa_00019		17131	18423	1293	CDS	Forward	C21	hypothetical protein
G094_fsa_00020		18604	19485	882	CDS	Forward	C21	hypothetical protein
G094_fsa_00021		19786	20664	879	CDS	Forward	C21	hypothetical protein
G094_fsa_00022		20797	21702	906	CDS	Reverse	C21	hypothetical protein
G094_fsa_00023		21956	22546	591	CDS	Forward	C21	hypothetical protein
G094_fsa_00024		22626	22847	222	CDS	Forward	C21	hypothetical protein
G094_fsa_00025		22859	23698	840	CDS	Forward	C21	hypothetical protein
G094_fsa_00026		24002	24199	198	CDS	Reverse	C21	hypothetical protein
G094_fsa_00027		24189	24941	753	CDS	Reverse	C21	hypothetical protein
G094_fsa_00028		25123	25536	414	CDS	Forward	C21	hypothetical protein
G094_fsa_00029		25584	26264	681	CDS	Reverse	C21	hypothetical protein
G094_fsa_00030		26358	26732	375	CDS	Reverse	C21	hypothetical protein
G094_fsa_00031		26962	27210	249	CDS	Reverse	C21	hypothetical protein
G094_fsa_00032		27225	28010	786	CDS	Reverse	C21	hypothetical protein
G094_fsa_00033		28039	28887	849	CDS	Reverse	C21	hypothetical protein
G094_fsa_00034		28914	29363	450	CDS	Reverse	C21	hypothetical protein
G094_fsa_00035		29960	30265	306	CDS	Forward	C21	hypothetical protein
G094_fsa_00036	recD2_1	30265	34644	4380	CDS	Forward	C21	ATP-dependent RecD-like DNA helicase
G094_fsa_00037		34806	35333	528	CDS	Forward	C21	hypothetical protein
G094_fsa_00038		35625	37562	1938	CDS	Forward	C21	hypothetical protein
G094_fsa_00039		37539	37805	267	CDS	Reverse	C21	hypothetical protein
G094_fsa_00040		38399	40774	2376	CDS	Reverse	C21	hypothetical protein
G094_fsa_00041		40986	41132	147	CDS	Forward	C21	hypothetical protein
G094_fsa_00042		41422	41616	195	CDS	Forward	C21	hypothetical protein
G094_fsa_00043		41769	42659	891	CDS	Reverse	C21	hypothetical protein
G094_fsa_00044		43043	43807	765	CDS	Reverse	C21	hypothetical protein
G094_fsa_00045		44149	44898	750	CDS	Forward	C21	hypothetical protein
G094_fsa_00046		44895	46043	1149	CDS	Reverse	C21	hypothetical protein
G094_fsa_00047		46237	46680	444	CDS	Forward	C21	hypothetical protein
G094_fsa_00048		46784	47407	624	CDS	Reverse	C21	hypothetical protein
G094_fsa_00049		47479	47667	189	CDS	Forward	C21	hypothetical protein
G094_fsa_00050		47664	48260	597	CDS	Forward	C21	hypothetical protein
G094_fsa_00051		48540	48890	351	CDS	Forward	C21	hypothetical protein
G094_fsa_00052		48887	49501	615	CDS	Forward	C21	hypothetical protein
G094_fsa_00053		49930	50163	234	CDS	Forward	C21	hypothetical protein
G094_fsa_00054		50210	50953	744	CDS	Reverse	C21	hypothetical protein
G094_fsa_00055		50990	51343	354	CDS	Reverse	C21	hypothetical protein
G094_fsa_00056		51495	51716	222	CDS	Reverse	C21	hypothetical protein
G094_fsa_00057		51728	52039	312	CDS	Reverse	C21	hypothetical protein
G094_fsa_00058		52110	52715	606	CDS	Reverse	C21	hypothetical protein
G094_fsa_00059		52775	53260	486	CDS	Reverse	C21	hypothetical protein
G094_fsa_00060		53627	53920	294	CDS	Reverse	C21	hypothetical protein
G094_fsa_00061		54079	54411	333	CDS	Forward	C21	hypothetical protein
G094_fsa_00062		54415	55290	876	CDS	Forward	C21	hypothetical protein
G094_fsa_00063		55287	55910	624	CDS	Forward	C21	hypothetical protein
