Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G067_fsa_00001		1873	1986	114	CDS	Forward	C27	hypothetical protein
G067_fsa_00002	nrsF_1	1988	2635	648	CDS	Reverse	C27	Anti-sigma-F factor NrsF
G067_fsa_00003	sigF_1	2632	3180	549	CDS	Reverse	C27	ECF RNA polymerase sigma factor SigF
G067_fsa_00004		3370	4146	777	CDS	Forward	C27	hypothetical protein
G067_fsa_00005		4322	4894	573	CDS	Reverse	C27	hypothetical protein
G067_fsa_00006	nicF	4923	5648	726	CDS	Reverse	C27	Maleamate amidohydrolase
G067_fsa_00007		5645	7021	1377	CDS	Reverse	C27	D-hydantoinase
G067_fsa_00008	citB	7028	9733	2706	CDS	Reverse	C27	Aconitate/2-methylaconitate hydratase
G067_fsa_00009	limB	9805	11097	1293	CDS	Reverse	C27	Limonene 1%2C2-monooxygenase
G067_fsa_00010	gatA_1	11164	12564	1401	CDS	Reverse	C27	Glutamyl-tRNA(Gln) amidotransferase subunit A
G067_fsa_00011		13173	13364	192	CDS	Forward	C27	hypothetical protein
G067_fsa_00012		13422	14066	645	CDS	Forward	C27	hypothetical protein
G067_fsa_00013	sfnG	14063	15091	1029	CDS	Forward	C27	FMNH(2)-dependent dimethylsulfone monooxygenase
G067_fsa_00014		15321	16214	894	CDS	Forward	C27	hypothetical protein
G067_fsa_00015		16736	16900	165	CDS	Forward	C27	hypothetical protein
G067_fsa_00016	azo1	17026	17619	594	CDS	Reverse	C27	FMN-dependent NADPH-azoreductase
G067_fsa_00017	gntR_1	17838	18518	681	CDS	Reverse	C27	putative D-xylose utilization operon transcriptional repressor
G067_fsa_00018	bcpA_1	18706	19662	957	CDS	Forward	C27	Carboxyvinyl-carboxyphosphonate phosphorylmutase
G067_fsa_00019	fabG_1	19693	20460	768	CDS	Forward	C27	3-oxoacyl-[acyl-carrier-protein] reductase FabG
G067_fsa_00020	btuD_1	20545	21618	1074	CDS	Forward	C27	Vitamin B12 import ATP-binding protein BtuD
G067_fsa_00021	potH_1	21618	22505	888	CDS	Forward	C27	Putrescine transport system permease protein PotH
G067_fsa_00022	ydcV_1	22508	23290	783	CDS	Forward	C27	Inner membrane ABC transporter permease protein YdcV
G067_fsa_00023	hemC_1	23373	24290	918	CDS	Forward	C27	Porphobilinogen deaminase
G067_fsa_00024		24488	24883	396	CDS	Reverse	C27	hypothetical protein
G067_fsa_00025	ydfG_1	24995	25813	819	CDS	Forward	C27	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
G067_fsa_00026		26296	26670	375	CDS	Forward	C27	hypothetical protein
G067_fsa_00027		26712	26858	147	CDS	Reverse	C27	hypothetical protein
G067_fsa_00028	gabD_1	26965	28347	1383	CDS	Reverse	C27	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
G067_fsa_00029		28444	28695	252	CDS	Reverse	C27	hypothetical protein
G067_fsa_00030	benM_1	28848	29339	492	CDS	Forward	C27	HTH-type transcriptional regulator BenM
G067_fsa_00031		30055	30363	309	CDS	Reverse	C27	hypothetical protein
G067_fsa_00032		30794	32080	1287	CDS	Reverse	C27	hypothetical protein
G067_fsa_00033	xylC	33583	35046	1464	CDS	Reverse	C27	Benzaldehyde dehydrogenase [NAD(+)]
G067_fsa_00034	comR_1	35476	36009	534	CDS	Forward	C27	HTH-type transcriptional repressor ComR
G067_fsa_00035	hcaB_1	36225	37043	819	CDS	Forward	C27	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
G067_fsa_00036		37100	37945	846	CDS	Forward	C27	Soluble epoxide hydrolase
G067_fsa_00037	cetB	38047	38577	531	CDS	Forward	C27	2-epi-5-epi-valiolone epimerase
G067_fsa_00038		38574	39305	732	CDS	Forward	C27	hypothetical protein
G067_fsa_00039		40286	41575	1290	CDS	Forward	C27	hypothetical protein
G067_fsa_00040	xerC_1	42155	43399	1245	CDS	Forward	C27	Tyrosine recombinase XerC
G067_fsa_00041		43396	43704	309	CDS	Forward	C27	hypothetical protein
G067_fsa_00042	xerC_2	43695	44363	669	CDS	Forward	C27	Tyrosine recombinase XerC
G067_fsa_00043	xerC_3	44360	45376	1017	CDS	Forward	C27	Tyrosine recombinase XerC
G067_fsa_00044		45637	46053	417	CDS	Forward	C27	IS66 family transposase ISAzs21
G067_fsa_00045		46053	46349	297	CDS	Forward	C27	IS66 family transposase ISPpa5
G067_fsa_00046		46510	47370	861	CDS	Forward	C27	hypothetical protein
G067_fsa_00047		47786	48025	240	CDS	Reverse	C27	hypothetical protein
G067_fsa_00048		48241	48681	441	CDS	Forward	C27	hypothetical protein
G067_fsa_00049		48725	49312	588	CDS	Forward	C27	hypothetical protein
G067_fsa_00050		49569	50204	636	CDS	Forward	C27	hypothetical protein
G067_fsa_00051		50287	51144	858	CDS	Forward	C27	hypothetical protein
