locus_tag	ftype	length_bp	gene	EC_number	COG	product
IGIKDAHF_00001	CDS	126				hypothetical protein
IGIKDAHF_00002	CDS	555				hypothetical protein
IGIKDAHF_00003	CDS	258				hypothetical protein
IGIKDAHF_00004	CDS	678	mprA_1		COG0745	Response regulator MprA
IGIKDAHF_00005	CDS	603	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
IGIKDAHF_00006	CDS	669	plsY_1	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
IGIKDAHF_00007	CDS	585				hypothetical protein
IGIKDAHF_00008	CDS	585				hypothetical protein
IGIKDAHF_00009	CDS	312				hypothetical protein
IGIKDAHF_00010	CDS	1020	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
IGIKDAHF_00011	CDS	1224	sfnC_1	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
IGIKDAHF_00012	CDS	1617	dppA_1		COG0747	Periplasmic dipeptide transport protein
IGIKDAHF_00013	CDS	1062	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
IGIKDAHF_00014	CDS	945	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
IGIKDAHF_00015	CDS	999	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
IGIKDAHF_00016	CDS	1005	dppC_1		COG1173	Dipeptide transport system permease protein DppC
IGIKDAHF_00017	CDS	987	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
IGIKDAHF_00018	CDS	1041	soxB_1	3.13.1.3		2'-hydroxybiphenyl-2-sulfinate desulfinase
IGIKDAHF_00019	CDS	1233	ydbM_1	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
IGIKDAHF_00020	CDS	1035	soxB_2	3.13.1.3		2'-hydroxybiphenyl-2-sulfinate desulfinase
IGIKDAHF_00021	CDS	864				hypothetical protein
IGIKDAHF_00022	CDS	1245	kmo	1.14.13.9		Kynurenine 3-monooxygenase
IGIKDAHF_00023	CDS	672				hypothetical protein
IGIKDAHF_00024	CDS	1353	ntaA_1	1.14.14.10		Nitrilotriacetate monooxygenase component A
IGIKDAHF_00025	CDS	1590	appA_1			Oligopeptide-binding protein AppA
IGIKDAHF_00026	CDS	1593	gsiB_1		COG0747	Glutathione-binding protein GsiB
IGIKDAHF_00027	CDS	1197	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
IGIKDAHF_00028	CDS	342				hypothetical protein
IGIKDAHF_00029	CDS	3258	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
IGIKDAHF_00030	CDS	1419	imuB_1			Protein ImuB
IGIKDAHF_00031	CDS	753				hypothetical protein
IGIKDAHF_00032	CDS	243				hypothetical protein
IGIKDAHF_00033	CDS	744	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
IGIKDAHF_00034	CDS	183				hypothetical protein
IGIKDAHF_00035	CDS	1023				hypothetical protein
IGIKDAHF_00036	CDS	1119				hypothetical protein
IGIKDAHF_00037	CDS	759				hypothetical protein
IGIKDAHF_00038	CDS	1968				hypothetical protein
IGIKDAHF_00039	CDS	4545				hypothetical protein
IGIKDAHF_00040	CDS	2766	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
IGIKDAHF_00041	CDS	5172	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
IGIKDAHF_00042	CDS	1131				hypothetical protein
IGIKDAHF_00043	CDS	1149	xerC_1			Tyrosine recombinase XerC
IGIKDAHF_00044	CDS	1212				hypothetical protein
IGIKDAHF_00045	CDS	1044	noc_1			Nucleoid occlusion protein
IGIKDAHF_00046	CDS	1215				hypothetical protein
IGIKDAHF_00047	CDS	1401				hypothetical protein
IGIKDAHF_00048	CDS	648				hypothetical protein
IGIKDAHF_00049	CDS	354				hypothetical protein
IGIKDAHF_00050	CDS	462				hypothetical protein
IGIKDAHF_00051	CDS	2121				hypothetical protein
IGIKDAHF_00052	CDS	657				hypothetical protein
IGIKDAHF_00053	CDS	1191				hypothetical protein
IGIKDAHF_00054	CDS	255				hypothetical protein
IGIKDAHF_00055	CDS	171				hypothetical protein
IGIKDAHF_00056	CDS	1050				hypothetical protein
IGIKDAHF_00057	CDS	942				hypothetical protein
IGIKDAHF_00058	CDS	729				hypothetical protein
IGIKDAHF_00059	CDS	324				hypothetical protein
IGIKDAHF_00060	CDS	318				hypothetical protein
IGIKDAHF_00061	CDS	279	hupA			DNA-binding protein HU-alpha
IGIKDAHF_00062	CDS	165				hypothetical protein
IGIKDAHF_00063	CDS	483				hypothetical protein
IGIKDAHF_00064	CDS	183				hypothetical protein
IGIKDAHF_00065	CDS	432				hypothetical protein
IGIKDAHF_00066	CDS	420				hypothetical protein
IGIKDAHF_00067	CDS	1080				hypothetical protein
IGIKDAHF_00068	CDS	360				hypothetical protein
IGIKDAHF_00069	CDS	327				hypothetical protein
IGIKDAHF_00070	CDS	2520	virB4		COG3451	Type IV secretion system protein virB4
IGIKDAHF_00071	CDS	1176	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
IGIKDAHF_00072	CDS	792				hypothetical protein
IGIKDAHF_00073	CDS	204				hypothetical protein
IGIKDAHF_00074	CDS	1074				hypothetical protein
IGIKDAHF_00075	CDS	735				hypothetical protein
IGIKDAHF_00076	CDS	831	virB9		COG3504	Type IV secretion system protein virB9
IGIKDAHF_00077	CDS	732				hypothetical protein
IGIKDAHF_00078	CDS	1176	glxK_1	2.7.1.31	COG1929	Glycerate 3-kinase
IGIKDAHF_00079	CDS	312				hypothetical protein
IGIKDAHF_00080	CDS	126				hypothetical protein
IGIKDAHF_00081	CDS	150				hypothetical protein
IGIKDAHF_00082	CDS	399				hypothetical protein
IGIKDAHF_00083	CDS	402				hypothetical protein
IGIKDAHF_00084	CDS	741	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
IGIKDAHF_00085	CDS	858	dhmA_1	3.8.1.5	COG0596	Haloalkane dehalogenase
IGIKDAHF_00086	CDS	567				hypothetical protein
IGIKDAHF_00087	CDS	510				hypothetical protein
IGIKDAHF_00088	CDS	1479	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
IGIKDAHF_00089	CDS	258				hypothetical protein
IGIKDAHF_00090	CDS	609	dmlR_1			HTH-type transcriptional regulator DmlR
IGIKDAHF_00091	CDS	528				hypothetical protein
IGIKDAHF_00092	CDS	954				hypothetical protein
IGIKDAHF_00093	CDS	447				hypothetical protein
IGIKDAHF_00094	CDS	1617				hypothetical protein
IGIKDAHF_00095	CDS	318				hypothetical protein
IGIKDAHF_00096	CDS	243				hypothetical protein
IGIKDAHF_00097	CDS	621	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
IGIKDAHF_00098	CDS	774	thiG	2.8.1.10	COG2022	Thiazole synthase
IGIKDAHF_00099	CDS	198				hypothetical protein
IGIKDAHF_00100	CDS	975	dadA_1	1.4.99.-		D-amino acid dehydrogenase
IGIKDAHF_00101	CDS	1827	thiC_1	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
IGIKDAHF_00102	CDS	117				hypothetical protein
IGIKDAHF_00103	CDS	225				hypothetical protein
