locus_tag	ftype	length_bp	gene	EC_number	COG	product
CMBPJEEK_00001	CDS	390	grpE_1		COG0576	Protein GrpE
CMBPJEEK_00002	CDS	348				hypothetical protein
CMBPJEEK_00003	CDS	291	soxS			Regulatory protein SoxS
CMBPJEEK_00004	CDS	171				hypothetical protein
CMBPJEEK_00005	rRNA	105				5S ribosomal RNA
CMBPJEEK_00006	CDS	315				IS66 family transposase ISXau4
CMBPJEEK_00007	CDS	1272	resA_1			Thiol-disulfide oxidoreductase ResA
CMBPJEEK_00008	CDS	303				hypothetical protein
CMBPJEEK_00009	CDS	1200	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
CMBPJEEK_00010	CDS	1476	katA	1.11.1.6	COG0753	Catalase
CMBPJEEK_00011	CDS	507				hypothetical protein
CMBPJEEK_00012	CDS	1728	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
CMBPJEEK_00013	CDS	1122	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CMBPJEEK_00014	CDS	1020				hypothetical protein
CMBPJEEK_00015	CDS	1323	proP			Proline/betaine transporter
CMBPJEEK_00016	CDS	2541	virA	2.7.13.3		Wide host range VirA protein
CMBPJEEK_00017	CDS	1044	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
CMBPJEEK_00018	CDS	723	ompR_1			Transcriptional regulatory protein OmpR
CMBPJEEK_00019	CDS	1440	yodF		COG0591	putative symporter YodF
CMBPJEEK_00020	CDS	729	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
CMBPJEEK_00021	CDS	1035	dhmA_1	3.8.1.5		Haloalkane dehalogenase
CMBPJEEK_00022	CDS	180	tatA_1		COG1826	Sec-independent protein translocase protein TatA
CMBPJEEK_00023	CDS	765	ompR_2			Transcriptional regulatory protein OmpR
CMBPJEEK_00024	CDS	1284				hypothetical protein
CMBPJEEK_00025	CDS	207				hypothetical protein
CMBPJEEK_00026	CDS	1215	nimT		COG2807	2-nitroimidazole transporter
CMBPJEEK_00027	CDS	159				hypothetical protein
CMBPJEEK_00028	CDS	891				hypothetical protein
CMBPJEEK_00029	CDS	768				hypothetical protein
CMBPJEEK_00030	CDS	786				hypothetical protein
CMBPJEEK_00031	CDS	375				hypothetical protein
CMBPJEEK_00032	CDS	1110	pqsH	1.14.13.182		2-heptyl-3-hydroxy-4(1H)-quinolone synthase
CMBPJEEK_00033	CDS	462	def_1	3.5.1.88	COG0242	Peptide deformylase
CMBPJEEK_00034	CDS	183				hypothetical protein
CMBPJEEK_00035	CDS	417				hypothetical protein
CMBPJEEK_00036	CDS	117				hypothetical protein
CMBPJEEK_00037	CDS	729	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
CMBPJEEK_00038	CDS	909				hypothetical protein
CMBPJEEK_00039	CDS	543				hypothetical protein
CMBPJEEK_00040	CDS	735				IS21 family transposase ISPkr1
CMBPJEEK_00041	CDS	819				hypothetical protein
CMBPJEEK_00042	CDS	351				hypothetical protein
CMBPJEEK_00043	CDS	918				hypothetical protein
CMBPJEEK_00044	CDS	1335				hypothetical protein
CMBPJEEK_00045	CDS	684				hypothetical protein
CMBPJEEK_00046	CDS	288				hypothetical protein
CMBPJEEK_00047	CDS	594				hypothetical protein
CMBPJEEK_00048	CDS	174				hypothetical protein
CMBPJEEK_00049	CDS	747				hypothetical protein
CMBPJEEK_00050	CDS	432				hypothetical protein
CMBPJEEK_00051	CDS	309				hypothetical protein
CMBPJEEK_00052	CDS	522				hypothetical protein
CMBPJEEK_00053	CDS	651				hypothetical protein
CMBPJEEK_00054	CDS	300				hypothetical protein
CMBPJEEK_00055	CDS	1005				hypothetical protein
CMBPJEEK_00056	CDS	417				hypothetical protein
CMBPJEEK_00057	CDS	1824				hypothetical protein
CMBPJEEK_00058	CDS	708				hypothetical protein
CMBPJEEK_00059	CDS	573				hypothetical protein
CMBPJEEK_00060	CDS	786				hypothetical protein
CMBPJEEK_00061	CDS	975				hypothetical protein
CMBPJEEK_00062	CDS	1098				hypothetical protein
CMBPJEEK_00063	CDS	312				hypothetical protein
CMBPJEEK_00064	CDS	2121				hypothetical protein
CMBPJEEK_00065	CDS	1572				hypothetical protein
CMBPJEEK_00066	CDS	474				hypothetical protein
CMBPJEEK_00067	CDS	237				hypothetical protein
CMBPJEEK_00068	CDS	846				hypothetical protein
CMBPJEEK_00069	CDS	330				hypothetical protein
CMBPJEEK_00070	CDS	465				hypothetical protein
CMBPJEEK_00071	CDS	417				hypothetical protein
CMBPJEEK_00072	CDS	102				hypothetical protein
CMBPJEEK_00073	CDS	792	fucA	4.1.2.17		L-fuculose phosphate aldolase
CMBPJEEK_00074	CDS	1338				hypothetical protein
CMBPJEEK_00075	CDS	474	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
CMBPJEEK_00076	CDS	384				hypothetical protein
CMBPJEEK_00077	CDS	450			COG2764	putative protein
CMBPJEEK_00078	CDS	531				putative HTH-type transcriptional regulator
CMBPJEEK_00079	CDS	888	rhaS_1			HTH-type transcriptional activator RhaS
CMBPJEEK_00080	CDS	828	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CMBPJEEK_00081	CDS	240				hypothetical protein
CMBPJEEK_00082	CDS	321				hypothetical protein
CMBPJEEK_00083	CDS	717	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
CMBPJEEK_00084	CDS	600				hypothetical protein
CMBPJEEK_00085	CDS	630				hypothetical protein
CMBPJEEK_00086	CDS	579				hypothetical protein
CMBPJEEK_00087	CDS	471				hypothetical protein
CMBPJEEK_00088	CDS	885				hypothetical protein
CMBPJEEK_00089	CDS	1923				hypothetical protein
CMBPJEEK_00090	CDS	570				hypothetical protein
CMBPJEEK_00091	CDS	531				hypothetical protein
CMBPJEEK_00092	CDS	954	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
CMBPJEEK_00093	CDS	1263				putative sugar-binding periplasmic protein
CMBPJEEK_00094	CDS	1521	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
CMBPJEEK_00095	CDS	780	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CMBPJEEK_00096	CDS	1614	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
CMBPJEEK_00097	CDS	1047	degA_1		COG1609	HTH-type transcriptional regulator DegA
CMBPJEEK_00098	rRNA	1477				16S ribosomal RNA
CMBPJEEK_00099	tRNA	77				tRNA-Ile(gat)
CMBPJEEK_00100	tRNA	76				tRNA-Ala(tgc)
CMBPJEEK_00101	CDS	204				hypothetical protein
CMBPJEEK_00102	rRNA	2868				23S ribosomal RNA
CMBPJEEK_00103	CDS	987				hypothetical protein
CMBPJEEK_00104	CDS	1542				hypothetical protein
CMBPJEEK_00105	CDS	348				hypothetical protein
CMBPJEEK_00106	CDS	234				hypothetical protein
CMBPJEEK_00107	CDS	276				hypothetical protein
CMBPJEEK_00108	CDS	105				hypothetical protein
CMBPJEEK_00109	CDS	750				hypothetical protein
CMBPJEEK_00110	CDS	174				hypothetical protein
CMBPJEEK_00111	CDS	927				IS3 family transposase ISRle4
CMBPJEEK_00112	CDS	264				IS3 family transposase ISRle4
CMBPJEEK_00113	CDS	1146			COG3385	IS4 family transposase ISRel1
CMBPJEEK_00114	CDS	972				IS110 family transposase ISWpi12
CMBPJEEK_00115	CDS	465				hypothetical protein
CMBPJEEK_00116	CDS	465				hypothetical protein
CMBPJEEK_00117	CDS	258				hypothetical protein
CMBPJEEK_00118	CDS	483				hypothetical protein
CMBPJEEK_00119	CDS	417	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
CMBPJEEK_00120	CDS	570	cheA_1	2.7.13.3	COG0643	Chemotaxis protein CheA
CMBPJEEK_00121	CDS	153				hypothetical protein
CMBPJEEK_00122	CDS	357				hypothetical protein
CMBPJEEK_00123	CDS	195				hypothetical protein
CMBPJEEK_00124	CDS	441				hypothetical protein
CMBPJEEK_00125	CDS	417				hypothetical protein
CMBPJEEK_00126	CDS	117				hypothetical protein
CMBPJEEK_00127	CDS	387	rcp1_1			Response regulator rcp1
CMBPJEEK_00128	CDS	291	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
CMBPJEEK_00129	CDS	282				hypothetical protein
CMBPJEEK_00130	CDS	315				hypothetical protein
CMBPJEEK_00131	CDS	294				hypothetical protein
CMBPJEEK_00132	CDS	159				hypothetical protein
CMBPJEEK_00133	CDS	459				hypothetical protein
CMBPJEEK_00134	CDS	357				hypothetical protein
CMBPJEEK_00135	CDS	111				hypothetical protein
CMBPJEEK_00136	CDS	432	yojM		COG2032	Superoxide dismutase-like protein YojM
CMBPJEEK_00137	CDS	366				hypothetical protein
CMBPJEEK_00138	CDS	345	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
CMBPJEEK_00139	rRNA	109				5S ribosomal RNA
CMBPJEEK_00140	tRNA	77				tRNA-Met(cat)
CMBPJEEK_00141	CDS	990	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
CMBPJEEK_00142	CDS	567	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CMBPJEEK_00143	CDS	441				hypothetical protein
CMBPJEEK_00144	CDS	2625	sfrA	1.-.-.-	COG3383	NADPH-Fe(3+) oxidoreductase subunit alpha
CMBPJEEK_00145	CDS	1263	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
CMBPJEEK_00146	CDS	510	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit 2
CMBPJEEK_00147	CDS	1215	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
CMBPJEEK_00148	CDS	537	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
CMBPJEEK_00149	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
CMBPJEEK_00150	CDS	357	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
CMBPJEEK_00151	CDS	1440	ndhB_1	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
