locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMIJMAMC_00001	CDS	741	ropA_1			Outer membrane protein IIIA
EMIJMAMC_00002	CDS	186				hypothetical protein
EMIJMAMC_00003	CDS	408				hypothetical protein
EMIJMAMC_00004	CDS	300				hypothetical protein
EMIJMAMC_00005	CDS	279				hypothetical protein
EMIJMAMC_00006	CDS	864				hypothetical protein
EMIJMAMC_00007	CDS	705				hypothetical protein
EMIJMAMC_00008	CDS	1209				hypothetical protein
EMIJMAMC_00009	CDS	93				hypothetical protein
EMIJMAMC_00010	CDS	1125				hypothetical protein
EMIJMAMC_00011	CDS	1962				hypothetical protein
EMIJMAMC_00012	CDS	747				hypothetical protein
EMIJMAMC_00013	CDS	1242				hypothetical protein
EMIJMAMC_00014	CDS	1629				hypothetical protein
EMIJMAMC_00015	CDS	267				hypothetical protein
EMIJMAMC_00016	CDS	726				hypothetical protein
EMIJMAMC_00017	CDS	156				hypothetical protein
EMIJMAMC_00018	CDS	378				hypothetical protein
EMIJMAMC_00019	CDS	813				hypothetical protein
EMIJMAMC_00020	CDS	2310				hypothetical protein
EMIJMAMC_00021	CDS	957				hypothetical protein
EMIJMAMC_00022	CDS	1764				hypothetical protein
EMIJMAMC_00023	CDS	1482				hypothetical protein
EMIJMAMC_00024	CDS	186				hypothetical protein
EMIJMAMC_00025	CDS	1443				hypothetical protein
EMIJMAMC_00026	CDS	831				hypothetical protein
EMIJMAMC_00027	CDS	1824				hypothetical protein
EMIJMAMC_00028	CDS	1305				hypothetical protein
EMIJMAMC_00029	CDS	375				hypothetical protein
EMIJMAMC_00030	CDS	1017				hypothetical protein
EMIJMAMC_00031	CDS	267				hypothetical protein
EMIJMAMC_00032	CDS	339				hypothetical protein
EMIJMAMC_00033	CDS	777				hypothetical protein
EMIJMAMC_00034	CDS	1518				hypothetical protein
EMIJMAMC_00035	CDS	447				hypothetical protein
EMIJMAMC_00036	CDS	423				hypothetical protein
EMIJMAMC_00037	CDS	570	pal_1			Peptidoglycan-associated lipoprotein
EMIJMAMC_00038	CDS	684				hypothetical protein
EMIJMAMC_00039	CDS	723				hypothetical protein
EMIJMAMC_00040	CDS	648				hypothetical protein
EMIJMAMC_00041	CDS	402				hypothetical protein
EMIJMAMC_00042	CDS	2157				hypothetical protein
EMIJMAMC_00043	CDS	1314				hypothetical protein
EMIJMAMC_00044	CDS	1821				hypothetical protein
EMIJMAMC_00045	CDS	258				hypothetical protein
EMIJMAMC_00046	CDS	1107	aaeA_1			p-hydroxybenzoic acid efflux pump subunit AaeA
EMIJMAMC_00047	CDS	1029				hypothetical protein
EMIJMAMC_00048	CDS	861	gdh_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase
EMIJMAMC_00049	CDS	2715				hypothetical protein
EMIJMAMC_00050	CDS	1383				hypothetical protein
EMIJMAMC_00051	CDS	957				hypothetical protein
EMIJMAMC_00052	CDS	234				hypothetical protein
EMIJMAMC_00053	CDS	210				hypothetical protein
EMIJMAMC_00054	CDS	186				hypothetical protein
EMIJMAMC_00055	CDS	720				hypothetical protein
EMIJMAMC_00056	CDS	483	greB			Transcription elongation factor GreB
EMIJMAMC_00057	CDS	360				hypothetical protein
EMIJMAMC_00058	CDS	894			COG0583	putative HTH-type transcriptional regulator
EMIJMAMC_00059	CDS	609	argO		COG1279	Arginine exporter protein ArgO
EMIJMAMC_00060	CDS	207				hypothetical protein
EMIJMAMC_00061	CDS	900	hdfR_1			HTH-type transcriptional regulator HdfR
EMIJMAMC_00062	CDS	156				hypothetical protein
EMIJMAMC_00063	CDS	342				hypothetical protein
EMIJMAMC_00064	CDS	996				hypothetical protein
EMIJMAMC_00065	CDS	1470	cobQ			Cobyric acid synthase
EMIJMAMC_00066	CDS	771	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
EMIJMAMC_00067	CDS	1050				hypothetical protein
EMIJMAMC_00068	CDS	1791	clcB			Voltage-gated ClC-type chloride channel ClcB
EMIJMAMC_00069	CDS	525	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
EMIJMAMC_00070	CDS	1050				hypothetical protein
EMIJMAMC_00071	CDS	579				hypothetical protein
EMIJMAMC_00072	CDS	1581	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
EMIJMAMC_00073	CDS	636	cobO	2.5.1.17		Corrinoid adenosyltransferase
EMIJMAMC_00074	CDS	420	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
EMIJMAMC_00075	CDS	954	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
EMIJMAMC_00076	CDS	840	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
EMIJMAMC_00077	CDS	1308	cobB	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
EMIJMAMC_00078	CDS	1023	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
EMIJMAMC_00079	CDS	981	cobD		COG1270	Cobalamin biosynthesis protein CobD
EMIJMAMC_00080	CDS	201				hypothetical protein
EMIJMAMC_00081	CDS	429				hypothetical protein
EMIJMAMC_00082	CDS	723	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
EMIJMAMC_00083	CDS	318	acpXL		COG0236	Acyl carrier protein AcpXL
EMIJMAMC_00084	CDS	483				hypothetical protein
EMIJMAMC_00085	CDS	1206				hypothetical protein
EMIJMAMC_00086	CDS	1287	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
EMIJMAMC_00087	CDS	1029		1.3.1.103		2-haloacrylate reductase
EMIJMAMC_00088	CDS	936	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
EMIJMAMC_00089	CDS	717				hypothetical protein
EMIJMAMC_00090	CDS	363				hypothetical protein
EMIJMAMC_00091	CDS	399				hypothetical protein
EMIJMAMC_00092	CDS	792				hypothetical protein
EMIJMAMC_00093	CDS	1431	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
EMIJMAMC_00094	CDS	798	nadE_1	6.3.5.1		Glutamine-dependent NAD(+) synthetase
EMIJMAMC_00095	CDS	495				hypothetical protein
EMIJMAMC_00096	CDS	510		2.3.1.-	COG1670	Acetyltransferase
EMIJMAMC_00097	CDS	426				hypothetical protein
EMIJMAMC_00098	CDS	546				hypothetical protein
EMIJMAMC_00099	CDS	1077	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
EMIJMAMC_00100	CDS	615				hypothetical protein
EMIJMAMC_00101	CDS	891	gltC_1			HTH-type transcriptional regulator GltC
EMIJMAMC_00102	CDS	2514	leuS_1	6.1.1.4		Leucine--tRNA ligase
EMIJMAMC_00103	CDS	1116	takP_1		COG4663	Alpha-keto acid-binding periplasmic protein TakP
EMIJMAMC_00104	CDS	1581				hypothetical protein
EMIJMAMC_00105	CDS	549				hypothetical protein
EMIJMAMC_00106	CDS	663	nreC		COG2197	Oxygen regulatory protein NreC
EMIJMAMC_00107	CDS	1389				hypothetical protein
EMIJMAMC_00108	CDS	1044	rafR_1			HTH-type transcriptional regulator RafR
EMIJMAMC_00109	CDS	1236				putative sugar-binding periplasmic protein
EMIJMAMC_00110	CDS	906	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
EMIJMAMC_00111	CDS	945	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
EMIJMAMC_00112	CDS	1092	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
EMIJMAMC_00113	CDS	2460	csxA_1	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
EMIJMAMC_00114	CDS	762				hypothetical protein
EMIJMAMC_00115	CDS	1134	xdh_1	1.1.1.179		D-xylose dehydrogenase
EMIJMAMC_00116	CDS	138				hypothetical protein
EMIJMAMC_00117	CDS	1032	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
EMIJMAMC_00118	CDS	1614	xynB_1	3.2.1.37	COG3507	Beta-xylosidase
EMIJMAMC_00119	CDS	309				hypothetical protein
EMIJMAMC_00120	CDS	522				hypothetical protein
EMIJMAMC_00121	CDS	651				hypothetical protein
EMIJMAMC_00122	CDS	300				hypothetical protein
EMIJMAMC_00123	CDS	1005				hypothetical protein
EMIJMAMC_00124	CDS	417				hypothetical protein
EMIJMAMC_00125	CDS	1824				hypothetical protein
EMIJMAMC_00126	CDS	708				hypothetical protein
EMIJMAMC_00127	CDS	573				hypothetical protein
EMIJMAMC_00128	CDS	786				hypothetical protein
EMIJMAMC_00129	CDS	975				hypothetical protein
EMIJMAMC_00130	CDS	1098				hypothetical protein
EMIJMAMC_00131	CDS	312				hypothetical protein
EMIJMAMC_00132	CDS	2121				hypothetical protein
EMIJMAMC_00133	CDS	1572				hypothetical protein
EMIJMAMC_00134	CDS	474				hypothetical protein
EMIJMAMC_00135	CDS	237				hypothetical protein
EMIJMAMC_00136	CDS	846				hypothetical protein
EMIJMAMC_00137	CDS	330				hypothetical protein
EMIJMAMC_00138	CDS	465				hypothetical protein
