locus_tag	ftype	length_bp	gene	EC_number	COG	product
HJCKIOKB_00001	CDS	861				IS91 family transposase ISMno24
HJCKIOKB_00002	CDS	1176				IS91 family transposase ISAzo26
HJCKIOKB_00003	CDS	1542				IS66 family transposase ISRle3
HJCKIOKB_00004	CDS	345				hypothetical protein
HJCKIOKB_00005	CDS	1437	ltrA		COG3344	Group II intron-encoded protein LtrA
HJCKIOKB_00006	CDS	423				hypothetical protein
HJCKIOKB_00007	CDS	261				hypothetical protein
HJCKIOKB_00008	CDS	564				ISL3 family transposase ISMex26
HJCKIOKB_00009	CDS	480				IS481 family transposase ISNwi5
HJCKIOKB_00010	CDS	1260				hypothetical protein
HJCKIOKB_00011	CDS	585				hypothetical protein
HJCKIOKB_00012	CDS	177				hypothetical protein
HJCKIOKB_00013	CDS	207			COG3039	IS5 family transposase ISRm33
HJCKIOKB_00014	CDS	567				IS110 family transposase ISPye46
HJCKIOKB_00015	CDS	477				hypothetical protein
HJCKIOKB_00016	CDS	732				hypothetical protein
HJCKIOKB_00017	CDS	183				hypothetical protein
HJCKIOKB_00018	CDS	657	basR_1			Transcriptional regulatory protein BasR
HJCKIOKB_00019	CDS	186				hypothetical protein
HJCKIOKB_00020	CDS	585				hypothetical protein
HJCKIOKB_00021	CDS	204				hypothetical protein
HJCKIOKB_00022	CDS	444				hypothetical protein
HJCKIOKB_00023	CDS	288	relE2		COG3668	Toxin RelE2
HJCKIOKB_00024	CDS	468				hypothetical protein
HJCKIOKB_00025	CDS	1083	aroK_1	2.7.1.71		Shikimate kinase
HJCKIOKB_00026	CDS	345				hypothetical protein
HJCKIOKB_00027	CDS	207			COG3039	IS5 family transposase ISRm33
HJCKIOKB_00028	CDS	627				hypothetical protein
HJCKIOKB_00029	CDS	465				hypothetical protein
HJCKIOKB_00030	CDS	288				hypothetical protein
HJCKIOKB_00031	CDS	117				hypothetical protein
HJCKIOKB_00032	CDS	1068				hypothetical protein
HJCKIOKB_00033	CDS	1104	aroK_2	2.7.1.71		Shikimate kinase
HJCKIOKB_00034	CDS	792	virA	2.7.13.3		Wide host range VirA protein
HJCKIOKB_00035	CDS	357				hypothetical protein
HJCKIOKB_00036	CDS	420				hypothetical protein
HJCKIOKB_00037	CDS	822				hypothetical protein
HJCKIOKB_00038	CDS	285				hypothetical protein
HJCKIOKB_00039	CDS	699				hypothetical protein
HJCKIOKB_00040	CDS	750				hypothetical protein
HJCKIOKB_00041	CDS	252				IS256 family transposase ISNGR8
HJCKIOKB_00042	CDS	699				IS3 family transposase ISRle4
HJCKIOKB_00043	CDS	351				hypothetical protein
HJCKIOKB_00044	CDS	195				IS3 family transposase ISRle4
HJCKIOKB_00045	CDS	153				hypothetical protein
HJCKIOKB_00046	CDS	267				IS3 family transposase ISMsi3
HJCKIOKB_00047	CDS	795				IS3 family transposase ISRle5
HJCKIOKB_00048	CDS	1185				hypothetical protein
HJCKIOKB_00049	CDS	423				hypothetical protein
HJCKIOKB_00050	CDS	219				hypothetical protein
HJCKIOKB_00051	CDS	246				hypothetical protein
HJCKIOKB_00052	CDS	324				hypothetical protein
HJCKIOKB_00053	CDS	273				hypothetical protein
HJCKIOKB_00054	CDS	495			COG0630	Type IV secretion system protein VirB11
HJCKIOKB_00055	CDS	264				hypothetical protein
HJCKIOKB_00056	CDS	516				hypothetical protein
HJCKIOKB_00057	CDS	270				hypothetical protein
HJCKIOKB_00058	CDS	663				hypothetical protein
HJCKIOKB_00059	CDS	567				hypothetical protein
HJCKIOKB_00060	CDS	210				hypothetical protein
HJCKIOKB_00061	CDS	285				hypothetical protein
HJCKIOKB_00062	CDS	165				hypothetical protein
HJCKIOKB_00063	CDS	321				hypothetical protein
HJCKIOKB_00064	CDS	399				hypothetical protein
HJCKIOKB_00065	CDS	450				hypothetical protein
HJCKIOKB_00066	CDS	477				hypothetical protein
HJCKIOKB_00067	CDS	345				hypothetical protein
HJCKIOKB_00068	CDS	327				IS256 family transposase ISMex3
HJCKIOKB_00069	CDS	213				hypothetical protein
HJCKIOKB_00070	CDS	297				hypothetical protein
HJCKIOKB_00071	CDS	111				hypothetical protein
HJCKIOKB_00072	tRNA	77				tRNA-Met(cat)
HJCKIOKB_00073	CDS	168				hypothetical protein
HJCKIOKB_00074	CDS	600				hypothetical protein
HJCKIOKB_00075	CDS	468	traC_1	2.7.7.-		DNA primase TraC
HJCKIOKB_00076	CDS	1128				hypothetical protein
HJCKIOKB_00077	CDS	5181	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
HJCKIOKB_00078	CDS	2766	rapA	3.6.4.-		RNA polymerase-associated protein RapA
HJCKIOKB_00079	CDS	4419				hypothetical protein
HJCKIOKB_00080	CDS	1983				hypothetical protein
HJCKIOKB_00081	CDS	765				hypothetical protein
HJCKIOKB_00082	CDS	2595				hypothetical protein
HJCKIOKB_00083	CDS	999	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
HJCKIOKB_00084	CDS	492				hypothetical protein
HJCKIOKB_00085	CDS	3555	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
HJCKIOKB_00086	CDS	3144				hypothetical protein
HJCKIOKB_00087	CDS	852				hypothetical protein
HJCKIOKB_00088	CDS	1149				hypothetical protein
HJCKIOKB_00089	CDS	444				hypothetical protein
HJCKIOKB_00090	CDS	2655				Tn3 family transposase ISAzs17
HJCKIOKB_00091	CDS	969	rhaS_1			HTH-type transcriptional activator RhaS
HJCKIOKB_00092	CDS	225				hypothetical protein
HJCKIOKB_00093	CDS	660				hypothetical protein
HJCKIOKB_00094	CDS	375				hypothetical protein
HJCKIOKB_00095	CDS	309				hypothetical protein
HJCKIOKB_00096	CDS	120				hypothetical protein
HJCKIOKB_00097	CDS	474				hypothetical protein
HJCKIOKB_00098	CDS	933	aidA			Quorum-quenching protein AidA
HJCKIOKB_00099	CDS	867	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
HJCKIOKB_00100	CDS	483	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
HJCKIOKB_00101	CDS	2379	hcrA	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
HJCKIOKB_00102	CDS	1260	livK_1		COG0683	Leucine-specific-binding protein
HJCKIOKB_00103	CDS	873	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HJCKIOKB_00104	CDS	993				hypothetical protein
HJCKIOKB_00105	CDS	732	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HJCKIOKB_00106	CDS	732	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HJCKIOKB_00107	CDS	1824	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
HJCKIOKB_00108	CDS	981	hdfR_1			HTH-type transcriptional regulator HdfR
HJCKIOKB_00109	CDS	672	glmU_1	2.7.7.23		Bifunctional protein GlmU
HJCKIOKB_00110	CDS	987	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
HJCKIOKB_00111	CDS	672				hypothetical protein
HJCKIOKB_00112	CDS	951				hypothetical protein
HJCKIOKB_00113	CDS	768	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
HJCKIOKB_00114	CDS	999	paoD_1		COG1975	Molybdenum cofactor insertion chaperone PaoD
HJCKIOKB_00115	CDS	864				hypothetical protein
HJCKIOKB_00116	CDS	981	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
HJCKIOKB_00117	CDS	1311	hpsN_1	1.1.1.308		Sulfopropanediol 3-dehydrogenase
HJCKIOKB_00118	CDS	1575	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HJCKIOKB_00119	CDS	1440	pntB_1	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HJCKIOKB_00120	CDS	1950	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HJCKIOKB_00121	CDS	978				hypothetical protein
HJCKIOKB_00122	CDS	690				hypothetical protein
HJCKIOKB_00123	CDS	1215				putative transporter
HJCKIOKB_00124	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HJCKIOKB_00125	CDS	816				hypothetical protein
HJCKIOKB_00126	CDS	915	aes_1	3.1.1.-		Acetyl esterase
HJCKIOKB_00127	CDS	405				hypothetical protein
HJCKIOKB_00128	CDS	522				hypothetical protein
HJCKIOKB_00129	CDS	444				hypothetical protein
HJCKIOKB_00130	CDS	255				hypothetical protein
HJCKIOKB_00131	CDS	1419	imuB_1			Protein ImuB
HJCKIOKB_00132	CDS	870	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
HJCKIOKB_00133	CDS	1188	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
HJCKIOKB_00134	CDS	840	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
HJCKIOKB_00135	CDS	954	pcpR_1			PCP degradation transcriptional activation protein
HJCKIOKB_00136	CDS	468				hypothetical protein
HJCKIOKB_00137	CDS	804	artM		COG1126	Arginine transport ATP-binding protein ArtM
HJCKIOKB_00138	CDS	942				hypothetical protein
HJCKIOKB_00139	CDS	492	lrp_1		COG1522	Leucine-responsive regulatory protein
HJCKIOKB_00140	CDS	807	thrB_1	2.7.1.39	COG2334	Homoserine kinase
HJCKIOKB_00141	CDS	1053	fumC_1	4.2.1.2		Fumarate hydratase class II
HJCKIOKB_00142	CDS	1419	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
HJCKIOKB_00143	CDS	1062				hypothetical protein
HJCKIOKB_00144	CDS	1206	csd_1	2.8.1.7		putative cysteine desulfurase
HJCKIOKB_00145	CDS	921	hdfR_2			HTH-type transcriptional regulator HdfR
HJCKIOKB_00146	CDS	384	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HJCKIOKB_00147	CDS	345				hypothetical protein
HJCKIOKB_00148	CDS	1020	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
HJCKIOKB_00149	CDS	477	lrp_2		COG1522	Leucine-responsive regulatory protein
HJCKIOKB_00150	CDS	207				hypothetical protein
HJCKIOKB_00151	CDS	243	thiG_1	2.8.1.10	COG2022	Thiazole synthase
HJCKIOKB_00152	CDS	1668	dntB	1.14.13.210		4-methyl-5-nitrocatechol 5-monooxygenase
HJCKIOKB_00153	CDS	465				hypothetical protein
HJCKIOKB_00154	CDS	132				hypothetical protein
HJCKIOKB_00155	CDS	1416	desA	2.1.1.-		Syringate O-demethylase
HJCKIOKB_00156	CDS	870				hypothetical protein
HJCKIOKB_00157	CDS	1170				hypothetical protein
HJCKIOKB_00158	CDS	864				hypothetical protein
HJCKIOKB_00159	CDS	990				hypothetical protein
HJCKIOKB_00160	CDS	750	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HJCKIOKB_00161	CDS	705	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HJCKIOKB_00162	CDS	975	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
HJCKIOKB_00163	CDS	1068	linF_1	1.3.1.-	COG1454	Maleylacetate reductase
HJCKIOKB_00164	CDS	840	chqB_1	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
HJCKIOKB_00165	CDS	333				hypothetical protein
HJCKIOKB_00166	CDS	228				hypothetical protein
HJCKIOKB_00167	CDS	1065				hypothetical protein
HJCKIOKB_00168	CDS	333				hypothetical protein
HJCKIOKB_00169	CDS	450				hypothetical protein
HJCKIOKB_00170	CDS	1299	hpsN_2	1.1.1.308		Sulfopropanediol 3-dehydrogenase
HJCKIOKB_00171	CDS	429	puuR_1			HTH-type transcriptional regulator PuuR
HJCKIOKB_00172	CDS	1200				hypothetical protein
HJCKIOKB_00173	CDS	771	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HJCKIOKB_00174	CDS	750	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HJCKIOKB_00175	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HJCKIOKB_00176	CDS	1083				hypothetical protein
HJCKIOKB_00177	CDS	2079	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
HJCKIOKB_00178	CDS	1788	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
HJCKIOKB_00179	CDS	1245	ddl	6.3.2.4		D-alanine--D-alanine ligase
HJCKIOKB_00180	CDS	942	hemA_1	1.2.1.70		Glutamyl-tRNA reductase
HJCKIOKB_00181	CDS	273				hypothetical protein
HJCKIOKB_00182	CDS	648				hypothetical protein
HJCKIOKB_00183	CDS	201				hypothetical protein
HJCKIOKB_00184	CDS	828				hypothetical protein
HJCKIOKB_00185	CDS	861				hypothetical protein
HJCKIOKB_00186	CDS	954				hypothetical protein
HJCKIOKB_00187	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HJCKIOKB_00188	CDS	240	rpsU_1		COG0828	30S ribosomal protein S21
HJCKIOKB_00189	CDS	621	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
HJCKIOKB_00190	CDS	774	thiG_2	2.8.1.10	COG2022	Thiazole synthase
HJCKIOKB_00191	CDS	198				hypothetical protein
HJCKIOKB_00192	CDS	975	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HJCKIOKB_00193	CDS	1827	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
HJCKIOKB_00194	CDS	711				hypothetical protein
HJCKIOKB_00195	CDS	249				hypothetical protein
HJCKIOKB_00196	CDS	561				hypothetical protein
HJCKIOKB_00197	CDS	624				hypothetical protein
HJCKIOKB_00198	CDS	309				hypothetical protein
HJCKIOKB_00199	CDS	174				hypothetical protein
HJCKIOKB_00200	CDS	162				hypothetical protein
HJCKIOKB_00201	CDS	312				hypothetical protein
HJCKIOKB_00202	CDS	177				hypothetical protein
HJCKIOKB_00203	CDS	927	traC_2	2.7.7.-		DNA primase TraC
HJCKIOKB_00204	CDS	585				hypothetical protein
HJCKIOKB_00205	CDS	420				hypothetical protein
HJCKIOKB_00206	CDS	1824	noc_1			Nucleoid occlusion protein
HJCKIOKB_00207	CDS	5100				hypothetical protein
HJCKIOKB_00208	CDS	372				hypothetical protein
HJCKIOKB_00209	CDS	606				hypothetical protein
HJCKIOKB_00210	CDS	1062				hypothetical protein
HJCKIOKB_00211	CDS	420				hypothetical protein
HJCKIOKB_00212	CDS	744	nagR_1		COG2188	HTH-type transcriptional repressor NagR
HJCKIOKB_00213	CDS	882	gspK_1	2.7.1.8	COG2971	Glucosamine kinase GspK
HJCKIOKB_00214	CDS	201				hypothetical protein
HJCKIOKB_00215	CDS	723	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
HJCKIOKB_00216	CDS	924				hypothetical protein
HJCKIOKB_00217	CDS	1710				hypothetical protein
HJCKIOKB_00218	CDS	1005	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
HJCKIOKB_00219	CDS	1005				hypothetical protein
HJCKIOKB_00220	CDS	1167				hypothetical protein
HJCKIOKB_00221	CDS	489			COG3039	IS5 family transposase ISRl2
HJCKIOKB_00222	CDS	348			COG3039	IS5 family transposase ISRl2
HJCKIOKB_00223	CDS	768				hypothetical protein
HJCKIOKB_00224	CDS	687				hypothetical protein
HJCKIOKB_00225	CDS	993				hypothetical protein
HJCKIOKB_00226	CDS	228				hypothetical protein
HJCKIOKB_00227	CDS	1893				hypothetical protein
HJCKIOKB_00228	CDS	999				hypothetical protein
HJCKIOKB_00229	CDS	585				hypothetical protein
HJCKIOKB_00230	CDS	684				hypothetical protein
HJCKIOKB_00231	CDS	1044	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
HJCKIOKB_00232	CDS	585	azo1	1.7.1.17	COG0431	FMN-dependent NADPH-azoreductase
HJCKIOKB_00233	CDS	531				hypothetical protein
HJCKIOKB_00234	CDS	162				hypothetical protein
HJCKIOKB_00235	CDS	303				hypothetical protein
HJCKIOKB_00236	CDS	1515				hypothetical protein
HJCKIOKB_00237	CDS	705				IS6 family transposase ISRH1
HJCKIOKB_00238	CDS	1260	nanK_1	2.7.1.60		N-acetylmannosamine kinase
HJCKIOKB_00239	CDS	711				hypothetical protein
HJCKIOKB_00240	CDS	303				hypothetical protein
HJCKIOKB_00241	CDS	900				hypothetical protein
HJCKIOKB_00242	CDS	1428				hypothetical protein
HJCKIOKB_00243	CDS	96				hypothetical protein
HJCKIOKB_00244	CDS	1023	atm1_1		COG5265	ATM1-type heavy metal exporter
HJCKIOKB_00245	CDS	867	msrP_1	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HJCKIOKB_00246	CDS	984	deoR_1		COG2390	Deoxyribonucleoside regulator
HJCKIOKB_00247	CDS	957	scrK_1	2.7.1.4	COG0524	Fructokinase
HJCKIOKB_00248	CDS	669			COG0596	putative protein
HJCKIOKB_00249	CDS	237	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HJCKIOKB_00250	CDS	2466	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
HJCKIOKB_00251	CDS	846		5.1.3.31	COG1082	L-ribulose 3-epimerase
HJCKIOKB_00252	CDS	999	lsrB_1			Autoinducer 2-binding protein LsrB
HJCKIOKB_00253	CDS	1485	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
HJCKIOKB_00254	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
HJCKIOKB_00255	CDS	1059	lsrD_1			Autoinducer 2 import system permease protein LsrD
HJCKIOKB_00256	CDS	255	tal_1	2.2.1.2		Transaldolase
HJCKIOKB_00257	CDS	456	fucU_1	5.1.3.29	COG4154	L-fucose mutarotase
HJCKIOKB_00258	CDS	198				hypothetical protein
HJCKIOKB_00259	CDS	876	sugA_1		COG1175	Trehalose transport system permease protein SugA
HJCKIOKB_00260	CDS	1029				hypothetical protein
HJCKIOKB_00261	CDS	1455				hypothetical protein
HJCKIOKB_00262	CDS	1092	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
HJCKIOKB_00263	CDS	294				hypothetical protein
HJCKIOKB_00264	CDS	7599				hypothetical protein
HJCKIOKB_00265	CDS	1755	prsD_1			Type I secretion system ATP-binding protein PrsD
HJCKIOKB_00266	CDS	1311	prsE_1			Type I secretion system membrane fusion protein PrsE
HJCKIOKB_00267	CDS	1167				hypothetical protein
HJCKIOKB_00268	CDS	657				hypothetical protein
HJCKIOKB_00269	CDS	1167				hypothetical protein
HJCKIOKB_00270	CDS	546				hypothetical protein
HJCKIOKB_00271	CDS	2484	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
HJCKIOKB_00272	CDS	858				hypothetical protein
HJCKIOKB_00273	CDS	1140				hypothetical protein
HJCKIOKB_00274	CDS	1053				hypothetical protein
HJCKIOKB_00275	CDS	1050			COG0630	Type IV secretion system protein VirB11
HJCKIOKB_00276	CDS	2724				hypothetical protein
HJCKIOKB_00277	CDS	243				hypothetical protein
HJCKIOKB_00278	CDS	1389				hypothetical protein
