Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V116_fsa_00001		414	731	318	CDS	Reverse	C101	IS6 family transposase ISRH1
V116_fsa_00002		208	555	348	CDS	Reverse	C103	ISNCY family transposase ISRle10
V116_fsa_00003		220	552	333	CDS	Reverse	C104	hypothetical protein
V116_fsa_00004		187	495	309	CDS	Forward	C105	hypothetical protein
V116_fsa_00005		264	479	216	CDS	Forward	C107	hypothetical protein
V116_fsa_00006		1	201	201	CDS	Reverse	C115	hypothetical protein
V116_fsa_00007		156	818	663	CDS	Reverse	C116	hypothetical protein
V116_fsa_00008		1071	1364	294	CDS	Forward	C116	hypothetical protein
V116_fsa_00009		1369	1584	216	CDS	Forward	C116	hypothetical protein
V116_fsa_00010		36	488	453	CDS	Forward	C122	hypothetical protein
V116_fsa_00011		1	510	510	CDS	Forward	C125	hypothetical protein
V116_fsa_00012		72	542	471	CDS	Reverse	C133	hypothetical protein
V116_fsa_00013		15	389	375	CDS	Forward	C140	hypothetical protein
V116_fsa_00014		393	506	114	CDS	Reverse	C140	hypothetical protein
V116_fsa_00015		192	518	327	CDS	Forward	C142	hypothetical protein
V116_fsa_00016		77	229	153	CDS	Forward	C145	hypothetical protein
V116_fsa_00017		283	510	228	CDS	Reverse	C145	hypothetical protein
V116_fsa_00018		67	420	354	CDS	Forward	C149	hypothetical protein
V116_fsa_00019	lptB_1	31	375	345	CDS	Forward	C156	Lipopolysaccharide export system ATP-binding protein LptB
V116_fsa_00020		65	367	303	CDS	Forward	C162	hypothetical protein
V116_fsa_00021		63	308	246	CDS	Forward	C166	hypothetical protein
V116_fsa_00022		264	431	168	CDS	Reverse	C167	hypothetical protein
V116_fsa_00023		147	308	162	CDS	Forward	C168	hypothetical protein
V116_fsa_00024		58	204	147	CDS	Forward	C172	hypothetical protein
V116_fsa_00025	nuoF	16	351	336	CDS	Forward	C176	NADH-quinone oxidoreductase subunit F
V116_fsa_00026		148	291	144	CDS	Reverse	C179	hypothetical protein
V116_fsa_00027		28	225	198	CDS	Forward	C186	hypothetical protein
V116_fsa_00028	gltB_1	162	428	267	CDS	Reverse	C187	Glutamate synthase [NADPH] large chain
V116_fsa_00029		177	374	198	CDS	Reverse	C189	hypothetical protein
V116_fsa_00030		78	383	306	CDS	Forward	C193	hypothetical protein
V116_fsa_00031		117	446	330	CDS	Reverse	C195	hypothetical protein
V116_fsa_00032		89	454	366	CDS	Reverse	C199	hypothetical protein
V116_fsa_00033		172	459	288	CDS	Reverse	C209	hypothetical protein
V116_fsa_00034		215	376	162	CDS	Forward	C210	hypothetical protein
V116_fsa_00035		238	438	201	CDS	Reverse	C212	hypothetical protein
V116_fsa_00036	araC_1	249	464	216	CDS	Reverse	C217	L-arabonate dehydratase
V116_fsa_00037		56	415	360	CDS	Forward	C221	hypothetical protein
V116_fsa_00038	amiC_1	42	275	234	CDS	Forward	C224	N-acetylmuramoyl-L-alanine amidase AmiC
V116_fsa_00039		215	430	216	CDS	Reverse	C227	hypothetical protein
V116_fsa_00040		3	209	207	CDS	Forward	C228	hypothetical protein
V116_fsa_00041	paoD_1	101	433	333	CDS	Forward	C229	Molybdenum cofactor insertion chaperone PaoD
V116_fsa_00042		134	385	252	CDS	Reverse	C232	hypothetical protein
V116_fsa_00043		102	440	339	CDS	Forward	C233	hypothetical protein
V116_fsa_00044		76	375	300	CDS	Forward	C234	hypothetical protein
V116_fsa_00045		25	291	267	CDS	Reverse	C235	hypothetical protein
V116_fsa_00046		7	345	339	CDS	Forward	C238	hypothetical protein
V116_fsa_00047		81	281	201	CDS	Forward	C239	hypothetical protein
V116_fsa_00048		183	410	228	CDS	Forward	C24	IS66 family transposase ISXau4
V116_fsa_00049		1047	1244	198	CDS	Forward	C24	hypothetical protein
V116_fsa_00050	hisC_1	1488	2657	1170	CDS	Forward	C24	Histidinol-phosphate aminotransferase
V116_fsa_00051	ssuD_1	3066	4094	1029	CDS	Forward	C24	Alkanesulfonate monooxygenase
V116_fsa_00052	yadH_1	4718	5497	780	CDS	Reverse	C24	Inner membrane transport permease YadH
V116_fsa_00053	lnrL	5501	6535	1035	CDS	Reverse	C24	Linearmycin resistance ATP-binding protein LnrL
V116_fsa_00054	arnC_1	6573	7850	1278	CDS	Reverse	C24	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V116_fsa_00055		7873	8523	651	CDS	Reverse	C24	Peptidoglycan-N-acetylglucosamine deacetylase
V116_fsa_00056	nodA	8520	9110	591	CDS	Reverse	C24	Nodulation protein A
V116_fsa_00057	nodD2_1	9366	10298	933	CDS	Forward	C24	Nodulation protein D 2
V116_fsa_00058	nodF	10965	11243	279	CDS	Forward	C24	Nodulation protein F
V116_fsa_00059	fabF_1	11244	12455	1212	CDS	Forward	C24	3-oxoacyl-[acyl-carrier-protein] synthase 2
V116_fsa_00060	maa_1	12837	13409	573	CDS	Forward	C24	Maltose O-acetyltransferase
V116_fsa_00061	nodM_1	14045	15835	1791	CDS	Forward	C24	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V116_fsa_00062		15913	16398	486	CDS	Forward	C24	putative enoyl-CoA hydratase 1
V116_fsa_00063	ttgC	16566	18014	1449	CDS	Forward	C24	Toluene efflux pump outer membrane protein TtgC
V116_fsa_00064		18220	18396	177	CDS	Forward	C24	hypothetical protein
V116_fsa_00065		19141	19467	327	CDS	Forward	C24	hypothetical protein
V116_fsa_00066	nodO	19690	20544	855	CDS	Reverse	C24	Nodulation protein O
V116_fsa_00067		22041	22691	651	CDS	Forward	C24	hypothetical protein
V116_fsa_00068	rpaR_1	23173	23916	744	CDS	Forward	C24	HTH-type quorum sensing-dependent transcriptional regulator RpaR
V116_fsa_00069		24136	24585	450	CDS	Reverse	C24	hypothetical protein
V116_fsa_00070		24674	25261	588	CDS	Reverse	C24	hypothetical protein
V116_fsa_00071	rhiA	25383	26078	696	CDS	Reverse	C24	Protein RhiA
V116_fsa_00072	bjaI	26655	27209	555	CDS	Forward	C24	Isovaleryl-homoserine lactone synthase
V116_fsa_00073		27558	27716	159	CDS	Forward	C24	hypothetical protein
