Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V030_fsa_00001	imuB_1	491	2005	1515	CDS	Forward	C25	Protein ImuB
V030_fsa_00002	dnaE2_1	2005	5268	3264	CDS	Forward	C25	Error-prone DNA polymerase
V030_fsa_00003		5785	5970	186	CDS	Forward	C25	hypothetical protein
V030_fsa_00004		6474	6656	183	CDS	Forward	C25	hypothetical protein
V030_fsa_00005		6653	7123	471	CDS	Forward	C25	hypothetical protein
V030_fsa_00006		7110	7499	390	CDS	Forward	C25	hypothetical protein
V030_fsa_00007		7471	7836	366	CDS	Forward	C25	hypothetical protein
V030_fsa_00008		7922	11506	3585	CDS	Forward	C25	hypothetical protein
V030_fsa_00009		11509	13311	1803	CDS	Forward	C25	hypothetical protein
V030_fsa_00010	ribB_1	13308	13823	516	CDS	Forward	C25	3%2C4-dihydroxy-2-butanone 4-phosphate synthase
V030_fsa_00011	ribBA_1	13941	14438	498	CDS	Forward	C25	Riboflavin biosynthesis protein RibBA
V030_fsa_00012		14528	14968	441	CDS	Reverse	C25	hypothetical protein
V030_fsa_00013		15032	15508	477	CDS	Reverse	C25	IS66 family transposase ISUnCu14
V030_fsa_00014		15575	15970	396	CDS	Reverse	C25	IS66 family transposase ISUnCu14
V030_fsa_00015		16046	16399	354	CDS	Reverse	C25	hypothetical protein
V030_fsa_00016		16396	16644	249	CDS	Reverse	C25	hypothetical protein
V030_fsa_00017		17123	17422	300	CDS	Forward	C25	hypothetical protein
V030_fsa_00018		17573	19750	2178	CDS	Forward	C25	hypothetical protein
V030_fsa_00019		19758	21122	1365	CDS	Forward	C25	hypothetical protein
V030_fsa_00020		21218	21619	402	CDS	Reverse	C25	hypothetical protein
V030_fsa_00021		21645	21773	129	CDS	Forward	C25	hypothetical protein
V030_fsa_00022		21931	22416	486	CDS	Forward	C25	hypothetical protein
V030_fsa_00023		22471	22728	258	CDS	Reverse	C25	hypothetical protein
V030_fsa_00024		22949	23992	1044	CDS	Forward	C25	hypothetical protein
V030_fsa_00025		24034	24402	369	CDS	Reverse	C25	hypothetical protein
V030_fsa_00026		24459	24935	477	CDS	Forward	C25	hypothetical protein
V030_fsa_00027		25061	25834	774	CDS	Forward	C25	hypothetical protein
V030_fsa_00028		25949	26134	186	CDS	Forward	C25	hypothetical protein
V030_fsa_00029		26135	26980	846	CDS	Forward	C25	hypothetical protein
V030_fsa_00030		27047	28102	1056	CDS	Forward	C25	hypothetical protein
V030_fsa_00031		28152	28307	156	CDS	Forward	C25	hypothetical protein
V030_fsa_00032		28383	29003	621	CDS	Forward	C25	hypothetical protein
V030_fsa_00033		29060	29416	357	CDS	Forward	C25	hypothetical protein
V030_fsa_00034		29448	29720	273	CDS	Forward	C25	hypothetical protein
V030_fsa_00035		29714	30481	768	CDS	Forward	C25	IS3 family transposase ISRle4
V030_fsa_00036		20	949	930	CDS	Reverse	C39	IS3 family transposase ISAtu5
V030_fsa_00037		943	1209	267	CDS	Reverse	C39	IS3 family transposase ISAtu5
V030_fsa_00038		81	335	255	CDS	Reverse	C47	hypothetical protein
V030_fsa_00039		24	194	171	CDS	Reverse	C49	hypothetical protein
V030_fsa_00040		7783	9273	1491	CDS	Reverse	Cchr	hypothetical protein
V030_fsa_00041		9270	10748	1479	CDS	Reverse	Cchr	hypothetical protein
V030_fsa_00042		10896	11162	267	CDS	Forward	Cchr	IS3 family transposase ISAtu5
V030_fsa_00043		11156	12085	930	CDS	Forward	Cchr	IS3 family transposase ISAtu5
V030_fsa_00044		12090	13304	1215	CDS	Reverse	Cchr	hypothetical protein
V030_fsa_00045		13418	13627	210	CDS	Reverse	Cchr	hypothetical protein
V030_fsa_00046	pal_1	13624	14880	1257	CDS	Reverse	Cchr	Peptidoglycan-associated lipoprotein
V030_fsa_00047		15784	17103	1320	CDS	Reverse	Cchr	hypothetical protein
