Name	Gene	Start	End	Length	Type	Strand	Contig	Product
L008_fsa_00001		756	1316	561	CDS	Reverse	C26	hypothetical protein
L008_fsa_00002		1448	1849	402	CDS	Reverse	C26	hypothetical protein
L008_fsa_00003	ompR_1	2607	3371	765	CDS	Reverse	C26	Transcriptional regulatory protein OmpR
L008_fsa_00004		3659	4168	510	CDS	Reverse	C26	hypothetical protein
L008_fsa_00005		4704	5060	357	CDS	Reverse	C26	hypothetical protein
L008_fsa_00006	sctC_1	5442	6944	1503	CDS	Reverse	C26	Type 3 secretion system secretin
L008_fsa_00007	dnaJ_1	7672	8121	450	CDS	Forward	C26	Chaperone protein DnaJ
L008_fsa_00008		8207	8908	702	CDS	Reverse	C26	IS6 family transposase ISBj7
L008_fsa_00009		9114	10079	966	CDS	Forward	C26	IS110 family transposase ISRle1
L008_fsa_00010		10584	11324	741	CDS	Forward	C26	hypothetical protein
L008_fsa_00011		11496	12260	765	CDS	Forward	C26	hypothetical protein
L008_fsa_00012		12647	13249	603	CDS	Reverse	C26	hypothetical protein
L008_fsa_00013	thlA_1	13277	14455	1179	CDS	Reverse	C26	Acetyl-CoA acetyltransferase
L008_fsa_00014	scoB	14519	15181	663	CDS	Reverse	C26	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
L008_fsa_00015	scoA	15181	15903	723	CDS	Reverse	C26	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
L008_fsa_00016		16045	16647	603	CDS	Forward	C26	hypothetical protein
L008_fsa_00017	caiD_1	16718	17782	1065	CDS	Reverse	C26	Carnitinyl-CoA dehydratase
L008_fsa_00018	ttuD_1	17826	19088	1263	CDS	Reverse	C26	Putative hydroxypyruvate reductase
L008_fsa_00019	larB	19119	19793	675	CDS	Reverse	C26	Pyridinium-3%2C5-biscarboxylic acid mononucleotide synthase
L008_fsa_00020		19790	20581	792	CDS	Reverse	C26	hypothetical protein
L008_fsa_00021	larC	20572	21861	1290	CDS	Reverse	C26	Pyridinium-3%2C5-bisthiocarboxylic acid mononucleotide nickel insertion protein
L008_fsa_00022	larA	21858	23156	1299	CDS	Reverse	C26	Lactate racemase
L008_fsa_00023		23165	23290	126	CDS	Reverse	C26	hypothetical protein
L008_fsa_00024		23287	25590	2304	CDS	Reverse	C26	hypothetical protein
L008_fsa_00025		25687	26565	879	CDS	Reverse	C26	6-deoxy-6-sulfogluconolactonase
