Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G083_fsa_00001		255	827	573	CDS	Forward	C24	hypothetical protein
G083_fsa_00002		906	1154	249	CDS	Forward	C24	hypothetical protein
G083_fsa_00003		2310	2528	219	CDS	Forward	C24	hypothetical protein
G083_fsa_00004		2987	3256	270	CDS	Forward	C24	hypothetical protein
G083_fsa_00005		3132	3665	534	CDS	Reverse	C24	hypothetical protein
G083_fsa_00006	egtE	3607	4794	1188	CDS	Reverse	C24	hercynylcysteine sulfoxide lyase
G083_fsa_00007	glnH_1	4920	5759	840	CDS	Reverse	C24	Glutamine-binding periplasmic protein
G083_fsa_00008	pcpR_1	5925	6878	954	CDS	Forward	C24	PCP degradation transcriptional activation protein
G083_fsa_00009		6943	7410	468	CDS	Reverse	C24	hypothetical protein
G083_fsa_00010	artM	7488	8291	804	CDS	Reverse	C24	Arginine transport ATP-binding protein ArtM
G083_fsa_00011		8288	9229	942	CDS	Reverse	C24	hypothetical protein
G083_fsa_00012	lrp_1	10346	10837	492	CDS	Reverse	C24	Leucine-responsive regulatory protein
G083_fsa_00013	thrB_1	10834	11640	807	CDS	Reverse	C24	Homoserine kinase
G083_fsa_00014	fumC_1	11624	12676	1053	CDS	Reverse	C24	Fumarate hydratase class II
G083_fsa_00015	safD_1	12722	14140	1419	CDS	Reverse	C24	Sulfoacetaldehyde dehydrogenase
G083_fsa_00016		14137	15198	1062	CDS	Reverse	C24	hypothetical protein
G083_fsa_00017	csd_1	16376	17581	1206	CDS	Reverse	C24	putative cysteine desulfurase
G083_fsa_00018	hdfR_1	17745	18665	921	CDS	Reverse	C24	HTH-type transcriptional regulator HdfR
G083_fsa_00019	yabJ_1	18845	19228	384	CDS	Forward	C24	2-iminobutanoate/2-iminopropanoate deaminase
G083_fsa_00020		19292	20311	1020	CDS	Forward	C24	Nitrilase
G083_fsa_00021	msrP_1	20316	21302	987	CDS	Forward	C24	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
G083_fsa_00022		21617	21823	207	CDS	Reverse	C24	hypothetical protein
G083_fsa_00023	deoR_1	21956	22939	984	CDS	Reverse	C24	Deoxyribonucleoside regulator
G083_fsa_00024	scrK_1	23121	24077	957	CDS	Reverse	C24	Fructokinase
