Name	Gene	Start	End	Length	Type	Strand	Contig	Product
H005_fsa_00001		54	248	195	CDS	Forward	C102	hypothetical protein
H005_fsa_00002	btuD_1	40	405	366	CDS	Forward	C103	Vitamin B12 import ATP-binding protein BtuD
H005_fsa_00003	icd_1	87	437	351	CDS	Reverse	C112	Isocitrate dehydrogenase [NADP]
H005_fsa_00004		106	405	300	CDS	Reverse	C117	hypothetical protein
H005_fsa_00005		45	188	144	CDS	Forward	C120	hypothetical protein
H005_fsa_00006		48	407	360	CDS	Reverse	C121	hypothetical protein
H005_fsa_00007		53	217	165	CDS	Forward	C135	hypothetical protein
H005_fsa_00008	groL1	62	391	330	CDS	Reverse	C136	60 kDa chaperonin 1
H005_fsa_00009	groL5_1	177	332	156	CDS	Forward	C137	60 kDa chaperonin 5
H005_fsa_00010		216	404	189	CDS	Reverse	C141	hypothetical protein
H005_fsa_00011		305	508	204	CDS	Forward	C144	hypothetical protein
H005_fsa_00012		302	625	324	CDS	Reverse	C145	hypothetical protein
H005_fsa_00013	rpoN2_1	49	618	570	CDS	Forward	C147	RNA polymerase sigma-54 factor 2
H005_fsa_00014		6	293	288	CDS	Reverse	C152	hypothetical protein
H005_fsa_00015		173	1348	1176	CDS	Forward	C24	hypothetical protein
H005_fsa_00016		1505	4243	2739	CDS	Forward	C24	hypothetical protein
H005_fsa_00017		4355	6127	1773	CDS	Forward	C24	hypothetical protein
H005_fsa_00018		6164	6412	249	CDS	Forward	C24	hypothetical protein
H005_fsa_00019		6456	6596	141	CDS	Reverse	C24	hypothetical protein
H005_fsa_00020		6956	9880	2925	CDS	Forward	C24	hypothetical protein
H005_fsa_00021		10017	11114	1098	CDS	Forward	C24	hypothetical protein
H005_fsa_00022		11126	12166	1041	CDS	Forward	C24	hypothetical protein
H005_fsa_00023		12277	12768	492	CDS	Forward	C24	hypothetical protein
H005_fsa_00024		12797	13405	609	CDS	Forward	C24	hypothetical protein
H005_fsa_00025		13728	15932	2205	CDS	Forward	C24	hypothetical protein
H005_fsa_00026		15935	16981	1047	CDS	Forward	C24	hypothetical protein
H005_fsa_00027	yjgH_1	17444	17848	405	CDS	Reverse	C24	RutC family protein YjgH
H005_fsa_00028	rhtB_1	17960	18607	648	CDS	Reverse	C24	Homoserine/homoserine lactone efflux protein
H005_fsa_00029		18992	19813	822	CDS	Reverse	C24	hypothetical protein
H005_fsa_00030		19856	20590	735	CDS	Reverse	C24	hypothetical protein
H005_fsa_00031	cetB	20587	21117	531	CDS	Reverse	C24	2-epi-5-epi-valiolone epimerase
H005_fsa_00032		21183	22031	849	CDS	Reverse	C24	Soluble epoxide hydrolase
H005_fsa_00033	hcaB_1	22079	22903	825	CDS	Reverse	C24	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
H005_fsa_00034	cynR	23011	23874	864	CDS	Forward	C24	HTH-type transcriptional regulator CynR
H005_fsa_00035		23942	24235	294	CDS	Reverse	C24	hypothetical protein
H005_fsa_00036		24275	24859	585	CDS	Reverse	C24	hypothetical protein
H005_fsa_00037		24911	25234	324	CDS	Reverse	C24	hypothetical protein
H005_fsa_00038	yedY1_1	25269	26045	777	CDS	Reverse	C24	Putative protein-methionine-sulfoxide reductase subunit YedZ1
H005_fsa_00039		26042	27025	984	CDS	Reverse	C24	hypothetical protein
H005_fsa_00040		27003	27629	627	CDS	Reverse	C24	hypothetical protein
H005_fsa_00041		27696	28286	591	CDS	Reverse	C24	hypothetical protein
H005_fsa_00042	fabG_1	28341	29168	828	CDS	Reverse	C24	3-oxoacyl-[acyl-carrier-protein] reductase FabG
H005_fsa_00043	rhaS_1	29260	30171	912	CDS	Forward	C24	HTH-type transcriptional activator RhaS
H005_fsa_00044	ygeA_1	30242	30931	690	CDS	Reverse	C24	L-aspartate/glutamate-specific racemase
H005_fsa_00045	bdcA_1	31113	31868	756	CDS	Reverse	C24	Cyclic-di-GMP-binding biofilm dispersal mediator protein
H005_fsa_00046	stp	31997	33415	1419	CDS	Reverse	C24	Multidrug resistance protein Stp
H005_fsa_00047		33853	34137	285	CDS	Forward	C24	hypothetical protein
H005_fsa_00048	fabG_2	34616	35425	810	CDS	Forward	C24	3-oxoacyl-[acyl-carrier-protein] reductase FabG
H005_fsa_00049		35470	36456	987	CDS	Reverse	C24	hypothetical protein
H005_fsa_00050	nrsF_1	36651	37307	657	CDS	Reverse	C24	Anti-sigma-F factor NrsF
H005_fsa_00051	sigF_1	37300	37872	573	CDS	Reverse	C24	ECF RNA polymerase sigma factor SigF
H005_fsa_00052		38031	38807	777	CDS	Forward	C24	hypothetical protein
H005_fsa_00053		39119	40381	1263	CDS	Reverse	C24	hypothetical protein
H005_fsa_00054		40378	40605	228	CDS	Reverse	C24	hypothetical protein
H005_fsa_00055		40755	41666	912	CDS	Reverse	C24	hypothetical protein
H005_fsa_00056		42289	44175	1887	CDS	Forward	C24	hypothetical protein
H005_fsa_00057		44337	45608	1272	CDS	Reverse	C24	hypothetical protein
H005_fsa_00058		45832	46884	1053	CDS	Reverse	C24	hypothetical protein
H005_fsa_00059		46881	47990	1110	CDS	Reverse	C24	hypothetical protein
H005_fsa_00060		47990	49909	1920	CDS	Reverse	C24	hypothetical protein
H005_fsa_00061		49917	51065	1149	CDS	Reverse	C24	hypothetical protein
H005_fsa_00062		51062	53005	1944	CDS	Reverse	C24	hypothetical protein
H005_fsa_00063		53402	54064	663	CDS	Forward	C24	hypothetical protein
H005_fsa_00064		54103	55143	1041	CDS	Forward	C24	hypothetical protein
H005_fsa_00065		55205	56329	1125	CDS	Reverse	C24	hypothetical protein
H005_fsa_00066		56850	57767	918	CDS	Forward	C24	hypothetical protein
H005_fsa_00067	oatA	58007	59221	1215	CDS	Reverse	C24	O-acetyltransferase OatA
