Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V008_fsa_00001		23	316	294	CDS	Forward	C103	N-acetyldiaminopimelate deacetylase
V008_fsa_00002		32	457	426	CDS	Forward	C104	hypothetical protein
V008_fsa_00003		71	337	267	CDS	Forward	C110	hypothetical protein
V008_fsa_00004	araQ_1	14	463	450	CDS	Reverse	C119	L-arabinose transport system permease protein AraQ
V008_fsa_00005		168	401	234	CDS	Forward	C121	hypothetical protein
V008_fsa_00006	degV	247	417	171	CDS	Forward	C122	Protein DegV
V008_fsa_00007		109	414	306	CDS	Forward	C124	hypothetical protein
V008_fsa_00008		21	353	333	CDS	Forward	C128	hypothetical protein
V008_fsa_00009		132	416	285	CDS	Forward	C131	hypothetical protein
V008_fsa_00010		106	267	162	CDS	Forward	C139	hypothetical protein
V008_fsa_00011	murI_1	63	401	339	CDS	Reverse	C142	Glutamate racemase
V008_fsa_00012		15	446	432	CDS	Forward	C143	Zinc-type alcohol dehydrogenase-like protein
V008_fsa_00013		45	287	243	CDS	Forward	C145	hypothetical protein
V008_fsa_00014		302	418	117	CDS	Forward	C147	hypothetical protein
V008_fsa_00015	nrgB	26	376	351	CDS	Reverse	C150	Nitrogen regulatory PII-like protein
V008_fsa_00016		40	255	216	CDS	Forward	C153	hypothetical protein
V008_fsa_00017		84	332	249	CDS	Forward	C161	hypothetical protein
V008_fsa_00018		244	378	135	CDS	Forward	C166	hypothetical protein
V008_fsa_00019	hchA_1	643	1440	798	CDS	Forward	C21	Protein/nucleic acid deglycase HchA
V008_fsa_00020		1612	2367	756	CDS	Forward	C21	hypothetical protein
V008_fsa_00021	oleB	2503	3477	975	CDS	Forward	C21	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
V008_fsa_00022		3624	3932	309	CDS	Forward	C21	Putative monooxygenase
V008_fsa_00023	dhaA_1	4030	4902	873	CDS	Forward	C21	Haloalkane dehalogenase
V008_fsa_00024		4940	5038	99	CDS	Forward	C21	hypothetical protein
V008_fsa_00025		5136	5711	576	CDS	Forward	C21	hypothetical protein
V008_fsa_00026		5794	8697	2904	CDS	Reverse	C21	hypothetical protein
V008_fsa_00027		9469	10071	603	CDS	Forward	C21	hypothetical protein
V008_fsa_00028	tgnD	10086	10931	846	CDS	Forward	C21	(E)-2-((N-methylformamido)methylene)succinate hydrolase
V008_fsa_00029		10928	11863	936	CDS	Forward	C21	putative flavin reductase
V008_fsa_00030	tgnB	11860	12900	1041	CDS	Forward	C21	Flavin-dependent trigonelline monooxygenase%2C oxygenase component
V008_fsa_00031	tgnC	12905	14368	1464	CDS	Forward	C21	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
V008_fsa_00032		14374	14697	324	CDS	Forward	C21	hypothetical protein
V008_fsa_00033	potD_1	14742	15752	1011	CDS	Forward	C21	Spermidine/putrescine-binding periplasmic protein
V008_fsa_00034		15865	16737	873	CDS	Forward	C21	hypothetical protein
V008_fsa_00035	dasC_1	16739	17539	801	CDS	Forward	C21	Diacetylchitobiose uptake system permease protein DasC
V008_fsa_00036	potA_1	17536	18615	1080	CDS	Forward	C21	Spermidine/putrescine import ATP-binding protein PotA
V008_fsa_00037	davD_1	18626	20080	1455	CDS	Forward	C21	Glutarate-semialdehyde dehydrogenase
V008_fsa_00038	yabJ_1	20138	20494	357	CDS	Reverse	C21	2-iminobutanoate/2-iminopropanoate deaminase
V008_fsa_00039	ydcV_1	20510	21331	822	CDS	Reverse	C21	Inner membrane ABC transporter permease protein YdcV
V008_fsa_00040		21331	22587	1257	CDS	Reverse	C21	hypothetical protein
V008_fsa_00041		22656	23705	1050	CDS	Reverse	C21	hypothetical protein
V008_fsa_00042	btuD_1	23754	24836	1083	CDS	Reverse	C21	Vitamin B12 import ATP-binding protein BtuD
V008_fsa_00043	tauR	25068	26465	1398	CDS	Forward	C21	HTH-type transcriptional regulator TauR
V008_fsa_00044	dadA1_1	26469	27761	1293	CDS	Forward	C21	D-amino acid dehydrogenase 1
V008_fsa_00045		27878	28129	252	CDS	Forward	C21	hypothetical protein
V008_fsa_00046		28126	28524	399	CDS	Forward	C21	hypothetical protein
V008_fsa_00047	malK_1	28644	29621	978	CDS	Reverse	C21	Maltose/maltodextrin import ATP-binding protein MalK
V008_fsa_00048	melC	29626	30453	828	CDS	Reverse	C21	Melibiose/raffinose/stachyose import permease protein MelC
V008_fsa_00049	melD_1	30450	31328	879	CDS	Reverse	C21	Melibiose/raffinose/stachyose import permease protein MelD
V008_fsa_00050		31395	32678	1284	CDS	Reverse	C21	hypothetical protein
V008_fsa_00051		32716	35037	2322	CDS	Reverse	C21	Alpha-L-rhamnosidase
V008_fsa_00052	cytR_1	35178	36236	1059	CDS	Forward	C21	HTH-type transcriptional repressor CytR
V008_fsa_00053	ccpA_1	36272	37288	1017	CDS	Reverse	C21	Catabolite control protein A
V008_fsa_00054		37468	38715	1248	CDS	Forward	C21	hypothetical protein
V008_fsa_00055	lacF_1	38800	39723	924	CDS	Forward	C21	Lactose transport system permease protein LacF
V008_fsa_00056	dasC_2	39724	40593	870	CDS	Forward	C21	Diacetylchitobiose uptake system permease protein DasC
V008_fsa_00057	hypBA1_1	40620	42563	1944	CDS	Forward	C21	Non-reducing end beta-L-arabinofuranosidase
V008_fsa_00058	msmX_1	42573	43673	1101	CDS	Forward	C21	Oligosaccharides import ATP-binding protein MsmX
V008_fsa_00059	dapAL	43723	44634	912	CDS	Reverse	C21	putative DapA-like lyase
V008_fsa_00060	rspR_1	44785	45489	705	CDS	Forward	C21	HTH-type transcriptional repressor RspR
V008_fsa_00061	pepE	45830	46972	1143	CDS	Forward	C21	putative dipeptidase PepE
V008_fsa_00062		47016	47207	192	CDS	Forward	C21	hypothetical protein
V008_fsa_00063		47338	48081	744	CDS	Forward	C21	hypothetical protein
V008_fsa_00064		48187	49524	1338	CDS	Reverse	C21	hypothetical protein
V008_fsa_00065	galR	49616	50692	1077	CDS	Reverse	C21	HTH-type transcriptional regulator GalR
V008_fsa_00066		50815	52740	1926	CDS	Forward	C21	hypothetical protein
V008_fsa_00067	gsiC_1	52848	53834	987	CDS	Forward	C21	Glutathione transport system permease protein GsiC
V008_fsa_00068		53847	54980	1134	CDS	Forward	C21	hypothetical protein
V008_fsa_00069	dppD_1	54955	56016	1062	CDS	Forward	C21	Dipeptide transport ATP-binding protein DppD
V008_fsa_00070	btuD_2	56013	57074	1062	CDS	Forward	C21	Vitamin B12 import ATP-binding protein BtuD
V008_fsa_00071	iolB_1	57074	57907	834	CDS	Forward	C21	5-deoxy-glucuronate isomerase
V008_fsa_00072		57977	59839	1863	CDS	Forward	C21	hypothetical protein
V008_fsa_00073		59872	60690	819	CDS	Forward	C21	hypothetical protein
