Name	Gene	Start	End	Length	Type	Strand	Contig	Product
L074_fsa_00001		1066	1608	543	CDS	Forward	C1	hypothetical protein
L074_fsa_00002		1620	2702	1083	CDS	Forward	C1	hypothetical protein
L074_fsa_00003		2820	4043	1224	CDS	Forward	C1	hypothetical protein
L074_fsa_00004		4165	4512	348	CDS	Forward	C1	hypothetical protein
L074_fsa_00005		4546	6042	1497	CDS	Forward	C1	hypothetical protein
L074_fsa_00006		6044	6244	201	CDS	Forward	C1	hypothetical protein
L074_fsa_00007		6246	6452	207	CDS	Forward	C1	hypothetical protein
L074_fsa_00008	parM	6454	7461	1008	CDS	Forward	C1	Plasmid segregation protein ParM
L074_fsa_00009		7464	7586	123	CDS	Forward	C1	hypothetical protein
L074_fsa_00010		7573	8151	579	CDS	Forward	C1	hypothetical protein
L074_fsa_00011		8200	9366	1167	CDS	Forward	C1	hypothetical protein
L074_fsa_00012		9367	10182	816	CDS	Reverse	C1	hypothetical protein
L074_fsa_00013		10245	11222	978	CDS	Reverse	C1	hypothetical protein
L074_fsa_00014		11280	11537	258	CDS	Reverse	C1	hypothetical protein
L074_fsa_00015		11778	13097	1320	CDS	Forward	C1	hypothetical protein
L074_fsa_00016		13168	13572	405	CDS	Forward	C1	hypothetical protein
L074_fsa_00017		13569	13922	354	CDS	Forward	C1	hypothetical protein
L074_fsa_00018		13985	14449	465	CDS	Forward	C1	hypothetical protein
L074_fsa_00019		14545	14976	432	CDS	Reverse	C1	hypothetical protein
L074_fsa_00020		15219	15434	216	CDS	Reverse	C1	hypothetical protein
L074_fsa_00021		15455	15865	411	CDS	Reverse	C1	hypothetical protein
L074_fsa_00022		15867	16862	996	CDS	Reverse	C1	hypothetical protein
L074_fsa_00023		16919	17338	420	CDS	Reverse	C1	hypothetical protein
L074_fsa_00024		17376	17471	96	CDS	Reverse	C1	hypothetical protein
L074_fsa_00025		17468	18010	543	CDS	Reverse	C1	hypothetical protein
L074_fsa_00026		18025	18291	267	CDS	Reverse	C1	hypothetical protein
L074_fsa_00027		18324	18728	405	CDS	Reverse	C1	hypothetical protein
L074_fsa_00028		18751	19152	402	CDS	Reverse	C1	hypothetical protein
L074_fsa_00029		19338	20060	723	CDS	Forward	C1	hypothetical protein
L074_fsa_00030		20053	20208	156	CDS	Forward	C1	hypothetical protein
L074_fsa_00031		20279	20494	216	CDS	Forward	C1	hypothetical protein
L074_fsa_00032		20532	20879	348	CDS	Forward	C1	hypothetical protein
L074_fsa_00033		20923	21291	369	CDS	Forward	C1	hypothetical protein
L074_fsa_00034		21366	21716	351	CDS	Forward	C1	hypothetical protein
L074_fsa_00035		22110	22538	429	CDS	Reverse	C1	hypothetical protein
L074_fsa_00036	def_1	22540	22980	441	CDS	Reverse	C1	Peptide deformylase
L074_fsa_00037		23098	23232	135	CDS	Reverse	C1	hypothetical protein
L074_fsa_00038		23216	23470	255	CDS	Reverse	C1	hypothetical protein
L074_fsa_00039	rlpA_1	23921	24316	396	CDS	Reverse	C1	Endolytic peptidoglycan transglycosylase RlpA
L074_fsa_00040		24490	25050	561	CDS	Forward	C1	hypothetical protein
L074_fsa_00041		25047	25670	624	CDS	Forward	C1	hypothetical protein
L074_fsa_00042		25723	26025	303	CDS	Reverse	C1	hypothetical protein
L074_fsa_00043		26073	26270	198	CDS	Reverse	C1	hypothetical protein
L074_fsa_00044		26294	26662	369	CDS	Reverse	C1	hypothetical protein
L074_fsa_00045		26677	27048	372	CDS	Reverse	C1	hypothetical protein
L074_fsa_00046		27062	27469	408	CDS	Reverse	C1	hypothetical protein
L074_fsa_00047		27605	28012	408	CDS	Forward	C1	hypothetical protein
L074_fsa_00048		28059	28490	432	CDS	Forward	C1	hypothetical protein
L074_fsa_00049		28490	28885	396	CDS	Forward	C1	hypothetical protein
L074_fsa_00050		28963	29589	627	CDS	Forward	C1	hypothetical protein
L074_fsa_00051		29664	29930	267	CDS	Forward	C1	hypothetical protein
L074_fsa_00052		29965	30402	438	CDS	Reverse	C1	hypothetical protein
L074_fsa_00053		30546	31082	537	CDS	Forward	C1	hypothetical protein
L074_fsa_00054		31105	31749	645	CDS	Forward	C1	hypothetical protein
L074_fsa_00055	rpoD_1	32016	34022	2007	CDS	Forward	C1	RNA polymerase sigma factor RpoD
L074_fsa_00056		34124	34828	705	CDS	Forward	C1	hypothetical protein
L074_fsa_00057		34861	35835	975	CDS	Reverse	C1	hypothetical protein
L074_fsa_00058		35967	36332	366	CDS	Reverse	C1	hypothetical protein
