Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G028_fsa_00001		156	350	195	CDS	Forward	C100	hypothetical protein
G028_fsa_00002		55	324	270	CDS	Reverse	C103	hypothetical protein
G028_fsa_00003		21	449	429	CDS	Forward	C104	hypothetical protein
G028_fsa_00004	doeA_1	19	348	330	CDS	Reverse	C109	Ectoine hydrolase
G028_fsa_00005		168	395	228	CDS	Reverse	C117	hypothetical protein
G028_fsa_00006		342	575	234	CDS	Forward	C119	hypothetical protein
G028_fsa_00007	acrC	4	375	372	CDS	Forward	C121	Acryloyl-CoA reductase (NADH)
G028_fsa_00008		78	329	252	CDS	Forward	C128	hypothetical protein
G028_fsa_00009	ugpA_1	174	431	258	CDS	Reverse	C130	sn-glycerol-3-phosphate transport system permease protein UgpA
G028_fsa_00010		32	232	201	CDS	Forward	C132	hypothetical protein
G028_fsa_00011		10	222	213	CDS	Forward	C134	hypothetical protein
G028_fsa_00012		93	398	306	CDS	Reverse	C147	hypothetical protein
G028_fsa_00013		1	756	756	CDS	Reverse	C15	hypothetical protein
G028_fsa_00014		1800	2192	393	CDS	Reverse	C15	IS5 family transposase ISRl2
G028_fsa_00015		3135	3854	720	CDS	Reverse	C15	hypothetical protein
G028_fsa_00016		3972	4643	672	CDS	Reverse	C15	hypothetical protein
G028_fsa_00017		4920	5075	156	CDS	Forward	C15	hypothetical protein
G028_fsa_00018	carD	5714	6565	852	CDS	Forward	C15	Caffeyl-CoA reductase-Etf complex subunit CarD
G028_fsa_00019	carE	6583	7719	1137	CDS	Forward	C15	Caffeyl-CoA reductase-Etf complex subunit CarE
G028_fsa_00020		7706	9013	1308	CDS	Forward	C15	Electron transfer flavoprotein-ubiquinone oxidoreductase
G028_fsa_00021	fixX	9025	9321	297	CDS	Forward	C15	Ferredoxin-like protein FixX
G028_fsa_00022	nifA	9610	11076	1467	CDS	Forward	C15	Nif-specific regulatory protein
G028_fsa_00023	nifB	11272	12765	1494	CDS	Forward	C15	FeMo cofactor biosynthesis protein NifB
G028_fsa_00024	fer1	12781	12975	195	CDS	Forward	C15	Ferredoxin-1
G028_fsa_00025		13952	14812	861	CDS	Forward	C15	hypothetical protein
G028_fsa_00026		14958	15527	570	CDS	Forward	C15	hypothetical protein
G028_fsa_00027		15691	16035	345	CDS	Forward	C15	IS5 family transposase ISRel13
G028_fsa_00028		16085	16453	369	CDS	Forward	C15	IS5 family transposase ISRel13
G028_fsa_00029	yadH_1	16627	17406	780	CDS	Reverse	C15	Inner membrane transport permease YadH
G028_fsa_00030	lnrL	17410	18444	1035	CDS	Reverse	C15	Linearmycin resistance ATP-binding protein LnrL
G028_fsa_00031	arnC_1	18482	19759	1278	CDS	Reverse	C15	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
G028_fsa_00032		19782	20432	651	CDS	Reverse	C15	Peptidoglycan-N-acetylglucosamine deacetylase
G028_fsa_00033	nodA	20429	21019	591	CDS	Reverse	C15	Nodulation protein A
G028_fsa_00034	nodD2_1	21278	22210	933	CDS	Forward	C15	Nodulation protein D 2
G028_fsa_00035	nodF	22855	23133	279	CDS	Forward	C15	Nodulation protein F
G028_fsa_00036	fabF_1	23134	24345	1212	CDS	Forward	C15	3-oxoacyl-[acyl-carrier-protein] synthase 2
G028_fsa_00037	maa_1	24939	25511	573	CDS	Forward	C15	Maltose O-acetyltransferase
G028_fsa_00038	nodM_1	26119	27909	1791	CDS	Forward	C15	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
