Name	Gene	Start	End	Length	Type	Strand	Contig	Product
V002_fsa_00001		512	1705	1194	CDS	Forward	C17	hypothetical protein
V002_fsa_00002		1715	2209	495	CDS	Forward	C17	hypothetical protein
V002_fsa_00003		2416	4764	2349	CDS	Reverse	C17	hypothetical protein
V002_fsa_00004		4924	5835	912	CDS	Forward	C17	hypothetical protein
V002_fsa_00005		5985	6212	228	CDS	Forward	C17	hypothetical protein
V002_fsa_00006		6209	7471	1263	CDS	Forward	C17	hypothetical protein
V002_fsa_00007		7783	8559	777	CDS	Reverse	C17	hypothetical protein
V002_fsa_00008	sigF_1	8718	9290	573	CDS	Forward	C17	ECF RNA polymerase sigma factor SigF
V002_fsa_00009	nrsF_1	9283	9939	657	CDS	Forward	C17	Anti-sigma-F factor NrsF
V002_fsa_00010		10134	10742	609	CDS	Forward	C17	hypothetical protein
V002_fsa_00011		10721	11119	399	CDS	Forward	C17	hypothetical protein
V002_fsa_00012	fabG_1	11164	11973	810	CDS	Reverse	C17	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V002_fsa_00013		12452	12736	285	CDS	Reverse	C17	hypothetical protein
V002_fsa_00014	stp	13174	14592	1419	CDS	Forward	C17	Multidrug resistance protein Stp
V002_fsa_00015	bdcA_1	14721	15476	756	CDS	Forward	C17	Cyclic-di-GMP-binding biofilm dispersal mediator protein
V002_fsa_00016	ygeA_1	15658	16347	690	CDS	Forward	C17	L-aspartate/glutamate-specific racemase
V002_fsa_00017	rhaS_1	16418	17329	912	CDS	Reverse	C17	HTH-type transcriptional activator RhaS
V002_fsa_00018	fabG_2	17421	18248	828	CDS	Forward	C17	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V002_fsa_00019		18303	18893	591	CDS	Forward	C17	hypothetical protein
V002_fsa_00020		18960	19586	627	CDS	Forward	C17	hypothetical protein
V002_fsa_00021		19564	20547	984	CDS	Forward	C17	hypothetical protein
V002_fsa_00022	yedY1_1	20544	21320	777	CDS	Forward	C17	Putative protein-methionine-sulfoxide reductase subunit YedZ1
V002_fsa_00023		21355	21678	324	CDS	Forward	C17	hypothetical protein
V002_fsa_00024		21730	22314	585	CDS	Forward	C17	hypothetical protein
V002_fsa_00025		22354	22647	294	CDS	Forward	C17	hypothetical protein
V002_fsa_00026	cynR_1	22715	23578	864	CDS	Reverse	C17	HTH-type transcriptional regulator CynR
V002_fsa_00027	hcaB_1	23686	24510	825	CDS	Forward	C17	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
V002_fsa_00028		24558	25406	849	CDS	Forward	C17	Soluble epoxide hydrolase
V002_fsa_00029	cetB	25472	26002	531	CDS	Forward	C17	2-epi-5-epi-valiolone epimerase
V002_fsa_00030		25999	26733	735	CDS	Forward	C17	hypothetical protein
V002_fsa_00031		26776	27597	822	CDS	Forward	C17	hypothetical protein
V002_fsa_00032	rhtB_1	27982	28629	648	CDS	Forward	C17	Homoserine/homoserine lactone efflux protein
V002_fsa_00033	yjgH_1	28741	29145	405	CDS	Forward	C17	RutC family protein YjgH
V002_fsa_00034		29475	30047	573	CDS	Reverse	C17	hypothetical protein
V002_fsa_00035		30120	30608	489	CDS	Reverse	C17	hypothetical protein
V002_fsa_00036	mdlY	30666	32111	1446	CDS	Reverse	C17	Mandelamide hydrolase
V002_fsa_00037	mtrA_1	32599	33570	972	CDS	Forward	C17	HTH-type transcriptional regulator MtrA
V002_fsa_00038	yodC	33666	34319	654	CDS	Forward	C17	Putative NAD(P)H nitroreductase YodC
V002_fsa_00039		34355	34900	546	CDS	Forward	C17	hypothetical protein
V002_fsa_00040	azoR_1	34944	35687	744	CDS	Forward	C17	FMN-dependent NADH-azoreductase
V002_fsa_00041		35727	36194	468	CDS	Forward	C17	hypothetical protein
V002_fsa_00042	tdh_1	36354	37271	918	CDS	Forward	C17	L-threonine 3-dehydrogenase
V002_fsa_00043		37646	37945	300	CDS	Reverse	C17	hypothetical protein
V002_fsa_00044		38423	38809	387	CDS	Forward	C17	IS5 family transposase ISAzs9
V002_fsa_00045		38828	39043	216	CDS	Reverse	C17	hypothetical protein
V002_fsa_00046		39663	40100	438	CDS	Reverse	C17	hypothetical protein
V002_fsa_00047		40315	41337	1023	CDS	Forward	C17	Blue-light-activated histidine kinase 1
V002_fsa_00048		41357	41755	399	CDS	Reverse	C17	hypothetical protein
V002_fsa_00049		41814	42134	321	CDS	Reverse	C17	hypothetical protein
V002_fsa_00050	yghA	42282	43175	894	CDS	Forward	C17	putative oxidoreductase YghA
V002_fsa_00051	dinB_1	43393	44490	1098	CDS	Reverse	C17	DNA polymerase IV
V002_fsa_00052		44860	45063	204	CDS	Reverse	C17	hypothetical protein
V002_fsa_00053		45468	45767	300	CDS	Forward	C17	hypothetical protein
V002_fsa_00054		45933	46484	552	CDS	Forward	C17	hypothetical protein
V002_fsa_00055		46781	47071	291	CDS	Forward	C17	hypothetical protein
V002_fsa_00056	ibpA_1	47315	47785	471	CDS	Forward	C17	Small heat shock protein IbpA
V002_fsa_00057		47860	48159	300	CDS	Forward	C17	hypothetical protein
V002_fsa_00058		48171	48446	276	CDS	Forward	C17	hypothetical protein
V002_fsa_00059		48569	49342	774	CDS	Reverse	C17	hypothetical protein
V002_fsa_00060	ligD_1	49405	50358	954	CDS	Reverse	C17	Multifunctional non-homologous end joining protein LigD
