Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G016_fsa_00001		265	390	126	CDS	Forward	C100	hypothetical protein
G016_fsa_00002		16	570	555	CDS	Forward	C101	hypothetical protein
G016_fsa_00003		71	328	258	CDS	Forward	C102	hypothetical protein
G016_fsa_00004	mprA_1	300	977	678	CDS	Forward	C26	Response regulator MprA
G016_fsa_00005	gpmB	1550	2152	603	CDS	Reverse	C26	phosphoglycerate mutase GpmB
G016_fsa_00006	plsY_1	2599	3267	669	CDS	Reverse	C26	Glycerol-3-phosphate acyltransferase
G016_fsa_00007		4407	4991	585	CDS	Reverse	C26	hypothetical protein
G016_fsa_00008		5214	5798	585	CDS	Reverse	C26	hypothetical protein
G016_fsa_00009		6225	6536	312	CDS	Reverse	C26	hypothetical protein
G016_fsa_00010	curA	8450	9469	1020	CDS	Forward	C26	NADPH-dependent curcumin reductase
G016_fsa_00011	sfnC_1	9695	10918	1224	CDS	Reverse	C26	putative FMNH2-dependent monooxygenase SfnC
G016_fsa_00012	dppA_1	10990	12606	1617	CDS	Reverse	C26	Periplasmic dipeptide transport protein
G016_fsa_00013	yajO_1	13400	14461	1062	CDS	Reverse	C26	1-deoxyxylulose-5-phosphate synthase YajO
G016_fsa_00014	oppF_1	14479	15423	945	CDS	Reverse	C26	Oligopeptide transport ATP-binding protein OppF
G016_fsa_00015	oppD_1	15401	16399	999	CDS	Reverse	C26	Oligopeptide transport ATP-binding protein OppD
G016_fsa_00016	dppC_1	16403	17407	1005	CDS	Reverse	C26	Dipeptide transport system permease protein DppC
G016_fsa_00017	gsiC_1	17407	18393	987	CDS	Reverse	C26	Glutathione transport system permease protein GsiC
G016_fsa_00018	soxB_1	18704	19744	1041	CDS	Forward	C26	2'-hydroxybiphenyl-2-sulfinate desulfinase
G016_fsa_00019	ydbM_1	19757	20989	1233	CDS	Forward	C26	Putative acyl-CoA dehydrogenase YdbM
G016_fsa_00020	soxB_2	20998	22032	1035	CDS	Forward	C26	2'-hydroxybiphenyl-2-sulfinate desulfinase
G016_fsa_00021		22029	22892	864	CDS	Forward	C26	hypothetical protein
G016_fsa_00022	kmo	22897	24141	1245	CDS	Forward	C26	Kynurenine 3-monooxygenase
G016_fsa_00023		24141	24812	672	CDS	Forward	C26	hypothetical protein
G016_fsa_00024	ntaA_1	24841	26193	1353	CDS	Forward	C26	Nitrilotriacetate monooxygenase component A
G016_fsa_00025	appA_1	26300	27889	1590	CDS	Forward	C26	Oligopeptide-binding protein AppA
G016_fsa_00026	gsiB_1	28235	29827	1593	CDS	Reverse	C26	Glutathione-binding protein GsiB
G016_fsa_00027	hipO_1	29859	31055	1197	CDS	Reverse	C26	Hippurate hydrolase
G016_fsa_00028		31343	31684	342	CDS	Reverse	C26	hypothetical protein
G016_fsa_00029	dnaE2_1	32101	35358	3258	CDS	Reverse	C26	Error-prone DNA polymerase
G016_fsa_00030	imuB_1	35355	36773	1419	CDS	Reverse	C26	Protein ImuB
G016_fsa_00031		36787	37539	753	CDS	Reverse	C26	hypothetical protein
G016_fsa_00032		37579	37821	243	CDS	Reverse	C26	hypothetical protein
G016_fsa_00033	ligD_1	37931	38674	744	CDS	Forward	C26	Multifunctional non-homologous end joining protein LigD
G016_fsa_00034		38746	38928	183	CDS	Forward	C26	hypothetical protein
G016_fsa_00035		39197	40219	1023	CDS	Forward	C26	hypothetical protein
G016_fsa_00036		40353	41471	1119	CDS	Reverse	C26	hypothetical protein
G016_fsa_00037		41483	42241	759	CDS	Reverse	C26	hypothetical protein
G016_fsa_00038		42265	44232	1968	CDS	Reverse	C26	hypothetical protein
G016_fsa_00039		44222	48766	4545	CDS	Reverse	C26	hypothetical protein
G016_fsa_00040	rapA_1	48770	51535	2766	CDS	Reverse	C26	RNA polymerase-associated protein RapA
G016_fsa_00041	rhlB	51540	56711	5172	CDS	Reverse	C26	ATP-dependent RNA helicase RhlB
G016_fsa_00042		56909	58039	1131	CDS	Reverse	C26	hypothetical protein
G016_fsa_00043	xerC_1	58238	59386	1149	CDS	Forward	C26	Tyrosine recombinase XerC
G016_fsa_00044		59770	60981	1212	CDS	Forward	C26	hypothetical protein
G016_fsa_00045	noc_1	60978	62021	1044	CDS	Forward	C26	Nucleoid occlusion protein
G016_fsa_00046		62176	63390	1215	CDS	Forward	C26	hypothetical protein
G016_fsa_00047		64092	65492	1401	CDS	Reverse	C26	hypothetical protein
G016_fsa_00048		65580	66227	648	CDS	Reverse	C26	hypothetical protein
G016_fsa_00049		66239	66592	354	CDS	Forward	C26	hypothetical protein
G016_fsa_00050		66593	67054	462	CDS	Forward	C26	hypothetical protein
G016_fsa_00051		67336	69456	2121	CDS	Forward	C26	hypothetical protein
G016_fsa_00052		69561	70217	657	CDS	Forward	C26	hypothetical protein
G016_fsa_00053		70289	71479	1191	CDS	Forward	C26	hypothetical protein
G016_fsa_00054		71566	71820	255	CDS	Forward	C26	hypothetical protein
G016_fsa_00055		71949	72119	171	CDS	Forward	C26	hypothetical protein
G016_fsa_00056		72131	73180	1050	CDS	Forward	C26	hypothetical protein
G016_fsa_00057		73505	74446	942	CDS	Forward	C26	hypothetical protein
G016_fsa_00058		74552	75280	729	CDS	Reverse	C26	hypothetical protein
G016_fsa_00059		75794	76117	324	CDS	Forward	C26	hypothetical protein
G016_fsa_00060		76175	76492	318	CDS	Forward	C26	hypothetical protein
G016_fsa_00061	hupA	76555	76833	279	CDS	Reverse	C26	DNA-binding protein HU-alpha
G016_fsa_00062		77232	77396	165	CDS	Forward	C26	hypothetical protein
G016_fsa_00063		78363	78845	483	CDS	Forward	C26	hypothetical protein
G016_fsa_00064		80110	80292	183	CDS	Reverse	C26	hypothetical protein
G016_fsa_00065		81021	81452	432	CDS	Forward	C26	hypothetical protein
G016_fsa_00066		81503	81922	420	CDS	Forward	C26	hypothetical protein
G016_fsa_00067		82135	83214	1080	CDS	Forward	C26	hypothetical protein
G016_fsa_00068		83211	83570	360	CDS	Forward	C26	hypothetical protein
G016_fsa_00069		83573	83899	327	CDS	Forward	C26	hypothetical protein
G016_fsa_00070	virB4	83903	86422	2520	CDS	Forward	C26	Type IV secretion system protein virB4
G016_fsa_00071	mltF_1	86400	87575	1176	CDS	Forward	C26	Membrane-bound lytic murein transglycosylase F
G016_fsa_00072		87598	88389	792	CDS	Forward	C26	hypothetical protein
G016_fsa_00073		88386	88589	204	CDS	Forward	C26	hypothetical protein
G016_fsa_00074		88598	89671	1074	CDS	Forward	C26	hypothetical protein
G016_fsa_00075		89701	90435	735	CDS	Forward	C26	hypothetical protein
G016_fsa_00076	virB9	90432	91262	831	CDS	Forward	C26	Type IV secretion system protein virB9
G016_fsa_00077		47	778	732	CDS	Forward	C36	hypothetical protein
G016_fsa_00078	glxK_1	794	1969	1176	CDS	Forward	C36	Glycerate 3-kinase
G016_fsa_00079		2289	2600	312	CDS	Reverse	C36	hypothetical protein
G016_fsa_00080		2724	2849	126	CDS	Reverse	C36	hypothetical protein
G016_fsa_00081		3074	3223	150	CDS	Reverse	C36	hypothetical protein
G016_fsa_00082		3220	3618	399	CDS	Reverse	C36	hypothetical protein
