Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G073_fsa_00001		177	353	177	CDS	Reverse	C101	hypothetical protein
G073_fsa_00002		55	210	156	CDS	Forward	C105	hypothetical protein
G073_fsa_00003		239	397	159	CDS	Forward	C108	hypothetical protein
G073_fsa_00004		82	309	228	CDS	Forward	C109	hypothetical protein
G073_fsa_00005		33	302	270	CDS	Reverse	C110	hypothetical protein
G073_fsa_00006		49	243	195	CDS	Forward	C112	hypothetical protein
G073_fsa_00007		256	366	111	CDS	Reverse	C114	Amino acid--[acyl-carrier-protein] ligase 1
G073_fsa_00008	lsrK	5	319	315	CDS	Forward	C132	Autoinducer-2 kinase
G073_fsa_00009	sucC_1	53	379	327	CDS	Reverse	C133	Succinate--CoA ligase [ADP-forming] subunit beta
G073_fsa_00010		248	385	138	CDS	Forward	C137	hypothetical protein
G073_fsa_00011		685	1878	1194	CDS	Forward	C21	hypothetical protein
G073_fsa_00012		1888	2382	495	CDS	Forward	C21	hypothetical protein
G073_fsa_00013		2589	4937	2349	CDS	Reverse	C21	hypothetical protein
G073_fsa_00014		5097	6008	912	CDS	Forward	C21	hypothetical protein
G073_fsa_00015		6158	6385	228	CDS	Forward	C21	hypothetical protein
G073_fsa_00016		6382	7644	1263	CDS	Forward	C21	hypothetical protein
G073_fsa_00017		7956	8732	777	CDS	Reverse	C21	hypothetical protein
G073_fsa_00018	sigF_1	8891	9463	573	CDS	Forward	C21	ECF RNA polymerase sigma factor SigF
G073_fsa_00019	nrsF_1	9456	10112	657	CDS	Forward	C21	Anti-sigma-F factor NrsF
G073_fsa_00020		10307	10915	609	CDS	Forward	C21	hypothetical protein
G073_fsa_00021		10894	11292	399	CDS	Forward	C21	hypothetical protein
G073_fsa_00022	fabG_1	11337	12146	810	CDS	Reverse	C21	3-oxoacyl-[acyl-carrier-protein] reductase FabG
G073_fsa_00023		12625	12909	285	CDS	Reverse	C21	hypothetical protein
G073_fsa_00024	stp	13347	14765	1419	CDS	Forward	C21	Multidrug resistance protein Stp
G073_fsa_00025	bdcA_1	14894	15649	756	CDS	Forward	C21	Cyclic-di-GMP-binding biofilm dispersal mediator protein
G073_fsa_00026	ygeA_1	15831	16520	690	CDS	Forward	C21	L-aspartate/glutamate-specific racemase
G073_fsa_00027	rhaS_1	16591	17502	912	CDS	Reverse	C21	HTH-type transcriptional activator RhaS
G073_fsa_00028	fabG_2	17594	18421	828	CDS	Forward	C21	3-oxoacyl-[acyl-carrier-protein] reductase FabG
G073_fsa_00029		18476	19066	591	CDS	Forward	C21	hypothetical protein
G073_fsa_00030		19133	19759	627	CDS	Forward	C21	hypothetical protein
G073_fsa_00031		19737	20720	984	CDS	Forward	C21	hypothetical protein
G073_fsa_00032	yedY1_1	20717	21493	777	CDS	Forward	C21	Putative protein-methionine-sulfoxide reductase subunit YedZ1
G073_fsa_00033		21528	21851	324	CDS	Forward	C21	hypothetical protein
G073_fsa_00034		21903	22487	585	CDS	Forward	C21	hypothetical protein
G073_fsa_00035		22527	22820	294	CDS	Forward	C21	hypothetical protein
G073_fsa_00036	cynR_1	22888	23751	864	CDS	Reverse	C21	HTH-type transcriptional regulator CynR
G073_fsa_00037	hcaB_1	23859	24683	825	CDS	Forward	C21	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
G073_fsa_00038		24731	25579	849	CDS	Forward	C21	Soluble epoxide hydrolase
G073_fsa_00039	cetB	25645	26175	531	CDS	Forward	C21	2-epi-5-epi-valiolone epimerase
