Name	Gene	Start	End	Length	Type	Strand	Contig	Product
G108_fsa_00001		1873	1986	114	CDS	Forward	C23	hypothetical protein
G108_fsa_00002	nrsF_1	1988	2635	648	CDS	Reverse	C23	Anti-sigma-F factor NrsF
G108_fsa_00003	sigF_1	2632	3180	549	CDS	Reverse	C23	ECF RNA polymerase sigma factor SigF
G108_fsa_00004		3370	4146	777	CDS	Forward	C23	hypothetical protein
G108_fsa_00005		4322	4894	573	CDS	Reverse	C23	hypothetical protein
G108_fsa_00006	nicF	4923	5648	726	CDS	Reverse	C23	Maleamate amidohydrolase
G108_fsa_00007		5645	7021	1377	CDS	Reverse	C23	D-hydantoinase
G108_fsa_00008	citB	7028	9733	2706	CDS	Reverse	C23	Aconitate/2-methylaconitate hydratase
G108_fsa_00009	limB	9805	11097	1293	CDS	Reverse	C23	Limonene 1%2C2-monooxygenase
G108_fsa_00010	gatA_1	11164	12564	1401	CDS	Reverse	C23	Glutamyl-tRNA(Gln) amidotransferase subunit A
G108_fsa_00011		13173	13364	192	CDS	Forward	C23	hypothetical protein
G108_fsa_00012		13422	14066	645	CDS	Forward	C23	hypothetical protein
G108_fsa_00013	sfnG	14063	15091	1029	CDS	Forward	C23	FMNH(2)-dependent dimethylsulfone monooxygenase
G108_fsa_00014		15321	16214	894	CDS	Forward	C23	hypothetical protein
G108_fsa_00015	ribB_1	16319	16936	618	CDS	Reverse	C23	3%2C4-dihydroxy-2-butanone 4-phosphate synthase
G108_fsa_00016	azo1	17026	17619	594	CDS	Reverse	C23	FMN-dependent NADPH-azoreductase
G108_fsa_00017	gntR_1	17838	18518	681	CDS	Reverse	C23	putative D-xylose utilization operon transcriptional repressor
G108_fsa_00018	bcpA_1	18706	19662	957	CDS	Forward	C23	Carboxyvinyl-carboxyphosphonate phosphorylmutase
G108_fsa_00019	fabG_1	19693	20460	768	CDS	Forward	C23	3-oxoacyl-[acyl-carrier-protein] reductase FabG
G108_fsa_00020	btuD_1	20545	21618	1074	CDS	Forward	C23	Vitamin B12 import ATP-binding protein BtuD
