locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHFEOIJP_00001	CDS	294		3.5.1.47		N-acetyldiaminopimelate deacetylase
DHFEOIJP_00002	CDS	426				hypothetical protein
DHFEOIJP_00003	CDS	267				hypothetical protein
DHFEOIJP_00004	CDS	450	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
DHFEOIJP_00005	CDS	234				hypothetical protein
DHFEOIJP_00006	CDS	171	degV		COG1307	Protein DegV
DHFEOIJP_00007	CDS	306				hypothetical protein
DHFEOIJP_00008	CDS	333				hypothetical protein
DHFEOIJP_00009	CDS	285				hypothetical protein
DHFEOIJP_00010	CDS	162				hypothetical protein
DHFEOIJP_00011	CDS	339	murI_1	5.1.1.3		Glutamate racemase
DHFEOIJP_00012	CDS	432				Zinc-type alcohol dehydrogenase-like protein
DHFEOIJP_00013	CDS	243				hypothetical protein
DHFEOIJP_00014	CDS	117				hypothetical protein
DHFEOIJP_00015	CDS	351	nrgB		COG0347	Nitrogen regulatory PII-like protein
DHFEOIJP_00016	CDS	216				hypothetical protein
DHFEOIJP_00017	CDS	249				hypothetical protein
DHFEOIJP_00018	CDS	135				hypothetical protein
DHFEOIJP_00019	CDS	798	hchA_1	3.5.1.124		Protein/nucleic acid deglycase HchA
DHFEOIJP_00020	CDS	756				hypothetical protein
DHFEOIJP_00021	CDS	975	oleB	4.1.1.114	COG0596	Cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
DHFEOIJP_00022	CDS	309		1.-.-.-	COG1359	Putative monooxygenase
DHFEOIJP_00023	CDS	873	dhaA_1	3.8.1.5		Haloalkane dehalogenase
DHFEOIJP_00024	CDS	99				hypothetical protein
DHFEOIJP_00025	CDS	576				hypothetical protein
DHFEOIJP_00026	CDS	2904				hypothetical protein
DHFEOIJP_00027	CDS	603				hypothetical protein
DHFEOIJP_00028	CDS	846	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
DHFEOIJP_00029	CDS	936		1.5.1.-		putative flavin reductase
DHFEOIJP_00030	CDS	1041	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
DHFEOIJP_00031	CDS	1464	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
DHFEOIJP_00032	CDS	324				hypothetical protein
DHFEOIJP_00033	CDS	1011	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
DHFEOIJP_00034	CDS	873				hypothetical protein
DHFEOIJP_00035	CDS	801	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
DHFEOIJP_00036	CDS	1080	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
DHFEOIJP_00037	CDS	1455	davD_1	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
